algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
Zoltan-AlgD,144.hgr,no,9,64,0.03,0.03,370.886,km1,24146,22612,no
Zoltan-AlgD,144.hgr,no,10,8,0.03,0.03,219.712,km1,7861,7661,no
Zoltan-AlgD,144.hgr,no,1,8,0.03,0.03,217.02,km1,8002,7744,no
Zoltan-AlgD,144.hgr,no,2,8,0.03,0.03,222.403,km1,7556,7333,no
Zoltan-AlgD,144.hgr,no,3,8,0.03,0.03,223.357,km1,7528,7342,no
Zoltan-AlgD,144.hgr,no,4,8,0.03,0.03,211.714,km1,7892,7674,no
Zoltan-AlgD,144.hgr,no,5,8,0.03,0.03,216.755,km1,7864,7600,no
Zoltan-AlgD,144.hgr,no,6,8,0.03,0.03,215.674,km1,7808,7571,no
Zoltan-AlgD,144.hgr,no,7,8,0.03,0.03,227.351,km1,8363,8143,no
Zoltan-AlgD,144.hgr,no,8,8,0.03,0.03,212.368,km1,7800,7536,no
Zoltan-AlgD,144.hgr,no,9,8,0.03,0.03,227.89,km1,8229,7984,no
Zoltan-AlgD,3elt.hgr,no,10,128,0.03,0.0349999999999999,2.42078,km1,1386,1331,no
Zoltan-AlgD,3elt.hgr,no,1,128,0.03,0.0349999999999999,2.47209,km1,1369,1315,no
Zoltan-AlgD,3elt.hgr,no,2,128,0.03,0.0349999999999999,2.44329,km1,1375,1318,no
Zoltan-AlgD,3elt.hgr,no,3,128,0.03,0.0349999999999999,2.44672,km1,1358,1309,no
Zoltan-AlgD,3elt.hgr,no,4,128,0.03,0.0349999999999999,2.4507,km1,1376,1317,no
Zoltan-AlgD,3elt.hgr,no,5,128,0.03,0.0349999999999999,2.44712,km1,1387,1329,no
Zoltan-AlgD,3elt.hgr,no,6,128,0.03,0.0349999999999999,2.44281,km1,1366,1311,no
Zoltan-AlgD,3elt.hgr,no,7,128,0.03,0.0349999999999999,2.44797,km1,1374,1310,no
Zoltan-AlgD,3elt.hgr,no,8,128,0.03,0.0349999999999999,2.44583,km1,1364,1312,no
Zoltan-AlgD,3elt.hgr,no,9,128,0.03,0.0349999999999999,2.47879,km1,1369,1303,no
Zoltan-AlgD,3elt.hgr,no,10,16,0.03,0.03,1.6153,km1,335,332,no
Zoltan-AlgD,3elt.hgr,no,1,16,0.03,0.03,1.64296,km1,331,328,no
Zoltan-AlgD,3elt.hgr,no,2,16,0.03,0.03,1.66459,km1,321,317,no
Zoltan-AlgD,3elt.hgr,no,3,16,0.03,0.03,1.65241,km1,346,344,no
Zoltan-AlgD,3elt.hgr,no,4,16,0.03,0.03,1.62928,km1,337,331,no
Zoltan-AlgD,3elt.hgr,no,5,16,0.03,0.03,1.64605,km1,350,348,no
Zoltan-AlgD,3elt.hgr,no,6,16,0.03,0.028,1.61869,km1,346,342,no
Zoltan-AlgD,3elt.hgr,no,7,16,0.03,0.028,1.65863,km1,337,333,no
Zoltan-AlgD,3elt.hgr,no,8,16,0.03,0.03,1.6494,km1,327,323,no
Zoltan-AlgD,3elt.hgr,no,9,16,0.03,0.03,1.65555,km1,327,321,no
Zoltan-AlgD,3elt.hgr,no,10,2,0.03,0.0289999999999999,0.450487,km1,45,45,no
Zoltan-AlgD,3elt.hgr,no,1,2,0.03,0.014,0.455315,km1,47,47,no
Zoltan-AlgD,3elt.hgr,no,2,2,0.03,0.014,0.446041,km1,47,47,no
Zoltan-AlgD,3elt.hgr,no,3,2,0.03,0.0229999999999999,0.448068,km1,47,47,no
Zoltan-AlgD,3elt.hgr,no,4,2,0.03,0.03,0.441489,km1,46,46,no
Zoltan-AlgD,3elt.hgr,no,5,2,0.03,0.028,0.426278,km1,51,51,no
Zoltan-AlgD,3elt.hgr,no,6,2,0.03,0.0209999999999999,0.451605,km1,56,56,no
Zoltan-AlgD,3elt.hgr,no,7,2,0.03,0.0129999999999999,0.468104,km1,45,45,no
Zoltan-AlgD,3elt.hgr,no,8,2,0.03,0.0229999999999999,0.440471,km1,45,45,no
Zoltan-AlgD,3elt.hgr,no,9,2,0.03,0.03,0.453206,km1,43,43,no
Zoltan-AlgD,3elt.hgr,no,10,32,0.03,0.028,1.99923,km1,559,552,no
Zoltan-AlgD,3elt.hgr,no,1,32,0.03,0.028,2.00458,km1,564,557,no
Zoltan-AlgD,3elt.hgr,no,2,32,0.03,0.028,1.99498,km1,556,549,no
Zoltan-AlgD,3elt.hgr,no,3,32,0.03,0.028,2.00233,km1,571,561,no
Zoltan-AlgD,3elt.hgr,no,4,32,0.03,0.028,1.98069,km1,557,550,no
Zoltan-AlgD,3elt.hgr,no,5,32,0.03,0.028,1.97917,km1,588,576,no
Zoltan-AlgD,3elt.hgr,no,6,32,0.03,0.028,2.00899,km1,585,576,no
Zoltan-AlgD,3elt.hgr,no,7,32,0.03,0.0309999999999999,2.02789,km1,562,557,no
Zoltan-AlgD,3elt.hgr,no,8,32,0.03,0.0309999999999999,2.01319,km1,581,574,no
Zoltan-AlgD,3elt.hgr,no,9,32,0.03,0.028,1.97312,km1,559,545,no
Zoltan-AlgD,3elt.hgr,no,10,4,0.03,0.022,0.869084,km1,106,105,no
Zoltan-AlgD,3elt.hgr,no,1,4,0.03,0.03,0.868313,km1,111,110,no
Zoltan-AlgD,3elt.hgr,no,2,4,0.03,0.0289999999999999,0.864461,km1,113,113,no
Zoltan-AlgD,3elt.hgr,no,3,4,0.03,0.028,0.891079,km1,114,114,no
