algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-D,3elt.hgr,no,3,64,0.03,0,0.054,km1,919,919,no
PaToH-D,3elt.hgr,no,4,64,0.03,0,0.053,km1,926,926,no
PaToH-D,3elt.hgr,no,5,64,0.03,0.0046511627907,0.05,km1,925,925,no
PaToH-D,3elt.hgr,no,1,128,0.03,0,0.067,km1,1424,1424,no
PaToH-D,3elt.hgr,no,2,128,0.03,0,0.069,km1,1442,1442,no
PaToH-D,3elt.hgr,no,3,128,0.03,0,0.069,km1,1435,1435,no
PaToH-D,3elt.hgr,no,4,128,0.03,0,0.069,km1,1454,1454,no
PaToH-D,3elt.hgr,no,5,128,0.03,0,0.068,km1,1439,1439,no
PaToH-D,4elt.hgr,no,1,2,0.03,0,0.017,km1,96,96,no
PaToH-D,4elt.hgr,no,2,2,0.03,0,0.017,km1,99,99,no
PaToH-D,4elt.hgr,no,3,2,0.03,0,0.017,km1,73,73,no
PaToH-D,4elt.hgr,no,4,2,0.03,0,0.017,km1,73,73,no
PaToH-D,4elt.hgr,no,5,2,0.03,0,0.017,km1,71,71,no
PaToH-D,4elt.hgr,no,1,4,0.03,0,0.031,km1,203,203,no
PaToH-D,4elt.hgr,no,2,4,0.03,0.000435919790758,0.031,km1,184,184,no
PaToH-D,4elt.hgr,no,3,4,0.03,0,0.031,km1,189,189,no
PaToH-D,4elt.hgr,no,4,4,0.03,0,0.032,km1,174,174,no
PaToH-D,4elt.hgr,no,5,4,0.03,0,0.031,km1,186,186,no
PaToH-D,4elt.hgr,no,1,8,0.03,0.00278988666085,0.048,km1,336,336,no
PaToH-D,4elt.hgr,no,2,8,0.03,0,0.048,km1,286,286,no
PaToH-D,4elt.hgr,no,3,8,0.03,0,0.047,km1,342,342,no
PaToH-D,4elt.hgr,no,4,8,0.03,0,0.047,km1,290,290,no
PaToH-D,4elt.hgr,no,5,8,0.03,0,0.048,km1,327,327,no
PaToH-D,4elt.hgr,no,1,16,0.03,0,0.067,km1,509,509,no
PaToH-D,4elt.hgr,no,2,16,0.03,0,0.066,km1,546,546,no
PaToH-D,4elt.hgr,no,3,16,0.03,0,0.066,km1,575,575,no
PaToH-D,4elt.hgr,no,4,16,0.03,0.00244072524407,0.066,km1,546,546,no
PaToH-D,4elt.hgr,no,5,16,0.03,0,0.066,km1,560,560,no
PaToH-D,4elt.hgr,no,1,32,0.03,0,0.089,km1,902,902,no
PaToH-D,4elt.hgr,no,2,32,0.03,0,0.089,km1,930,930,no
PaToH-D,4elt.hgr,no,3,32,0.03,0.00278940027894,0.089,km1,956,956,no
PaToH-D,4elt.hgr,no,4,32,0.03,0,0.089,km1,946,946,no
PaToH-D,4elt.hgr,no,5,32,0.03,0.00348675034868,0.089,km1,909,909,no
PaToH-D,4elt.hgr,no,1,64,0.03,0.00418410041841,0.12,km1,1497,1497,no
PaToH-D,4elt.hgr,no,2,64,0.03,0.00418410041841,0.119,km1,1529,1529,no
PaToH-D,4elt.hgr,no,3,64,0.03,0.00139470013947,0.119,km1,1495,1495,no
PaToH-D,4elt.hgr,no,4,64,0.03,0.00278940027894,0.12,km1,1482,1482,no
PaToH-D,4elt.hgr,no,5,64,0.03,0,0.12,km1,1513,1513,no
PaToH-D,4elt.hgr,no,1,128,0.03,0.00278551532033,0.158,km1,2412,2412,no
PaToH-D,4elt.hgr,no,2,128,0.03,0.00278551532033,0.158,km1,2424,2424,no
PaToH-D,4elt.hgr,no,3,128,0.03,0,0.157,km1,2381,2381,no
PaToH-D,4elt.hgr,no,4,128,0.03,0.00278551532033,0.159,km1,2402,2402,no
PaToH-D,4elt.hgr,no,5,128,0.03,0.00278551532033,0.158,km1,2389,2389,no
PaToH-D,598a.hgr,no,1,2,0.03,0.0123326333609,0.801,km1,635,635,no
PaToH-D,598a.hgr,no,2,2,0.03,0.0192038644947,0.787,km1,661,661,no
PaToH-D,598a.hgr,no,3,2,0.03,2.69565756517e-06,0.784,km1,690,690,no
PaToH-D,598a.hgr,no,4,2,0.03,0.0182549930317,0.812,km1,634,634,no
PaToH-D,598a.hgr,no,5,2,0.03,0.0116775885726,0.792,km1,650,650,no
PaToH-D,598a.hgr,no,1,4,0.03,0,1.323,km1,2328,2328,no
PaToH-D,598a.hgr,no,2,4,0.03,0.0083565159259,1.348,km1,2355,2355,no
PaToH-D,598a.hgr,no,3,4,0.03,5.39130059729e-06,1.346,km1,2326,2326,no
PaToH-D,598a.hgr,no,4,4,0.03,0.0095911237627,1.35,km1,2282,2282,no
PaToH-D,598a.hgr,no,5,4,0.03,0.00554225701408,1.327,km1,2229,2229,no
PaToH-D,598a.hgr,no,1,8,0.03,1.07826011948e-05,1.814,km1,4968,4968,no
PaToH-D,598a.hgr,no,2,8,0.03,1.07826011948e-05,1.802,km1,4982,4982,no
PaToH-D,598a.hgr,no,3,8,0.03,2.15652023894e-05,1.798,km1,5364,5364,no
PaToH-D,598a.hgr,no,4,8,0.03,2.15652023894e-05,1.828,km1,4888,4888,no
PaToH-D,598a.hgr,no,5,8,0.03,0.00460417071014,1.796,km1,4960,4960,no
PaToH-D,598a.hgr,no,1,16,0.03,2.15652023894e-05,2.248,km1,8794,8794,no
PaToH-D,598a.hgr,no,2,16,0.03,2.15652023894e-05,2.26,km1,8934,8934,no
PaToH-D,598a.hgr,no,3,16,0.03,2.15652023894e-05,2.239,km1,8716,8716,no
PaToH-D,598a.hgr,no,4,16,0.03,0.00170365098876,2.256,km1,8477,8477,no
PaToH-D,598a.hgr,no,5,16,0.03,0.00129391214337,2.264,km1,8954,8954,no
PaToH-D,598a.hgr,no,1,32,0.03,4.3129474683e-05,2.66,km1,13437,13437,no
PaToH-D,598a.hgr,no,2,32,0.03,4.3129474683e-05,2.671,km1,13168,13168,no
PaToH-D,598a.hgr,no,3,32,0.03,0,2.684,km1,13505,13505,no
PaToH-D,598a.hgr,no,4,32,0.03,0.00146640213922,2.643,km1,13252,13252,no
PaToH-D,598a.hgr,no,5,32,0.03,0.00043129474683,2.637,km1,13848,13848,no
PaToH-D,598a.hgr,no,1,64,0.03,0.000948848443026,3.062,km1,19223,19223,no
PaToH-D,598a.hgr,no,2,64,0.03,8.6258949366e-05,3.052,km1,19311,19311,no
PaToH-D,598a.hgr,no,3,64,0.03,8.6258949366e-05,3.055,km1,19546,19546,no
PaToH-D,598a.hgr,no,4,64,0.03,8.6258949366e-05,3.054,km1,19695,19695,no
PaToH-D,598a.hgr,no,5,64,0.03,0.000258776848098,3.047,km1,19615,19615,no
PaToH-D,598a.hgr,no,1,128,0.03,0.000172503018803,3.471,km1,27173,27173,no
PaToH-D,598a.hgr,no,2,128,0.03,0.000172503018803,3.509,km1,27491,27491,no
PaToH-D,598a.hgr,no,3,128,0.03,0.000172503018803,3.458,km1,27145,27145,no
PaToH-D,598a.hgr,no,4,128,0.03,0.000172503018803,3.495,km1,27219,27219,no
PaToH-D,598a.hgr,no,5,128,0.03,0.000172503018803,3.469,km1,27325,27325,no
PaToH-D,add20.hgr,no,1,2,0.03,0,0.006,km1,43,43,no
PaToH-D,add20.hgr,no,2,2,0.03,0,0.006,km1,41,41,no
PaToH-D,add20.hgr,no,3,2,0.03,0,0.006,km1,45,45,no
PaToH-D,add20.hgr,no,4,2,0.03,0,0.006,km1,46,46,no
PaToH-D,add20.hgr,no,5,2,0.03,0,0.006,km1,44,44,no
PaToH-D,add20.hgr,no,1,4,0.03,0,0.011,km1,123,123,no
PaToH-D,add20.hgr,no,2,4,0.03,0,0.01,km1,110,110,no
PaToH-D,add20.hgr,no,3,4,0.03,0,0.011,km1,109,109,no
PaToH-D,add20.hgr,no,4,4,0.03,0.0005359056806,0.01,km1,127,127,no
PaToH-D,add20.hgr,no,5,4,0.03,0,0.01,km1,111,111,no
PaToH-D,add20.hgr,no,1,8,0.03,0,0.016,km1,239,239,no
PaToH-D,add20.hgr,no,2,8,0.03,0,0.015,km1,223,223,no
PaToH-D,add20.hgr,no,3,8,0.03,0,0.016,km1,233,233,no
PaToH-D,add20.hgr,no,4,8,0.03,0,0.016,km1,242,242,no
PaToH-D,add20.hgr,no,5,8,0.03,0,0.016,km1,234,234,no
PaToH-D,add20.hgr,no,1,16,0.03,0,0.022,km1,411,411,no
PaToH-D,add20.hgr,no,2,16,0.03,0,0.021,km1,362,362,no
PaToH-D,add20.hgr,no,3,16,0.03,0,0.022,km1,385,385,no
PaToH-D,add20.hgr,no,4,16,0.03,0,0.021,km1,405,405,no
PaToH-D,add20.hgr,no,5,16,0.03,0,0.021,km1,381,381,no
PaToH-D,add20.hgr,no,1,32,0.03,0,0.029,km1,608,608,no
PaToH-D,add20.hgr,no,2,32,0.03,0,0.028,km1,600,600,no
PaToH-D,add20.hgr,no,3,32,0.03,0,0.029,km1,621,621,no
PaToH-D,add20.hgr,no,4,32,0.03,0,0.029,km1,627,627,no
PaToH-D,add20.hgr,no,5,32,0.03,0,0.029,km1,622,622,no
PaToH-D,add20.hgr,no,1,64,0.03,0,0.039,km1,929,929,no
PaToH-D,add20.hgr,no,2,64,0.03,0,0.038,km1,930,930,no
PaToH-D,add20.hgr,no,3,64,0.03,0,0.039,km1,925,925,no
PaToH-D,add20.hgr,no,4,64,0.03,0.00854700854701,0.039,km1,933,933,no
PaToH-D,add20.hgr,no,5,64,0.03,0,0.039,km1,902,902,no
PaToH-D,add20.hgr,no,1,128,0.03,0,0.052,km1,1357,1357,no
PaToH-D,add20.hgr,no,2,128,0.03,0,0.052,km1,1380,1380,no
PaToH-D,add20.hgr,no,3,128,0.03,0,0.052,km1,1329,1329,no
PaToH-D,add20.hgr,no,4,128,0.03,0,0.051,km1,1365,1365,no
PaToH-D,add20.hgr,no,5,128,0.03,0,0.052,km1,1307,1307,no
PaToH-D,add32.hgr,no,1,2,0.03,0.0164870006341,0.004,km1,3,3,no
PaToH-D,add32.hgr,no,2,2,0.03,0.00338194884802,0.004,km1,2,2,no
PaToH-D,add32.hgr,no,3,2,0.03,0.000211371803001,0.004,km1,2,2,no
PaToH-D,add32.hgr,no,4,2,0.03,0.00338194884802,0.004,km1,2,2,no
PaToH-D,add32.hgr,no,5,2,0.03,0.00338194884802,0.004,km1,2,2,no
PaToH-D,add32.hgr,no,1,4,0.03,0.00338123415046,0.007,km1,9,9,no
PaToH-D,add32.hgr,no,2,4,0.03,0.00338123415046,0.007,km1,9,9,no
PaToH-D,add32.hgr,no,3,4,0.03,0.00633981403212,0.007,km1,10,10,no
PaToH-D,add32.hgr,no,4,4,0.03,0.00464919695689,0.007,km1,8,8,no
PaToH-D,add32.hgr,no,5,4,0.03,0.000422654268808,0.007,km1,10,10,no
PaToH-D,add32.hgr,no,1,8,0.03,0.00676246830093,0.011,km1,22,22,no
PaToH-D,add32.hgr,no,2,8,0.03,0.00591715976331,0.011,km1,31,31,no
PaToH-D,add32.hgr,no,3,8,0.03,0.00929839391378,0.011,km1,23,23,no
