algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-R,3elt.hgr,no,5,32,0.03,0.011655,1.42598,km1,523,510,no
KaHyPar-R,3elt.hgr,no,1,64,0.03,0.027907,2.07619,km1,842,823,no
KaHyPar-R,3elt.hgr,no,2,64,0.03,0.027907,2.08312,km1,851,823,no
KaHyPar-R,3elt.hgr,no,3,64,0.03,0.027907,2.13704,km1,854,829,no
KaHyPar-R,3elt.hgr,no,4,64,0.03,0.027907,2.05775,km1,856,835,no
KaHyPar-R,3elt.hgr,no,5,64,0.03,0.00930233,2.06897,km1,849,833,no
KaHyPar-R,3elt.hgr,no,1,128,0.03,0.0277778,2.96519,km1,1305,1250,no
KaHyPar-R,3elt.hgr,no,2,128,0.03,0.0277778,2.97467,km1,1296,1237,no
KaHyPar-R,3elt.hgr,no,3,128,0.03,0.0277778,3.02841,km1,1297,1248,no
KaHyPar-R,3elt.hgr,no,4,128,0.03,0.0185185,2.97984,km1,1305,1257,no
KaHyPar-R,3elt.hgr,no,5,128,0.03,0.0277778,2.99241,km1,1298,1257,no
KaHyPar-R,4elt.hgr,no,1,2,0.03,0.0136449,0.394627,km1,68,68,no
KaHyPar-R,4elt.hgr,no,2,2,0.03,0.0136449,0.388444,km1,68,68,no
KaHyPar-R,4elt.hgr,no,3,2,0.03,0.0136449,0.411536,km1,68,68,no
KaHyPar-R,4elt.hgr,no,4,2,0.03,0.0136449,0.40591,km1,68,68,no
KaHyPar-R,4elt.hgr,no,5,2,0.03,0.0136449,0.410876,km1,68,68,no
KaHyPar-R,4elt.hgr,no,1,4,0.03,0.0136007,0.71936,km1,168,168,no
KaHyPar-R,4elt.hgr,no,2,4,0.03,0.0136007,0.701303,km1,168,168,no
KaHyPar-R,4elt.hgr,no,3,4,0.03,0.0229294,0.756225,km1,168,167,no
KaHyPar-R,4elt.hgr,no,4,4,0.03,0.0136007,0.727688,km1,168,168,no
KaHyPar-R,4elt.hgr,no,5,4,0.03,0.0229294,0.759694,km1,168,167,no
KaHyPar-R,4elt.hgr,no,1,8,0.03,0.0277245,1.1243,km1,277,275,no
KaHyPar-R,4elt.hgr,no,2,8,0.03,0.0254577,1.09928,km1,294,293,no
KaHyPar-R,4elt.hgr,no,3,8,0.03,0.0223191,1.08297,km1,277,275,no
KaHyPar-R,4elt.hgr,no,4,8,0.03,0.0252833,1.18007,km1,280,278,no
KaHyPar-R,4elt.hgr,no,5,8,0.03,0.0268527,1.15255,km1,274,272,no
KaHyPar-R,4elt.hgr,no,1,16,0.03,0.0271967,1.69313,km1,507,502,no
KaHyPar-R,4elt.hgr,no,2,16,0.03,0.0292887,1.70893,km1,514,511,no
KaHyPar-R,4elt.hgr,no,3,16,0.03,0.02894,1.75385,km1,513,508,no
KaHyPar-R,4elt.hgr,no,4,16,0.03,0.0282427,1.70395,km1,515,510,no
KaHyPar-R,4elt.hgr,no,5,16,0.03,0.0254533,1.72,km1,498,493,no
KaHyPar-R,4elt.hgr,no,1,32,0.03,0.0271967,2.54196,km1,831,819,no
KaHyPar-R,4elt.hgr,no,2,32,0.03,0.027894,2.55172,km1,834,823,no
KaHyPar-R,4elt.hgr,no,3,32,0.03,0.0132497,2.55815,km1,817,808,no
KaHyPar-R,4elt.hgr,no,4,32,0.03,0.0285914,2.57244,km1,827,820,no
KaHyPar-R,4elt.hgr,no,5,32,0.03,0.0223152,2.54997,km1,822,812,no
KaHyPar-R,4elt.hgr,no,1,64,0.03,0.0264993,3.78925,km1,1361,1339,no
KaHyPar-R,4elt.hgr,no,2,64,0.03,0.027894,3.81771,km1,1370,1346,no
KaHyPar-R,4elt.hgr,no,3,64,0.03,0.0264993,3.79447,km1,1382,1360,no
KaHyPar-R,4elt.hgr,no,4,64,0.03,0.0264993,3.79903,km1,1372,1348,no
KaHyPar-R,4elt.hgr,no,5,64,0.03,0.027894,3.81544,km1,1388,1363,no
KaHyPar-R,4elt.hgr,no,1,128,0.03,0.0278552,5.60373,km1,2225,2175,no
KaHyPar-R,4elt.hgr,no,2,128,0.03,0.0250696,5.62485,km1,2225,2171,no
KaHyPar-R,4elt.hgr,no,3,128,0.03,0.0278552,5.62143,km1,2181,2128,no
KaHyPar-R,4elt.hgr,no,4,128,0.03,0.0278552,5.58929,km1,2217,2166,no
KaHyPar-R,4elt.hgr,no,5,128,0.03,0.0222841,5.58713,km1,2221,2176,no
KaHyPar-R,598a.hgr,no,1,2,0.03,0.0297924,29.7257,km1,593,593,no
KaHyPar-R,598a.hgr,no,2,2,0.03,0.0297924,29.3061,km1,593,593,no
KaHyPar-R,598a.hgr,no,3,2,0.03,0.0297924,26.8263,km1,593,593,no
KaHyPar-R,598a.hgr,no,4,2,0.03,0.0297924,27.9744,km1,593,593,no
KaHyPar-R,598a.hgr,no,5,2,0.03,0.0297924,28.3259,km1,593,593,no
