algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
Hype,bcsstk31.hgr,no,1,4,0.03,6.98183e-06,1.717,km1,14556,12355,no
Hype,bcsstk31.hgr,no,1,8,0.03,1.39636e-05,2.45,km1,22281,16270,no
Hype,bcsstk31.hgr,no,1,16,0.03,2.79267e-05,1.716,km1,30291,19315,no
Hype,bcsstk31.hgr,no,1,32,0.03,5.58534e-05,2.451,km1,33377,20129,no
Hype,bcsstk31.hgr,no,1,64,0.03,0.000111707,1.62,km1,44992,22691,no
Hype,bcsstk31.hgr,no,1,128,0.03,0.000223414,2.427,km1,56875,24508,no
Hype,bcsstk32.hgr,no,1,2,0.03,0,2.946,km1,9418,9418,no
Hype,bcsstk32.hgr,no,1,4,0.03,4.06072e-06,4.348,km1,19512,15899,no
Hype,bcsstk32.hgr,no,1,8,0.03,8.12143e-06,2.975,km1,25630,18841,no
Hype,bcsstk32.hgr,no,1,16,0.03,1.62427e-05,4.176,km1,33133,21313,no
Hype,bcsstk32.hgr,no,1,32,0.03,3.24855e-05,2.848,km1,41069,23905,no
Hype,bcsstk32.hgr,no,1,64,0.03,6.49688e-05,4.107,km1,57336,28043,no
Hype,bcsstk32.hgr,no,1,128,0.03,0.000129938,2.852,km1,69761,30055,no
Hype,bcsstk33.hgr,no,1,2,0.03,6.85909e-06,1.304,km1,2416,2416,no
Hype,bcsstk33.hgr,no,1,4,0.03,1.37182e-05,0.879,km1,6755,4826,no
Hype,bcsstk33.hgr,no,1,8,0.03,2.74363e-05,1.212,km1,12195,6311,no
Hype,bcsstk33.hgr,no,1,16,0.03,5.48727e-05,0.82,km1,20414,7132,no
Hype,bcsstk33.hgr,no,1,32,0.03,0.000109745,1.24,km1,30543,7716,no
Hype,bcsstk33.hgr,no,1,64,0.03,0.000219491,0.806,km1,44622,8105,no
Hype,bcsstk33.hgr,no,1,128,0.03,0.000438982,1.207,km1,62031,8288,no
Hype,brack2.hgr,no,1,2,0.03,5.45613e-06,1.097,km1,15251,15251,no
Hype,brack2.hgr,no,1,4,0.03,1.09123e-05,1.591,km1,30818,25331,no
Hype,brack2.hgr,no,1,8,0.03,2.18245e-05,1.095,km1,42834,28456,no
Hype,brack2.hgr,no,1,16,0.03,4.36491e-05,1.565,km1,52682,30564,no
Hype,brack2.hgr,no,1,32,0.03,8.72981e-05,1.068,km1,62790,32535,no
Hype,brack2.hgr,no,1,64,0.03,0.000174581,1.559,km1,74421,35007,no
Hype,brack2.hgr,no,1,128,0.03,0.000349162,1.009,km1,85777,36961,no
Hype,cant_spmv.hgr,no,1,2,0.03,0,8.74,km1,6727,6727,no
Hype,cant_spmv.hgr,no,1,4,0.03,1.96591e-06,6.278,km1,20071,19111,no
Hype,cant_spmv.hgr,no,1,8,0.03,3.93182e-06,8.776,km1,39020,33589,no
Hype,cant_spmv.hgr,no,1,16,0.03,7.86361e-06,6.285,km1,60648,47398,no
Hype,cant_spmv.hgr,no,1,32,0.03,1.57272e-05,8.657,km1,100182,63419,no
Hype,cant_spmv.hgr,no,1,64,0.03,3.14545e-05,6.058,km1,145974,74607,no
Hype,cant_spmv.hgr,no,1,128,0.03,6.29089e-05,8.469,km1,209383,85690,no
Hype,crack.hgr,no,1,2,0.03,0,0.064,km1,1602,1602,no
Hype,crack.hgr,no,1,4,0.03,0,0.099,km1,3169,2812,no
Hype,crack.hgr,no,1,8,0.03,0.000263296,0.062,km1,4048,3515,no
Hype,crack.hgr,no,1,16,0.03,0.000526593,0.104,km1,4621,3805,no
Hype,crack.hgr,no,1,32,0.03,0.00105263,0.062,km1,5448,4273,no
Hype,crack.hgr,no,1,64,0.03,0.00210526,0.097,km1,6428,4732,no
Hype,crack.hgr,no,1,128,0.03,0.00420168,0.062,km1,7755,5395,no
Hype,cs4.hgr,no,1,2,0.03,0,0.059,km1,7919,7919,no
Hype,cs4.hgr,no,1,4,0.03,9.11993e-05,0.04,km1,14546,12478,no
Hype,cs4.hgr,no,1,8,0.03,0.000182382,0.055,km1,20255,15514,no
Hype,cs4.hgr,no,1,16,0.03,0.000364697,0.036,km1,24396,17237,no
