algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
hMetis-R,3elt.hgr,no,5,32,0.03,0.020979020979,3.17,km1,527,524,no
hMetis-R,3elt.hgr,no,1,64,0.03,0.0139534883721,4.753,km1,835,824,no
hMetis-R,3elt.hgr,no,2,64,0.03,0.0139534883721,4.771,km1,835,824,no
hMetis-R,3elt.hgr,no,3,64,0.03,0.0139534883721,5.042,km1,831,819,no
hMetis-R,3elt.hgr,no,4,64,0.03,0.0093023255814,4.789,km1,845,836,no
hMetis-R,3elt.hgr,no,5,64,0.03,0.0139534883721,4.819,km1,838,823,no
hMetis-R,3elt.hgr,no,1,128,0.03,0.00925925925926,7.137,km1,1299,1272,no
hMetis-R,3elt.hgr,no,2,128,0.03,0.00925925925926,7.193,km1,1298,1261,no
hMetis-R,3elt.hgr,no,3,128,0.03,0.00925925925926,7.088,km1,1306,1271,no
hMetis-R,3elt.hgr,no,4,128,0.03,0.00925925925926,7.125,km1,1293,1262,no
hMetis-R,3elt.hgr,no,5,128,0.03,0.00925925925926,7.147,km1,1287,1257,no
hMetis-R,4elt.hgr,no,1,2,0.03,0.00126422250316,1.34,km1,70,70,no
hMetis-R,4elt.hgr,no,2,2,0.03,0.021099437639,1.311,km1,69,69,no
hMetis-R,4elt.hgr,no,3,2,0.03,0.0104625310606,1.331,km1,69,69,no
hMetis-R,4elt.hgr,no,4,2,0.03,0.0299054012817,1.328,km1,68,68,no
hMetis-R,4elt.hgr,no,5,2,0.03,0.000784689829548,1.299,km1,70,70,no
hMetis-R,4elt.hgr,no,1,4,0.03,0.0149084568439,2.572,km1,173,172,no
hMetis-R,4elt.hgr,no,2,4,0.03,0.0213600697472,2.77,km1,172,170,no
hMetis-R,4elt.hgr,no,3,4,0.03,0.0204010462075,2.718,km1,170,168,no
hMetis-R,4elt.hgr,no,4,4,0.03,0.0102877070619,2.649,km1,169,168,no
hMetis-R,4elt.hgr,no,5,4,0.03,0.00610287707062,2.687,km1,169,168,no
hMetis-R,4elt.hgr,no,1,8,0.03,0.00889276373147,3.918,km1,278,278,no
hMetis-R,4elt.hgr,no,2,8,0.03,0.00662598081953,4.061,km1,278,276,no
hMetis-R,4elt.hgr,no,3,8,0.03,0.0198779424586,3.928,km1,287,284,no
hMetis-R,4elt.hgr,no,4,8,0.03,0.00662598081953,4.113,km1,278,276,no
hMetis-R,4elt.hgr,no,5,8,0.03,0.00331299040976,3.96,km1,283,283,no
hMetis-R,4elt.hgr,no,1,16,0.03,0.00941422594142,5.522,km1,503,501,no
hMetis-R,4elt.hgr,no,2,16,0.03,0.0174337517434,5.702,km1,513,510,no
