algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-K,AS365.graph.hgr,no,2,64,0.03,1,0.0298497,1483.05,km1,46687,46687,no
KaHyPar-K,AS365.graph.hgr,no,3,64,0.03,1,0.0298497,1122.03,km1,46687,46687,no
KaHyPar-K,AS365.graph.hgr,no,4,64,0.03,1,0.0298497,1514.09,km1,46687,46687,no
KaHyPar-K,AS365.graph.hgr,no,5,64,0.03,1,0.0298497,1119.32,km1,46687,46687,no
KaHyPar-K,AS365.graph.hgr,no,6,64,0.03,1,0.0298497,1502.07,km1,46687,46687,no
KaHyPar-K,AS365.graph.hgr,no,7,64,0.03,1,0.0298497,1119.98,km1,46687,46687,no
KaHyPar-K,AS365.graph.hgr,no,8,64,0.03,1,0.0298497,1512.05,km1,46687,46687,no
KaHyPar-K,AS365.graph.hgr,no,9,64,0.03,1,0.0298497,1113.19,km1,46687,46687,no
KaHyPar-K,AS365.graph.hgr,no,10,8,0.03,1,0.0295151,2598.24,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,1,8,0.03,1,0.0295151,2587.02,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,2,8,0.03,1,0.0295151,2591.71,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,3,8,0.03,1,0.0295151,2576.23,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,4,8,0.03,1,0.0295151,2576.44,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,5,8,0.03,1,0.0295151,2574.72,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,6,8,0.03,1,0.0295151,2575.18,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,7,8,0.03,1,0.0295151,2598.68,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,8,8,0.03,1,0.0295151,2612.96,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,9,8,0.03,1,0.0295151,2592.45,km1,11921,11921,no
KaHyPar-K,asia.osm.graph.hgr,no,10,128,0.03,1,0.0243129,387.062,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,1,128,0.03,1,0.0243129,394.94,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,2,128,0.03,1,0.0243129,386.178,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,3,128,0.03,1,0.0243129,386.727,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,4,128,0.03,1,0.0243129,390.093,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,5,128,0.03,1,0.0243129,398.394,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,6,128,0.03,1,0.0243129,390.526,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,7,128,0.03,1,0.0243129,387.052,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,8,128,0.03,1,0.0243129,387.376,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,9,128,0.03,1,0.0243129,388.356,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,10,16,0.03,1,0.0141527,457.204,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,1,16,0.03,1,0.0141527,317.876,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,2,16,0.03,1,0.0141527,456.206,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,3,16,0.03,1,0.0141527,316.466,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,4,16,0.03,1,0.0141527,439.821,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,5,16,0.03,1,0.0141527,317.14,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,6,16,0.03,1,0.0141527,457.3,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,7,16,0.03,1,0.0141527,316.889,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,8,16,0.03,1,0.0141527,441.747,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,9,16,0.03,1,0.0141527,317.417,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,10,2,0.03,1,0.0,412.691,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,1,2,0.03,1,0.0,304.567,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,2,2,0.03,1,0.0,412.515,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,3,2,0.03,1,0.0,291.155,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,4,2,0.03,1,0.0,411.961,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,5,2,0.03,1,0.0,293.816,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,6,2,0.03,1,0.0,411.758,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,7,2,0.03,1,0.0,293.174,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,8,2,0.03,1,0.0,411.621,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,9,2,0.03,1,0.0,294.296,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,10,32,0.03,1,0.0214319,458.577,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,1,32,0.03,1,0.0214319,332.625,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,2,32,0.03,1,0.0214319,460.486,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,3,32,0.03,1,0.0214319,334.022,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,4,32,0.03,1,0.0214319,476.964,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,5,32,0.03,1,0.0214319,333.243,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,6,32,0.03,1,0.0214319,458.924,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,7,32,0.03,1,0.0214319,333.644,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,8,32,0.03,1,0.0214319,475.599,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,9,32,0.03,1,0.0214319,332.93,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,10,4,0.03,1,0.00423404,422.692,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,1,4,0.03,1,0.00423404,305.219,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,2,4,0.03,1,0.00423404,422.26,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,3,4,0.03,1,0.00423404,421.186,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,4,4,0.03,1,0.00423404,420.07,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,5,4,0.03,1,0.00423404,420.096,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,6,4,0.03,1,0.00423404,419.788,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,7,4,0.03,1,0.00423404,420.888,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,8,4,0.03,1,0.00423404,422.544,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,9,4,0.03,1,0.00423404,424.591,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,10,64,0.03,1,0.0262195,349.587,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,1,64,0.03,1,0.0262195,349.271,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,2,64,0.03,1,0.0262195,493.364,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,3,64,0.03,1,0.0262195,352.825,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,4,64,0.03,1,0.0262195,478.44,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,5,64,0.03,1,0.0262195,350.595,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,6,64,0.03,1,0.0262195,349.404,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,7,64,0.03,1,0.0262195,350.406,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,8,64,0.03,1,0.0262195,350.832,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,9,64,0.03,1,0.0262195,350.055,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,10,8,0.03,1,0.0126593,453.181,km1,55,55,no
KaHyPar-K,asia.osm.graph.hgr,no,1,8,0.03,1,0.0126593,441.509,km1,55,55,no
KaHyPar-K,asia.osm.graph.hgr,no,2,8,0.03,1,0.0126593,440.712,km1,55,55,no
KaHyPar-K,asia.osm.graph.hgr,no,3,8,0.03,1,0.0126593,442.567,km1,55,55,no
