algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-Q,3elt.hgr,no,1,128,0.03,0,0.788,km1,1385,1385,no
PaToH-Q,3elt.hgr,no,2,128,0.03,0,0.839,km1,1390,1390,no
PaToH-Q,3elt.hgr,no,3,128,0.03,0,0.836,km1,1376,1376,no
PaToH-Q,3elt.hgr,no,4,128,0.03,0,0.794,km1,1353,1353,no
PaToH-Q,3elt.hgr,no,5,128,0.03,0,0.812,km1,1363,1363,no
PaToH-Q,4elt.hgr,no,1,2,0.03,0,0.228,km1,70,70,no
PaToH-Q,4elt.hgr,no,2,2,0.03,0,0.137,km1,69,69,no
PaToH-Q,4elt.hgr,no,3,2,0.03,0.00374907363006,0.242,km1,69,69,no
PaToH-Q,4elt.hgr,no,4,2,0.03,0,0.253,km1,69,69,no
PaToH-Q,4elt.hgr,no,5,2,0.03,0,0.166,km1,69,69,no
PaToH-Q,4elt.hgr,no,1,4,0.03,0,0.447,km1,166,166,no
PaToH-Q,4elt.hgr,no,2,4,0.03,0,0.503,km1,172,172,no
PaToH-Q,4elt.hgr,no,3,4,0.03,0.00374891020052,0.402,km1,166,166,no
PaToH-Q,4elt.hgr,no,4,4,0.03,0,0.486,km1,169,169,no
PaToH-Q,4elt.hgr,no,5,4,0.03,0.00592850915432,0.391,km1,165,165,no
PaToH-Q,4elt.hgr,no,1,8,0.03,0,0.61,km1,300,300,no
PaToH-Q,4elt.hgr,no,2,8,0.03,0,0.546,km1,286,286,no
PaToH-Q,4elt.hgr,no,3,8,0.03,0.00313862249346,0.58,km1,291,291,no
PaToH-Q,4elt.hgr,no,4,8,0.03,0.000697471665214,0.806,km1,278,278,no
PaToH-Q,4elt.hgr,no,5,8,0.03,0,0.715,km1,302,302,no
PaToH-Q,4elt.hgr,no,1,16,0.03,0,1.072,km1,528,528,no
PaToH-Q,4elt.hgr,no,2,16,0.03,0,0.868,km1,541,541,no
PaToH-Q,4elt.hgr,no,3,16,0.03,0.00174337517434,1.032,km1,525,525,no
PaToH-Q,4elt.hgr,no,4,16,0.03,0,0.986,km1,515,515,no
PaToH-Q,4elt.hgr,no,5,16,0.03,0,1.025,km1,512,512,no
PaToH-Q,4elt.hgr,no,1,32,0.03,0,1.453,km1,873,873,no
PaToH-Q,4elt.hgr,no,2,32,0.03,0.00139470013947,1.423,km1,903,903,no
PaToH-Q,4elt.hgr,no,3,32,0.03,0,1.52,km1,859,859,no
PaToH-Q,4elt.hgr,no,4,32,0.03,0,1.445,km1,851,851,no
PaToH-Q,4elt.hgr,no,5,32,0.03,0.000697350069735,1.365,km1,882,882,no
PaToH-Q,4elt.hgr,no,1,64,0.03,0,1.619,km1,1418,1418,no
PaToH-Q,4elt.hgr,no,2,64,0.03,0,1.888,km1,1449,1449,no
PaToH-Q,4elt.hgr,no,3,64,0.03,0,1.885,km1,1409,1409,no
PaToH-Q,4elt.hgr,no,4,64,0.03,0,1.86,km1,1420,1420,no
PaToH-Q,4elt.hgr,no,5,64,0.03,0,1.797,km1,1430,1430,no
PaToH-Q,4elt.hgr,no,1,128,0.03,0,2.251,km1,2248,2248,no
PaToH-Q,4elt.hgr,no,2,128,0.03,0,2.262,km1,2275,2275,no
PaToH-Q,4elt.hgr,no,3,128,0.03,0,2.197,km1,2262,2262,no
PaToH-Q,4elt.hgr,no,4,128,0.03,0.00278551532033,2.136,km1,2297,2297,no
PaToH-Q,4elt.hgr,no,5,128,0.03,0,2.166,km1,2274,2274,no
PaToH-Q,598a.hgr,no,1,2,0.03,0.012914895395,4.804,km1,618,618,no
PaToH-Q,598a.hgr,no,2,2,0.03,0.00484948795985,4.667,km1,628,628,no
PaToH-Q,598a.hgr,no,3,2,0.03,0.0104375860926,3.228,km1,622,622,no
PaToH-Q,598a.hgr,no,4,2,0.03,0.0136562012254,5.227,km1,630,630,no
PaToH-Q,598a.hgr,no,5,2,0.03,0.00884175681395,3.389,km1,625,625,no
PaToH-Q,598a.hgr,no,1,4,0.03,0,9.861,km1,2168,2168,no
PaToH-Q,598a.hgr,no,2,4,0.03,0,9.646,km1,2203,2203,no
PaToH-Q,598a.hgr,no,3,4,0.03,0,10.053,km1,2144,2144,no
PaToH-Q,598a.hgr,no,4,4,0.03,0.00128312954217,8.748,km1,2125,2125,no
PaToH-Q,598a.hgr,no,5,4,0.03,0,9.883,km1,2125,2125,no
PaToH-Q,598a.hgr,no,1,8,0.03,0,15.98,km1,4518,4518,no
PaToH-Q,598a.hgr,no,2,8,0.03,0,15.679,km1,4462,4462,no
PaToH-Q,598a.hgr,no,3,8,0.03,0,15.786,km1,4441,4441,no
