algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaFFPa-Strong,as-22july06.graph,no,10,4,0.03,1,0.026129999999999987,59.4298,km1,8238,8238,no
KaFFPa-Strong,as-22july06.graph,no,1,4,0.03,1,0.029789999999999983,42.1031,km1,7349,7349,no
KaFFPa-Strong,as-22july06.graph,no,2,4,0.03,1,0.029789999999999983,44.418,km1,7759,7759,no
KaFFPa-Strong,as-22july06.graph,no,3,4,0.03,1,0.02943999999999991,44.8275,km1,7392,7392,no
KaFFPa-Strong,as-22july06.graph,no,4,4,0.03,1,0.029789999999999983,41.465,km1,7690,7690,no
KaFFPa-Strong,as-22july06.graph,no,5,4,0.03,1,0.029789999999999983,41.3311,km1,7338,7338,no
KaFFPa-Strong,as-22july06.graph,no,6,4,0.03,1,0.029789999999999983,42.8744,km1,7639,7639,no
KaFFPa-Strong,as-22july06.graph,no,7,4,0.03,1,0.027700000000000058,47.5554,km1,7557,7557,no
KaFFPa-Strong,as-22july06.graph,no,8,4,0.03,1,0.028219999999999912,45.8146,km1,8221,8221,no
KaFFPa-Strong,as-22july06.graph,no,9,4,0.03,1,0.029789999999999983,61.6367,km1,7746,7746,no
KaFFPa-Strong,as-22july06.graph,no,10,64,0.03,1,0.025069999999999926,352.721,km1,20154,20154,no
KaFFPa-Strong,as-22july06.graph,no,1,64,0.03,1,0.025069999999999926,250.124,km1,19998,19998,no
KaFFPa-Strong,as-22july06.graph,no,2,64,0.03,1,0.025069999999999926,184.455,km1,20176,20176,no
KaFFPa-Strong,as-22july06.graph,no,3,64,0.03,1,0.025069999999999926,163.333,km1,20389,20389,no
KaFFPa-Strong,as-22july06.graph,no,4,64,0.03,1,0.025069999999999926,218.889,km1,19890,19890,no
KaFFPa-Strong,as-22july06.graph,no,5,64,0.03,1,0.025069999999999926,339.884,km1,20290,20290,no
KaFFPa-Strong,as-22july06.graph,no,6,64,0.03,1,0.025069999999999926,272.973,km1,20132,20132,no
KaFFPa-Strong,as-22july06.graph,no,7,64,0.03,1,0.025069999999999926,364.749,km1,19891,19891,no
KaFFPa-Strong,as-22july06.graph,no,8,64,0.03,1,0.025069999999999926,299.73,km1,20193,20193,no
KaFFPa-Strong,as-22july06.graph,no,9,64,0.03,1,0.025069999999999926,298.427,km1,20489,20489,no
KaFFPa-Strong,as-22july06.graph,no,10,8,0.03,1,0.029609999999999914,43.9837,km1,11311,11311,no
KaFFPa-Strong,as-22july06.graph,no,1,8,0.03,1,0.029609999999999914,55.3998,km1,11057,11057,no
KaFFPa-Strong,as-22july06.graph,no,2,8,0.03,1,0.029609999999999914,61.0981,km1,11376,11376,no
KaFFPa-Strong,as-22july06.graph,no,3,8,0.03,1,0.029609999999999914,70.0115,km1,11223,11223,no
KaFFPa-Strong,as-22july06.graph,no,4,8,0.03,1,0.029609999999999914,75.9287,km1,10884,10884,no
KaFFPa-Strong,as-22july06.graph,no,5,8,0.03,1,0.029609999999999914,43.5426,km1,11335,11335,no
KaFFPa-Strong,as-22july06.graph,no,6,8,0.03,1,0.029609999999999914,46.6747,km1,11282,11282,no
