algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-Q,192bit.mtx.hgr,no,3,64,0.03,0.0150563,0.943178,cut,83468,13657,no
PaToH-Q,192bit.mtx.hgr,no,4,64,0.03,0.0150563,1.01069,cut,83314,13657,no
PaToH-Q,192bit.mtx.hgr,no,5,64,0.03,0.0150563,0.978676,cut,83192,13658,no
PaToH-Q,192bit.mtx.hgr,no,6,64,0.03,0.0150563,0.919903,cut,83700,13660,no
PaToH-Q,192bit.mtx.hgr,no,7,64,0.03,0.019734,1.10123,cut,82709,13659,no
PaToH-Q,192bit.mtx.hgr,no,8,64,0.03,0.0150563,1.19331,cut,84265,13659,no
PaToH-Q,192bit.mtx.hgr,no,9,64,0.03,0.0150563,1.09785,cut,83125,13657,no
PaToH-Q,192bit.mtx.hgr,no,0,8,0.03,0.0267505,0.773975,cut,37423,13014,no
PaToH-Q,192bit.mtx.hgr,no,1,8,0.03,0.0267505,0.789388,cut,37423,13014,no
PaToH-Q,192bit.mtx.hgr,no,2,8,0.03,0.029674,1.00784,cut,37896,13009,no
PaToH-Q,192bit.mtx.hgr,no,3,8,0.03,0.029674,1.00205,cut,37672,13033,no
PaToH-Q,192bit.mtx.hgr,no,4,8,0.03,0.029674,0.939784,cut,37701,13001,no
PaToH-Q,192bit.mtx.hgr,no,5,8,0.03,0.029674,0.959683,cut,37744,13008,no
PaToH-Q,192bit.mtx.hgr,no,6,8,0.03,0.029674,0.866604,cut,37804,13016,no
PaToH-Q,192bit.mtx.hgr,no,7,8,0.03,0.029674,1.16286,cut,37569,13004,no
PaToH-Q,192bit.mtx.hgr,no,8,8,0.03,0.029674,0.955267,cut,37656,13018,no
PaToH-Q,192bit.mtx.hgr,no,9,8,0.03,0.0285046,0.9031,cut,37553,13006,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,0,128,0.03,0.00390179,10.8187,cut,128833,53043,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,1,128,0.03,0.00390179,10.8626,cut,128833,53043,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,2,128,0.03,0.00390179,11.0779,cut,127362,53027,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,3,128,0.03,0.0026406,11.2168,cut,124172,52661,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,4,128,0.03,0.0026406,11.1766,cut,124905,52779,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,5,128,0.03,0.00390179,11.2325,cut,124852,52733,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,6,128,0.03,0.00390179,11.0234,cut,129915,53063,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,7,128,0.03,0.0026406,11.0374,cut,126951,52890,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,8,128,0.03,0.0026406,11.0998,cut,128638,52782,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,9,128,0.03,0.00137942,11.1355,cut,129590,52896,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,0,16,0.03,0.00153707,7.14803,cut,45487,25543,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,1,16,0.03,0.00153707,7.15568,cut,45487,25543,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,2,16,0.03,0.000118236,7.26093,cut,42217,25488,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,3,16,0.03,0.000118236,7.24707,cut,42127,25303,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,4,16,0.03,0.00374414,7.24136,cut,43115,25040,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,5,16,0.03,0.00500532,7.34941,cut,43831,25173,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,6,16,0.03,0.000118236,7.43369,cut,44873,25313,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,7,16,0.03,0.000118236,7.00812,cut,43985,25400,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,8,16,0.03,0.00342884,7.2685,cut,44418,25339,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,9,16,0.03,0.000118236,7.23016,cut,43410,25294,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,0,2,0.03,0.0201395,2.55885,cut,3966,3966,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,1,2,0.03,0.0201395,2.4556,cut,3966,3966,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,2,2,0.03,0.0198045,2.22645,cut,3992,3992,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,3,2,0.03,0.0194301,2.18083,cut,3986,3986,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,4,2,0.03,0.0212628,2.22805,cut,3960,3960,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,5,2,0.03,0.0178142,2.1866,cut,4007,4007,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,6,2,0.03,0.0187995,2.13153,cut,3973,3973,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,7,2,0.03,0.0151539,2.25685,cut,4010,4010,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,8,2,0.03,0.016691,2.21935,cut,3993,3993,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,9,2,0.03,0.0182083,2.42476,cut,4032,4032,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,0,32,0.03,0.00232531,8.46223,cut,64327,33099,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,1,32,0.03,0.00232531,8.34074,cut,64327,33099,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,2,32,0.03,0.00106412,8.57491,cut,65616,33158,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,3,32,0.03,0.00327119,8.63033,cut,65122,33304,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,4,32,0.03,0.000118236,8.47394,cut,63309,33362,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,5,32,0.03,0.00768533,8.90075,cut,62616,33312,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,6,32,0.03,0.000118236,8.42881,cut,66650,33918,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,7,32,0.03,0.000118236,8.65579,cut,67456,33398,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,8,32,0.03,0.00137942,8.4525,cut,65925,33427,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,9,32,0.03,0.000118236,8.19757,cut,65470,33228,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,0,4,0.03,0.00149765,4.11982,cut,11199,10884,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,1,4,0.03,0.00149765,4.01922,cut,11199,10884,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,2,4,0.03,0.0103653,3.92713,cut,14114,10665,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,3,4,0.03,0.0118236,3.92813,cut,14333,10892,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,4,4,0.03,0.000157648,4.00541,cut,14248,10957,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,5,4,0.03,0.00386237,4.02185,cut,14185,10790,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,6,4,0.03,0.0147007,4.03515,cut,14201,10790,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,7,4,0.03,0.00201001,4.01578,cut,14109,10899,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,8,4,0.03,0.00469002,3.8033,cut,14377,10850,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,9,4,0.03,0.00634533,3.89773,cut,14422,10942,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,0,64,0.03,0.000118236,10.0674,cut,92338,42844,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,1,64,0.03,0.000118236,10.043,cut,92338,42844,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,2,64,0.03,0.000118236,9.99158,cut,93488,42904,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,3,64,0.03,0.000118236,9.84867,cut,92381,42772,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,4,64,0.03,0.00390179,9.9703,cut,91873,42850,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,5,64,0.03,0.000118236,9.79407,cut,90011,42916,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,6,64,0.03,0.000118236,10.0596,cut,95615,42541,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,7,64,0.03,0.0026406,9.16996,cut,89514,42498,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,8,64,0.03,0.00327119,9.68052,cut,90951,42841,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,9,64,0.03,0.000748827,10.1792,cut,91790,42837,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,0,8,0.03,3.9412e-05,5.80708,cut,27617,17986,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,1,8,0.03,3.9412e-05,5.77743,cut,27617,17986,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,2,8,0.03,3.9412e-05,5.35589,cut,26362,17896,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,3,8,0.03,3.9412e-05,5.99084,cut,27144,17913,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,4,8,0.03,0.000354708,5.57373,cut,26126,18013,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,5,8,0.03,0.00153707,5.72315,cut,26688,18016,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,6,8,0.03,0.00177354,5.09487,cut,26135,17873,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,7,8,0.03,0.00366531,5.74982,cut,27270,18303,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,8,8,0.03,3.9412e-05,5.36222,cut,27236,17952,no
PaToH-Q,2cubes_sphere.mtx.hgr,no,9,8,0.03,3.9412e-05,5.89148,cut,28293,17883,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,0,128,0.03,0.002314,2.8488,cut,17334,14650,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,1,128,0.03,0.002314,2.81439,cut,17334,14650,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,2,128,0.03,0.00942261,2.84138,cut,17741,14806,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,3,128,0.03,0.002314,2.82903,cut,17326,14620,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,4,128,0.03,0.002314,2.9898,cut,17666,14739,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,5,128,0.03,0.00468354,2.70524,cut,17442,14708,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,6,128,0.03,0.002314,2.8928,cut,17335,14626,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,7,128,0.03,0.002314,2.70531,cut,17502,14621,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,8,128,0.03,0.00942261,2.77269,cut,17663,14764,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,9,128,0.03,0.00942261,2.72851,cut,17703,14818,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,0,16,0.03,0.00320258,1.30103,cut,4730,4556,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,1,16,0.03,0.00320258,1.22164,cut,4730,4556,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,2,16,0.03,0.000536848,1.35577,cut,4657,4480,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,3,16,0.03,0.000536848,1.43551,cut,4712,4529,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,4,16,0.03,0.000536848,1.3002,cut,4620,4437,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,5,16,0.03,0.00320258,1.45645,cut,4739,4541,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,6,16,0.03,0.00320258,1.38847,cut,4798,4629,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,7,16,0.03,0.00705307,1.38078,cut,4761,4571,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,8,16,0.03,0.00290638,1.25988,cut,4711,4507,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,9,16,0.03,0.00083304,1.39801,cut,4752,4554,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,0,2,0.03,1.8512e-05,0.311846,cut,466,466,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,1,2,0.03,1.8512e-05,0.336188,cut,466,466,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,2,2,0.03,5.5536e-05,0.326543,cut,471,471,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,3,2,0.03,1.8512e-05,0.329412,cut,466,466,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,4,2,0.03,5.5536e-05,0.336356,cut,470,470,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,5,2,0.03,1.8512e-05,0.350844,cut,466,466,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,6,2,0.03,5.5536e-05,0.315766,cut,467,467,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,7,2,0.03,1.8512e-05,0.335668,cut,469,469,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,8,2,0.03,5.5536e-05,0.327407,cut,469,469,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,9,2,0.03,1.8512e-05,0.304441,cut,468,468,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,0,32,0.03,0.00409115,1.7088,cut,7353,6867,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,1,32,0.03,0.00409115,1.76694,cut,7353,6867,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,2,32,0.03,0.00409115,1.78597,cut,7473,6954,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,3,32,0.03,0.00112923,1.76396,cut,7522,6994,no
