algorithm,graph,timeout,interrupted,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,6,32,0.03,0.0289307,34.1918,cut,8418,8178,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,7,32,0.03,0.0297852,34.0585,cut,8230,7996,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,8,32,0.03,0.02771,45.9375,cut,8199,8039,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,9,32,0.03,0.0290527,34.023,cut,8112,7892,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,0,4,0.03,0.00717163,31.2634,cut,1632,1625,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,1,4,0.03,0.00714111,23.1776,cut,1632,1625,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,2,4,0.03,0.00714111,24.102,cut,1632,1625,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,3,4,0.03,0.00714111,30.6502,cut,1632,1625,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,4,4,0.03,0.00714111,23.5443,cut,1632,1625,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,5,4,0.03,0.00714111,24.5816,cut,1632,1625,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,6,4,0.03,0.021225,26.204,cut,1716,1696,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,7,4,0.03,0.00714111,31.0526,cut,1632,1625,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,8,4,0.03,0.00714111,23.75,cut,1632,1625,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,9,4,0.03,0.0162201,24.1002,cut,1718,1696,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,0,64,0.03,0.0297852,37.6851,cut,12368,11873,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,1,64,0.03,0.029541,38.461,cut,12542,12061,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,2,64,0.03,0.0285645,37.9554,cut,12471,12015,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,3,64,0.03,0.0297852,38.2035,cut,12317,11870,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,4,64,0.03,0.029541,37.5597,cut,12394,11897,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,5,64,0.03,0.029541,50.7719,cut,12200,11811,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,6,64,0.03,0.029541,37.9265,cut,12517,11951,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,7,64,0.03,0.0297852,50.8587,cut,12435,11983,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,8,64,0.03,0.0297852,51.0973,cut,12302,11862,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,9,64,0.03,0.029541,37.1547,cut,12330,11884,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,0,8,0.03,0.0278015,27.3071,cut,3285,3239,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,1,8,0.03,0.0233154,30.5151,cut,3244,3213,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,2,8,0.03,0.022583,28.9684,cut,3172,3134,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,3,8,0.03,0.0252686,37.239,cut,3212,3165,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,4,8,0.03,0.0229187,37.8051,cut,3238,3175,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,5,8,0.03,0.025238,27.5493,cut,3227,3165,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,6,8,0.03,0.0220032,36.7565,cut,3227,3175,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,7,8,0.03,0.0292664,28.5394,cut,3153,3134,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,8,8,0.03,0.025116,27.5584,cut,3222,3172,no
rKaHyPar,rgg_n_2_18_s0.mtx.hgr,no,no,9,8,0.03,0.0294495,41.8919,cut,3137,3070,no
rKaHyPar,rim.mtx.hgr,no,no,0,128,0.03,0.00564972,6.71045,cut,39145,13940,no
rKaHyPar,rim.mtx.hgr,no,no,1,128,0.03,0.0282486,6.7526,cut,38117,13924,no
rKaHyPar,rim.mtx.hgr,no,no,2,128,0.03,0.0282486,6.64249,cut,37702,13845,no
rKaHyPar,rim.mtx.hgr,no,no,3,128,0.03,0.0169492,6.7315,cut,39937,13979,no
rKaHyPar,rim.mtx.hgr,no,no,4,128,0.03,0.0225989,9.84969,cut,39463,13901,no
rKaHyPar,rim.mtx.hgr,no,no,5,128,0.03,0.0169492,6.6369,cut,39003,13965,no
rKaHyPar,rim.mtx.hgr,no,no,6,128,0.03,0.0225989,10.1635,cut,39131,13957,no
rKaHyPar,rim.mtx.hgr,no,no,7,128,0.03,0.0169492,6.7367,cut,39071,13904,no
rKaHyPar,rim.mtx.hgr,no,no,8,128,0.03,0.0282486,6.78371,cut,39521,13965,no
rKaHyPar,rim.mtx.hgr,no,no,9,128,0.03,0.0282486,6.85113,cut,40047,13922,no
rKaHyPar,rim.mtx.hgr,no,no,0,16,0.03,0.00283688,3.89382,cut,5481,3072,no
rKaHyPar,rim.mtx.hgr,no,no,1,16,0.03,0.00070922,3.89718,cut,5172,3072,no
rKaHyPar,rim.mtx.hgr,no,no,2,16,0.03,0.00141844,3.82103,cut,4614,3072,no
rKaHyPar,rim.mtx.hgr,no,no,3,16,0.03,0,3.85359,cut,5298,3072,no
rKaHyPar,rim.mtx.hgr,no,no,4,16,0.03,0.00283688,2.66432,cut,4647,3072,no
rKaHyPar,rim.mtx.hgr,no,no,5,16,0.03,0.00141844,3.92256,cut,5264,3126,no
rKaHyPar,rim.mtx.hgr,no,no,6,16,0.03,0.00283688,4.05653,cut,4681,3070,no
rKaHyPar,rim.mtx.hgr,no,no,7,16,0.03,0.00070922,2.71028,cut,4830,3099,no
rKaHyPar,rim.mtx.hgr,no,no,8,16,0.03,0.00283688,4.02152,cut,4389,3072,no
rKaHyPar,rim.mtx.hgr,no,no,9,16,0.03,0.00070922,3.95563,cut,5025,3072,no
rKaHyPar,rim.mtx.hgr,no,no,0,2,0.03,0,0.869583,cut,384,384,no
rKaHyPar,rim.mtx.hgr,no,no,1,2,0.03,0,0.595827,cut,384,384,no
rKaHyPar,rim.mtx.hgr,no,no,2,2,0.03,0,1.03179,cut,382,382,no
rKaHyPar,rim.mtx.hgr,no,no,3,2,0.03,0,0.986087,cut,382,382,no
rKaHyPar,rim.mtx.hgr,no,no,4,2,0.03,0,0.622125,cut,384,384,no
rKaHyPar,rim.mtx.hgr,no,no,5,2,0.03,0,0.849583,cut,384,384,no
rKaHyPar,rim.mtx.hgr,no,no,6,2,0.03,0,0.967769,cut,382,382,no
rKaHyPar,rim.mtx.hgr,no,no,7,2,0.03,0,0.998733,cut,382,382,no
rKaHyPar,rim.mtx.hgr,no,no,8,2,0.03,0.00531915,0.891975,cut,384,384,no
rKaHyPar,rim.mtx.hgr,no,no,9,2,0.03,0,0.609025,cut,384,384,no
rKaHyPar,rim.mtx.hgr,no,no,0,32,0.03,0.00141844,3.77605,cut,11340,6183,no
rKaHyPar,rim.mtx.hgr,no,no,1,32,0.03,0.00425532,5.76894,cut,11004,6144,no
rKaHyPar,rim.mtx.hgr,no,no,2,32,0.03,0.00567376,3.84059,cut,11058,6144,no
rKaHyPar,rim.mtx.hgr,no,no,3,32,0.03,0.00283688,5.66163,cut,10560,6144,no
rKaHyPar,rim.mtx.hgr,no,no,4,32,0.03,0.00141844,3.80431,cut,10984,6181,no
rKaHyPar,rim.mtx.hgr,no,no,5,32,0.03,0.00283688,5.73188,cut,10848,6183,no
rKaHyPar,rim.mtx.hgr,no,no,6,32,0.03,0.00425532,3.87464,cut,9867,6144,no
rKaHyPar,rim.mtx.hgr,no,no,7,32,0.03,0.00283688,3.87506,cut,11240,6183,no
rKaHyPar,rim.mtx.hgr,no,no,8,32,0.03,0.00567376,5.60422,cut,9693,6144,no
rKaHyPar,rim.mtx.hgr,no,no,9,32,0.03,0.0070922,3.91065,cut,10879,6142,no
rKaHyPar,rim.mtx.hgr,no,no,0,4,0.03,0.0106383,1.78901,cut,1104,768,no
rKaHyPar,rim.mtx.hgr,no,no,1,4,0.03,0,1.6551,cut,1302,768,no
rKaHyPar,rim.mtx.hgr,no,no,2,4,0.03,0,1.16145,cut,933,766,no
rKaHyPar,rim.mtx.hgr,no,no,3,4,0.03,0.0106383,1.63931,cut,1167,768,no
rKaHyPar,rim.mtx.hgr,no,no,4,4,0.03,0.0106383,1.15427,cut,1188,768,no
rKaHyPar,rim.mtx.hgr,no,no,5,4,0.03,0.0109929,1.16264,cut,960,768,no
rKaHyPar,rim.mtx.hgr,no,no,6,4,0.03,0,1.13448,cut,1067,766,no
rKaHyPar,rim.mtx.hgr,no,no,7,4,0.03,0.0106383,1.18027,cut,960,768,no
rKaHyPar,rim.mtx.hgr,no,no,8,4,0.03,0.0106383,1.19919,cut,960,768,no
rKaHyPar,rim.mtx.hgr,no,no,9,4,0.03,0,1.18315,cut,960,768,no
rKaHyPar,rim.mtx.hgr,no,no,0,64,0.03,0.00566572,7.909,cut,23395,9270,no
rKaHyPar,rim.mtx.hgr,no,no,1,64,0.03,0.00566572,5.37211,cut,22095,9318,no
rKaHyPar,rim.mtx.hgr,no,no,2,64,0.03,0.00566572,5.48217,cut,22825,9261,no
rKaHyPar,rim.mtx.hgr,no,no,3,64,0.03,0.0113314,5.35716,cut,23099,9261,no
rKaHyPar,rim.mtx.hgr,no,no,4,64,0.03,0.00283286,5.37887,cut,23668,9244,no
rKaHyPar,rim.mtx.hgr,no,no,5,64,0.03,0,8.0397,cut,23338,9241,no
rKaHyPar,rim.mtx.hgr,no,no,6,64,0.03,0,5.4463,cut,23314,9216,no
rKaHyPar,rim.mtx.hgr,no,no,7,64,0.03,0.00283286,7.91951,cut,23923,9227,no
rKaHyPar,rim.mtx.hgr,no,no,8,64,0.03,0.0226629,8.06734,cut,23386,9260,no
rKaHyPar,rim.mtx.hgr,no,no,9,64,0.03,0.00566572,5.31736,cut,24507,9248,no
rKaHyPar,rim.mtx.hgr,no,no,0,8,0.03,0.0212766,1.8473,cut,2502,1536,no
rKaHyPar,rim.mtx.hgr,no,no,1,8,0.03,0.0212766,1.77675,cut,2454,1536,no
rKaHyPar,rim.mtx.hgr,no,no,2,8,0.03,0.0237589,1.88557,cut,2475,1534,no
rKaHyPar,rim.mtx.hgr,no,no,3,8,0.03,0.0212766,2.78556,cut,2208,1536,no
rKaHyPar,rim.mtx.hgr,no,no,4,8,0.03,0.0212766,2.89744,cut,2205,1536,no
rKaHyPar,rim.mtx.hgr,no,no,5,8,0.03,0.0212766,1.80909,cut,2187,1536,no
rKaHyPar,rim.mtx.hgr,no,no,6,8,0.03,0.0212766,1.8973,cut,2424,1536,no
rKaHyPar,rim.mtx.hgr,no,no,7,8,0.03,0.0212766,1.7597,cut,2388,1536,no
rKaHyPar,rim.mtx.hgr,no,no,8,8,0.03,0.0212766,1.79892,cut,2382,1536,no
rKaHyPar,rim.mtx.hgr,no,no,9,8,0.03,0.00496454,1.79767,cut,2308,1534,no
rKaHyPar,RM07R.mtx.hgr,no,no,0,128,0.03,0.0288397,49.537,cut,385345,181295,no
rKaHyPar,RM07R.mtx.hgr,no,no,1,128,0.03,0.0295104,34.0601,cut,398469,183620,no
rKaHyPar,RM07R.mtx.hgr,no,no,2,128,0.03,0.0295104,34.1214,cut,381860,182047,no
rKaHyPar,RM07R.mtx.hgr,no,no,3,128,0.03,0.0295104,35.6382,cut,375741,181030,no
rKaHyPar,RM07R.mtx.hgr,no,no,4,128,0.03,0.0278337,48.2761,cut,394114,182960,no
rKaHyPar,RM07R.mtx.hgr,no,no,5,128,0.03,0.0298457,34.4702,cut,388951,182809,no
rKaHyPar,RM07R.mtx.hgr,no,no,6,128,0.03,0.0298457,49.7064,cut,384352,182919,no
rKaHyPar,RM07R.mtx.hgr,no,no,7,128,0.03,0.0298457,35.1882,cut,393710,184625,no
rKaHyPar,RM07R.mtx.hgr,no,no,8,128,0.03,0.0295104,34.3332,cut,384629,180890,no
rKaHyPar,RM07R.mtx.hgr,no,no,9,128,0.03,0.0298457,34.7257,cut,388572,180758,no
rKaHyPar,RM07R.mtx.hgr,no,no,0,16,0.03,0.0299296,46.6522,cut,106485,84932,no
rKaHyPar,RM07R.mtx.hgr,no,no,1,16,0.03,0.0299296,44.0322,cut,111334,87055,no
rKaHyPar,RM07R.mtx.hgr,no,no,2,16,0.03,0.0267857,43.1507,cut,105443,85056,no
rKaHyPar,RM07R.mtx.hgr,no,no,3,16,0.03,0.02972,45.8773,cut,107807,86711,no
rKaHyPar,RM07R.mtx.hgr,no,no,4,16,0.03,0.0295104,31.6318,cut,109998,85561,no
rKaHyPar,RM07R.mtx.hgr,no,no,5,16,0.03,0.0299296,44.1794,cut,108534,85065,no
rKaHyPar,RM07R.mtx.hgr,no,no,6,16,0.03,0.0284624,46.7337,cut,108795,85065,no
rKaHyPar,RM07R.mtx.hgr,no,no,7,16,0.03,0.0299296,33.2425,cut,111769,86002,no
rKaHyPar,RM07R.mtx.hgr,no,no,8,16,0.03,0.028672,42.793,cut,110184,86687,no
rKaHyPar,RM07R.mtx.hgr,no,no,9,16,0.03,0.0295104,48.4784,cut,108942,87165,no
rKaHyPar,RM07R.mtx.hgr,no,no,0,2,0.03,0.0266971,295.63,cut,18786,18786,no
rKaHyPar,RM07R.mtx.hgr,no,no,1,2,0.03,0.0299143,200.902,cut,18385,18385,no
rKaHyPar,RM07R.mtx.hgr,no,no,2,2,0.03,0.0299458,238.332,cut,18422,18422,no
rKaHyPar,RM07R.mtx.hgr,no,no,3,2,0.03,0.0265137,250.935,cut,18486,18486,no
rKaHyPar,RM07R.mtx.hgr,no,no,4,2,0.03,0.027876,136.775,cut,18368,18368,no
rKaHyPar,RM07R.mtx.hgr,no,no,5,2,0.03,0.029579,280.49,cut,18402,18402,no
rKaHyPar,RM07R.mtx.hgr,no,no,6,2,0.03,0.0298672,225.005,cut,18358,18358,no
rKaHyPar,RM07R.mtx.hgr,no,no,7,2,0.03,0.0297309,229.104,cut,18504,18504,no
rKaHyPar,RM07R.mtx.hgr,no,no,8,2,0.03,0.0297047,280.076,cut,18407,18407,no
rKaHyPar,RM07R.mtx.hgr,no,no,9,2,0.03,0.0299196,203.769,cut,18515,18515,no
rKaHyPar,RM07R.mtx.hgr,no,no,0,32,0.03,0.0299296,31.1096,cut,167447,114970,no
rKaHyPar,RM07R.mtx.hgr,no,no,1,32,0.03,0.0290074,44.8296,cut,162384,113417,no
rKaHyPar,RM07R.mtx.hgr,no,no,2,32,0.03,0.0299296,30.8572,cut,162112,114547,no
rKaHyPar,RM07R.mtx.hgr,no,no,3,32,0.03,0.0299296,47.4446,cut,165775,114563,no
rKaHyPar,RM07R.mtx.hgr,no,no,4,32,0.03,0.0295942,30.5922,cut,161727,113677,no
rKaHyPar,RM07R.mtx.hgr,no,no,5,32,0.03,0.0299296,43.9067,cut,170953,116932,no
rKaHyPar,RM07R.mtx.hgr,no,no,6,32,0.03,0.0299296,29.8446,cut,163255,114023,no
rKaHyPar,RM07R.mtx.hgr,no,no,7,32,0.03,0.0299296,33.1137,cut,168366,118906,no
rKaHyPar,RM07R.mtx.hgr,no,no,8,32,0.03,0.0299296,43.3817,cut,168478,117638,no
rKaHyPar,RM07R.mtx.hgr,no,no,9,32,0.03,0.0295104,31.2834,cut,159553,113188,no
rKaHyPar,RM07R.mtx.hgr,no,no,0,4,0.03,0.0270375,42.7095,cut,32025,30630,no
rKaHyPar,RM07R.mtx.hgr,no,no,1,4,0.03,0.0281064,50.8375,cut,31932,30591,no
rKaHyPar,RM07R.mtx.hgr,no,no,2,4,0.03,0.0224684,36.3955,cut,32084,30694,no
rKaHyPar,RM07R.mtx.hgr,no,no,3,4,0.03,0.0188319,47.3755,cut,31937,30462,no
rKaHyPar,RM07R.mtx.hgr,no,no,4,4,0.03,0.0282007,35.4795,cut,32013,30634,no
rKaHyPar,RM07R.mtx.hgr,no,no,5,4,0.03,0.0196179,30.4663,cut,31863,30527,no
rKaHyPar,RM07R.mtx.hgr,no,no,6,4,0.03,0.0230238,34.3264,cut,31932,30609,no
rKaHyPar,RM07R.mtx.hgr,no,no,7,4,0.03,0.0181508,35.1498,cut,31778,30503,no
rKaHyPar,RM07R.mtx.hgr,no,no,8,4,0.03,0.0278968,34.4739,cut,31884,30607,no
rKaHyPar,RM07R.mtx.hgr,no,no,9,4,0.03,0.0217558,33.3215,cut,31962,30604,no
rKaHyPar,RM07R.mtx.hgr,no,no,0,64,0.03,0.0295104,45.7168,cut,259512,148916,no
rKaHyPar,RM07R.mtx.hgr,no,no,1,64,0.03,0.0298457,31.8683,cut,251316,149991,no
rKaHyPar,RM07R.mtx.hgr,no,no,2,64,0.03,0.0295104,32.011,cut,254056,150015,no
rKaHyPar,RM07R.mtx.hgr,no,no,3,64,0.03,0.0295104,33.0547,cut,251323,149141,no
rKaHyPar,RM07R.mtx.hgr,no,no,4,64,0.03,0.0295104,31.9328,cut,256503,150300,no
rKaHyPar,RM07R.mtx.hgr,no,no,5,64,0.03,0.028672,44.8902,cut,246984,148894,no
rKaHyPar,RM07R.mtx.hgr,no,no,6,64,0.03,0.0298457,32.5554,cut,254355,151250,no
rKaHyPar,RM07R.mtx.hgr,no,no,7,64,0.03,0.0295104,45.8443,cut,254847,149634,no
rKaHyPar,RM07R.mtx.hgr,no,no,8,64,0.03,0.0298457,46.0479,cut,259928,151481,no
rKaHyPar,RM07R.mtx.hgr,no,no,9,64,0.03,0.0295104,32.1616,cut,258474,150190,no
rKaHyPar,RM07R.mtx.hgr,no,no,0,8,0.03,0.0291331,39.5269,cut,66694,57350,no
rKaHyPar,RM07R.mtx.hgr,no,no,1,8,0.03,0.0289864,34.8134,cut,64620,57121,no
rKaHyPar,RM07R.mtx.hgr,no,no,2,8,0.03,0.02972,34.0585,cut,66661,57390,no
rKaHyPar,RM07R.mtx.hgr,no,no,3,8,0.03,0.0288816,53.8753,cut,66401,57561,no
rKaHyPar,RM07R.mtx.hgr,no,no,4,8,0.03,0.0295104,51.7808,cut,66409,57181,no
rKaHyPar,RM07R.mtx.hgr,no,no,5,8,0.03,0.0269953,32.0769,cut,64999,56537,no
rKaHyPar,RM07R.mtx.hgr,no,no,6,8,0.03,0.02972,35.8357,cut,65055,57869,no
rKaHyPar,RM07R.mtx.hgr,no,no,7,8,0.03,0.0299296,36.8727,cut,66187,57539,no
rKaHyPar,RM07R.mtx.hgr,no,no,8,8,0.03,0.0273097,39.3685,cut,65882,57037,no
rKaHyPar,RM07R.mtx.hgr,no,no,9,8,0.03,0.029196,39.6419,cut,67105,57125,no
rKaHyPar,rma10.mtx.hgr,no,no,0,128,0.03,0.0273224,8.412,cut,33653,17252,no
rKaHyPar,rma10.mtx.hgr,no,no,1,128,0.03,0.0273224,8.25759,cut,35058,17212,no
rKaHyPar,rma10.mtx.hgr,no,no,2,128,0.03,0.0273224,8.36036,cut,35090,17150,no
rKaHyPar,rma10.mtx.hgr,no,no,3,128,0.03,0.0273224,8.42577,cut,36220,17311,no
rKaHyPar,rma10.mtx.hgr,no,no,4,128,0.03,0.0273224,8.59764,cut,33555,17203,no
rKaHyPar,rma10.mtx.hgr,no,no,5,128,0.03,0.0273224,8.4098,cut,34653,17215,no
rKaHyPar,rma10.mtx.hgr,no,no,6,128,0.03,0.0273224,11.98,cut,34106,17273,no
rKaHyPar,rma10.mtx.hgr,no,no,7,128,0.03,0.0273224,8.48766,cut,35179,17159,no
rKaHyPar,rma10.mtx.hgr,no,no,8,128,0.03,0.0273224,8.29954,cut,35660,17149,no
rKaHyPar,rma10.mtx.hgr,no,no,9,128,0.03,0.0273224,8.37252,cut,35664,17305,no
rKaHyPar,rma10.mtx.hgr,no,no,0,16,0.03,0.022541,3.88689,cut,5567,3905,no
rKaHyPar,rma10.mtx.hgr,no,no,1,16,0.03,0.028347,2.67581,cut,5251,3787,no
rKaHyPar,rma10.mtx.hgr,no,no,2,16,0.03,0.0276639,3.98821,cut,5466,3968,no
rKaHyPar,rma10.mtx.hgr,no,no,3,16,0.03,0.0252732,3.73238,cut,5926,3852,no
rKaHyPar,rma10.mtx.hgr,no,no,4,16,0.03,0.0252732,2.72592,cut,5562,3803,no
rKaHyPar,rma10.mtx.hgr,no,no,5,16,0.03,0.0259563,3.81187,cut,5441,3853,no
rKaHyPar,rma10.mtx.hgr,no,no,6,16,0.03,0.0273224,4.01725,cut,5715,3856,no
rKaHyPar,rma10.mtx.hgr,no,no,7,16,0.03,0.0286885,3.8446,cut,5934,3806,no
rKaHyPar,rma10.mtx.hgr,no,no,8,16,0.03,0.00956284,3.93172,cut,5597,3820,no
rKaHyPar,rma10.mtx.hgr,no,no,9,16,0.03,0.0280055,3.78147,cut,5867,3926,no
rKaHyPar,rma10.mtx.hgr,no,no,0,2,0.03,0.00525237,1.16966,cut,340,340,no
rKaHyPar,rma10.mtx.hgr,no,no,1,2,0.03,0.00525237,0.981425,cut,340,340,no
rKaHyPar,rma10.mtx.hgr,no,no,2,2,0.03,0.0179776,1.03591,cut,362,362,no
rKaHyPar,rma10.mtx.hgr,no,no,3,2,0.03,0.00525237,1.07069,cut,340,340,no
rKaHyPar,rma10.mtx.hgr,no,no,4,2,0.03,0.00525237,0.830754,cut,340,340,no
rKaHyPar,rma10.mtx.hgr,no,no,5,2,0.03,0.0179776,1.12442,cut,362,362,no
rKaHyPar,rma10.mtx.hgr,no,no,6,2,0.03,0.00525237,1.23675,cut,340,340,no
rKaHyPar,rma10.mtx.hgr,no,no,7,2,0.03,0.00525237,0.785275,cut,340,340,no
rKaHyPar,rma10.mtx.hgr,no,no,8,2,0.03,0.0125117,1.09765,cut,358,358,no
rKaHyPar,rma10.mtx.hgr,no,no,9,2,0.03,0.00525237,0.888881,cut,340,340,no
rKaHyPar,rma10.mtx.hgr,no,no,0,32,0.03,0.0239071,4.27799,cut,11198,6664,no
rKaHyPar,rma10.mtx.hgr,no,no,1,32,0.03,0.023224,5.62276,cut,10724,6708,no
rKaHyPar,rma10.mtx.hgr,no,no,2,32,0.03,0.0286885,4.09453,cut,10354,6748,no
rKaHyPar,rma10.mtx.hgr,no,no,3,32,0.03,0.0280055,5.6041,cut,10689,6678,no
rKaHyPar,rma10.mtx.hgr,no,no,4,32,0.03,0.0280055,4.06284,cut,10734,6661,no
rKaHyPar,rma10.mtx.hgr,no,no,5,32,0.03,0.0204918,5.91335,cut,10776,6764,no
rKaHyPar,rma10.mtx.hgr,no,no,6,32,0.03,0.0286885,4.16859,cut,10421,6729,no
rKaHyPar,rma10.mtx.hgr,no,no,7,32,0.03,0.0286885,4.0761,cut,10698,6497,no
rKaHyPar,rma10.mtx.hgr,no,no,8,32,0.03,0.0259563,5.62249,cut,10532,6603,no
rKaHyPar,rma10.mtx.hgr,no,no,9,32,0.03,0.0245902,4.24194,cut,11061,6701,no
rKaHyPar,rma10.mtx.hgr,no,no,0,4,0.03,0.0134939,1.66182,cut,1173,894,no
rKaHyPar,rma10.mtx.hgr,no,no,1,4,0.03,0.00734478,1.58119,cut,1193,890,no
rKaHyPar,rma10.mtx.hgr,no,no,2,4,0.03,0.0133231,1.11018,cut,1119,894,no
rKaHyPar,rma10.mtx.hgr,no,no,3,4,0.03,0.0137501,1.09987,cut,1181,894,no
rKaHyPar,rma10.mtx.hgr,no,no,4,4,0.03,0.00649073,1.12949,cut,1126,890,no
rKaHyPar,rma10.mtx.hgr,no,no,5,4,0.03,0.0292937,1.06665,cut,1272,902,no
rKaHyPar,rma10.mtx.hgr,no,no,6,4,0.03,0.0269878,1.19975,cut,972,958,no
rKaHyPar,rma10.mtx.hgr,no,no,7,4,0.03,0.00819882,1.11146,cut,1229,910,no
rKaHyPar,rma10.mtx.hgr,no,no,8,4,0.03,0.0253651,1.23745,cut,1256,974,no
rKaHyPar,rma10.mtx.hgr,no,no,9,4,0.03,0.00794261,1.19775,cut,1208,890,no
rKaHyPar,rma10.mtx.hgr,no,no,0,64,0.03,0.0273224,8.3158,cut,19618,11404,no
rKaHyPar,rma10.mtx.hgr,no,no,1,64,0.03,0.0286885,6.06684,cut,19729,11181,no
rKaHyPar,rma10.mtx.hgr,no,no,2,64,0.03,0.0273224,6.03166,cut,20460,11119,no
rKaHyPar,rma10.mtx.hgr,no,no,3,64,0.03,0.0259563,5.89641,cut,19626,11192,no
rKaHyPar,rma10.mtx.hgr,no,no,4,64,0.03,0.0245902,6.07644,cut,20428,11228,no
rKaHyPar,rma10.mtx.hgr,no,no,5,64,0.03,0.0286885,8.37172,cut,20243,11263,no
rKaHyPar,rma10.mtx.hgr,no,no,6,64,0.03,0.0259563,5.96339,cut,20126,11238,no
rKaHyPar,rma10.mtx.hgr,no,no,7,64,0.03,0.0286885,8.52886,cut,19386,11332,no
rKaHyPar,rma10.mtx.hgr,no,no,8,64,0.03,0.0286885,8.39181,cut,19509,11008,no
rKaHyPar,rma10.mtx.hgr,no,no,9,64,0.03,0.0273224,6.00801,cut,20927,11512,no
rKaHyPar,rma10.mtx.hgr,no,no,0,8,0.03,0.0247652,2.158,cut,2302,2089,no
rKaHyPar,rma10.mtx.hgr,no,no,1,8,0.03,0.0177626,1.99545,cut,2696,2119,no
rKaHyPar,rma10.mtx.hgr,no,no,2,8,0.03,0.0266439,2.73838,cut,3046,2076,no
rKaHyPar,rma10.mtx.hgr,no,no,3,8,0.03,0.0247652,2.66415,cut,2351,2134,no
rKaHyPar,rma10.mtx.hgr,no,no,4,8,0.03,0.0269855,2.8226,cut,2407,1999,no
rKaHyPar,rma10.mtx.hgr,no,no,5,8,0.03,0.029889,2.06256,cut,2588,2005,no
rKaHyPar,rma10.mtx.hgr,no,no,6,8,0.03,0.0257899,1.90763,cut,2561,2033,no
rKaHyPar,rma10.mtx.hgr,no,no,7,8,0.03,0.00649018,2.15845,cut,2779,2136,no
rKaHyPar,rma10.mtx.hgr,no,no,8,8,0.03,0.029035,1.90636,cut,2569,1885,no
rKaHyPar,rma10.mtx.hgr,no,no,9,8,0.03,0.0295474,2.11749,cut,2633,2078,no
rKaHyPar,Rucci1.mtx.hgr,no,no,0,128,0.03,0.0291036,171.462,cut,513473,467952,no
rKaHyPar,Rucci1.mtx.hgr,no,no,1,128,0.03,0.0291036,126.93,cut,514840,472401,no
rKaHyPar,Rucci1.mtx.hgr,no,no,2,128,0.03,0.0291036,129.148,cut,515195,472768,no
rKaHyPar,Rucci1.mtx.hgr,no,no,3,128,0.03,0.0291036,124.579,cut,505278,461734,no
rKaHyPar,Rucci1.mtx.hgr,no,no,4,128,0.03,0.0291036,128.692,cut,508735,467099,no
rKaHyPar,Rucci1.mtx.hgr,no,no,5,128,0.03,0.0291036,122.838,cut,506517,464878,no
rKaHyPar,Rucci1.mtx.hgr,no,no,6,128,0.03,0.0291036,169.278,cut,512713,469826,no
rKaHyPar,Rucci1.mtx.hgr,no,no,7,128,0.03,0.0291036,126.19,cut,515240,471784,no
rKaHyPar,Rucci1.mtx.hgr,no,no,8,128,0.03,0.0291036,124.387,cut,508163,467051,no
rKaHyPar,Rucci1.mtx.hgr,no,no,9,128,0.03,0.0291036,126.095,cut,511525,468177,no
rKaHyPar,Rucci1.mtx.hgr,no,no,0,16,0.03,0.0299898,157.21,cut,185751,181752,no
