Zoltan,192bit.mtx.hgr,no,7,4,0.03,0.03,6.68,cut,20850,11637,no
Zoltan,192bit.mtx.hgr,no,8,4,0.03,0.03,6.44,cut,20721,11635,no
Zoltan,192bit.mtx.hgr,no,9,4,0.03,0.03,7.51,cut,20790,11633,no
Zoltan,192bit.mtx.hgr,no,0,64,0.03,0.028999999999999915,7.05,cut,83944,13664,no
Zoltan,192bit.mtx.hgr,no,1,64,0.03,0.028999999999999915,7.0,cut,83064,13668,no
Zoltan,192bit.mtx.hgr,no,2,64,0.03,0.028999999999999915,7.09,cut,83746,13665,no
Zoltan,192bit.mtx.hgr,no,3,64,0.03,0.028999999999999915,6.66,cut,83664,13669,no
Zoltan,192bit.mtx.hgr,no,4,64,0.03,0.028999999999999915,7.37,cut,85367,13668,no
Zoltan,192bit.mtx.hgr,no,5,64,0.03,0.028999999999999915,7.33,cut,84056,13667,no
Zoltan,192bit.mtx.hgr,no,6,64,0.03,0.028999999999999915,6.74,cut,82789,13663,no
Zoltan,192bit.mtx.hgr,no,7,64,0.03,0.028999999999999915,6.72,cut,83158,13666,no
Zoltan,192bit.mtx.hgr,no,8,64,0.03,0.028999999999999915,6.65,cut,81662,13662,no
Zoltan,192bit.mtx.hgr,no,9,64,0.03,0.028999999999999915,7.61,cut,83281,13665,no
Zoltan,192bit.mtx.hgr,no,0,8,0.03,0.03,7.01,cut,37151,13063,no
Zoltan,192bit.mtx.hgr,no,1,8,0.03,0.03,7.21,cut,37371,13094,no
Zoltan,192bit.mtx.hgr,no,2,8,0.03,0.03,7.03,cut,36981,13084,no
Zoltan,192bit.mtx.hgr,no,3,8,0.03,0.03,6.59,cut,37055,13094,no
Zoltan,192bit.mtx.hgr,no,4,8,0.03,0.028999999999999915,7.23,cut,36942,13062,no
Zoltan,192bit.mtx.hgr,no,5,8,0.03,0.03,7.08,cut,37004,13073,no
Zoltan,192bit.mtx.hgr,no,6,8,0.03,0.03,6.71,cut,37151,13093,no
Zoltan,192bit.mtx.hgr,no,7,8,0.03,0.028999999999999915,6.66,cut,37099,13074,no
Zoltan,192bit.mtx.hgr,no,8,8,0.03,0.03,6.67,cut,36944,13067,no
Zoltan,192bit.mtx.hgr,no,9,8,0.03,0.03,7.63,cut,36969,13075,no
Zoltan,2cubes_sphere.mtx.hgr,no,0,128,0.03,0.03,53.01,cut,126413,53882,no
Zoltan,2cubes_sphere.mtx.hgr,no,1,128,0.03,0.03,52.38,cut,124320,53030,no
Zoltan,2cubes_sphere.mtx.hgr,no,2,128,0.03,0.03,49.34,cut,125057,53355,no
Zoltan,2cubes_sphere.mtx.hgr,no,3,128,0.03,0.028999999999999915,50.8,cut,128085,53545,no
Zoltan,2cubes_sphere.mtx.hgr,no,4,128,0.03,0.03,48.46,cut,126475,53400,no
Zoltan,2cubes_sphere.mtx.hgr,no,5,128,0.03,0.03,51.33,cut,125410,52973,no
Zoltan,2cubes_sphere.mtx.hgr,no,6,128,0.03,0.03,50.99,cut,126950,53600,no
Zoltan,2cubes_sphere.mtx.hgr,no,7,128,0.03,0.03,49.81,cut,126390,53288,no
Zoltan,2cubes_sphere.mtx.hgr,no,8,128,0.03,0.03,52.5,cut,126677,53174,no
Zoltan,2cubes_sphere.mtx.hgr,no,9,128,0.03,0.03,53.0,cut,126026,53353,no
Zoltan,2cubes_sphere.mtx.hgr,no,0,16,0.03,0.03,37.74,cut,43746,25606,no
Zoltan,2cubes_sphere.mtx.hgr,no,1,16,0.03,0.03,40.74,cut,43891,25392,no
Zoltan,2cubes_sphere.mtx.hgr,no,2,16,0.03,0.03,37.21,cut,43692,25601,no
Zoltan,2cubes_sphere.mtx.hgr,no,3,16,0.03,0.03,38.97,cut,45661,25644,no
Zoltan,2cubes_sphere.mtx.hgr,no,4,16,0.03,0.03,35.61,cut,45016,26310,no
Zoltan,2cubes_sphere.mtx.hgr,no,5,16,0.03,0.03,41.04,cut,44130,24998,no
Zoltan,2cubes_sphere.mtx.hgr,no,6,16,0.03,0.03,43.33,cut,46337,25827,no
Zoltan,2cubes_sphere.mtx.hgr,no,7,16,0.03,0.03,39.6,cut,44040,25700,no
Zoltan,2cubes_sphere.mtx.hgr,no,8,16,0.03,0.03,40.07,cut,44552,25301,no
Zoltan,2cubes_sphere.mtx.hgr,no,9,16,0.03,0.03,39.44,cut,42452,25327,no
Zoltan,2cubes_sphere.mtx.hgr,no,0,2,0.03,0.03,13.19,cut,3975,3975,no
Zoltan,2cubes_sphere.mtx.hgr,no,1,2,0.03,0.03,12.58,cut,3994,3994,no
Zoltan,2cubes_sphere.mtx.hgr,no,2,2,0.03,0.03,13.51,cut,3982,3982,no
Zoltan,2cubes_sphere.mtx.hgr,no,3,2,0.03,0.026999999999999913,11.08,cut,4114,4114,no
Zoltan,2cubes_sphere.mtx.hgr,no,4,2,0.03,0.03,14.34,cut,4013,4013,no
Zoltan,2cubes_sphere.mtx.hgr,no,5,2,0.03,0.03,11.79,cut,3985,3985,no
Zoltan,2cubes_sphere.mtx.hgr,no,6,2,0.03,0.03,15.91,cut,3985,3985,no
Zoltan,2cubes_sphere.mtx.hgr,no,7,2,0.03,0.03,13.54,cut,4049,4049,no
Zoltan,2cubes_sphere.mtx.hgr,no,8,2,0.03,0.03,13.87,cut,3997,3997,no
Zoltan,2cubes_sphere.mtx.hgr,no,9,2,0.03,0.03,10.9,cut,4094,4094,no
Zoltan,2cubes_sphere.mtx.hgr,no,0,32,0.03,0.03,43.02,cut,64260,34008,no
Zoltan,2cubes_sphere.mtx.hgr,no,1,32,0.03,0.03,44.72,cut,66277,33835,no
Zoltan,2cubes_sphere.mtx.hgr,no,2,32,0.03,0.03,43.57,cut,64685,34325,no
Zoltan,2cubes_sphere.mtx.hgr,no,3,32,0.03,0.03,43.25,cut,66710,34323,no
Zoltan,2cubes_sphere.mtx.hgr,no,4,32,0.03,0.03,40.06,cut,66341,34218,no
Zoltan,2cubes_sphere.mtx.hgr,no,5,32,0.03,0.03,47.36,cut,62897,33862,no
Zoltan,2cubes_sphere.mtx.hgr,no,6,32,0.03,0.03,46.73,cut,65239,34271,no
Zoltan,2cubes_sphere.mtx.hgr,no,7,32,0.03,0.03,41.17,cut,64822,34001,no
Zoltan,2cubes_sphere.mtx.hgr,no,8,32,0.03,0.03,45.05,cut,64608,34108,no
Zoltan,2cubes_sphere.mtx.hgr,no,9,32,0.03,0.03,43.62,cut,63396,33701,no
Zoltan,2cubes_sphere.mtx.hgr,no,0,4,0.03,0.03,24.18,cut,14477,10932,no
Zoltan,2cubes_sphere.mtx.hgr,no,1,4,0.03,0.03,23.58,cut,14335,10869,no
Zoltan,2cubes_sphere.mtx.hgr,no,2,4,0.03,0.03,25.03,cut,15170,11397,no
Zoltan,2cubes_sphere.mtx.hgr,no,3,4,0.03,0.026000000000000023,21.35,cut,14803,11010,no
Zoltan,2cubes_sphere.mtx.hgr,no,4,4,0.03,0.028999999999999915,21.91,cut,12024,10791,no
Zoltan,2cubes_sphere.mtx.hgr,no,5,4,0.03,0.028000000000000025,26.21,cut,12298,10858,no
Zoltan,2cubes_sphere.mtx.hgr,no,6,4,0.03,0.020999999999999908,24.05,cut,12995,11425,no
Zoltan,2cubes_sphere.mtx.hgr,no,7,4,0.03,0.03,26.69,cut,15595,12102,no
Zoltan,2cubes_sphere.mtx.hgr,no,8,4,0.03,0.028999999999999915,23.73,cut,15253,11309,no
Zoltan,2cubes_sphere.mtx.hgr,no,9,4,0.03,0.03,25.51,cut,14425,10784,no
Zoltan,2cubes_sphere.mtx.hgr,no,0,64,0.03,0.03,49.13,cut,92056,43257,no
Zoltan,2cubes_sphere.mtx.hgr,no,1,64,0.03,0.03,47.43,cut,91109,43365,no
Zoltan,2cubes_sphere.mtx.hgr,no,2,64,0.03,0.03,46.13,cut,92577,43196,no
Zoltan,2cubes_sphere.mtx.hgr,no,3,64,0.03,0.03,46.41,cut,92686,43232,no
Zoltan,2cubes_sphere.mtx.hgr,no,4,64,0.03,0.03,42.8,cut,91488,43074,no
Zoltan,2cubes_sphere.mtx.hgr,no,5,64,0.03,0.03,50.71,cut,91303,43561,no
Zoltan,2cubes_sphere.mtx.hgr,no,6,64,0.03,0.03,49.24,cut,91312,42988,no
Zoltan,2cubes_sphere.mtx.hgr,no,7,64,0.03,0.03,47.6,cut,92425,42962,no
Zoltan,2cubes_sphere.mtx.hgr,no,8,64,0.03,0.03,47.2,cut,93498,43384,no
Zoltan,2cubes_sphere.mtx.hgr,no,9,64,0.03,0.03,46.51,cut,91425,43240,no
Zoltan,2cubes_sphere.mtx.hgr,no,0,8,0.03,0.03,33.71,cut,26682,18388,no
Zoltan,2cubes_sphere.mtx.hgr,no,1,8,0.03,0.03,34.15,cut,26770,18881,no
Zoltan,2cubes_sphere.mtx.hgr,no,2,8,0.03,0.03,30.43,cut,27851,18543,no
Zoltan,2cubes_sphere.mtx.hgr,no,3,8,0.03,0.03,32.52,cut,27541,18484,no
Zoltan,2cubes_sphere.mtx.hgr,no,4,8,0.03,0.03,31.1,cut,27207,18254,no
Zoltan,2cubes_sphere.mtx.hgr,no,5,8,0.03,0.03,36.55,cut,27871,18852,no
Zoltan,2cubes_sphere.mtx.hgr,no,6,8,0.03,0.03,35.59,cut,28741,18941,no
Zoltan,2cubes_sphere.mtx.hgr,no,7,8,0.03,0.03,32.51,cut,26886,18227,no
Zoltan,2cubes_sphere.mtx.hgr,no,8,8,0.03,0.03,33.27,cut,28699,18641,no
Zoltan,2cubes_sphere.mtx.hgr,no,9,8,0.03,0.03,33.04,cut,26392,18201,no
Zoltan,2D_54019_highK.mtx.hgr,no,0,128,0.03,0.030999999999999917,5.74,cut,18009,15357,no
Zoltan,2D_54019_highK.mtx.hgr,no,1,128,0.03,0.030999999999999917,5.56,cut,18695,15621,no
Zoltan,2D_54019_highK.mtx.hgr,no,2,128,0.03,0.030999999999999917,5.15,cut,18340,15563,no
Zoltan,2D_54019_highK.mtx.hgr,no,3,128,0.03,0.028000000000000025,5.5,cut,18249,15583,no
Zoltan,2D_54019_highK.mtx.hgr,no,4,128,0.03,0.028000000000000025,5.23,cut,18349,15588,no
Zoltan,2D_54019_highK.mtx.hgr,no,5,128,0.03,0.028000000000000025,5.32,cut,18180,15360,no
Zoltan,2D_54019_highK.mtx.hgr,no,6,128,0.03,0.028000000000000025,5.18,cut,18095,15409,no
Zoltan,2D_54019_highK.mtx.hgr,no,7,128,0.03,0.030999999999999917,5.57,cut,18089,15391,no
Zoltan,2D_54019_highK.mtx.hgr,no,8,128,0.03,0.030999999999999917,5.38,cut,18181,15444,no
Zoltan,2D_54019_highK.mtx.hgr,no,9,128,0.03,0.030999999999999917,5.43,cut,18093,15403,no
Zoltan,2D_54019_highK.mtx.hgr,no,0,16,0.03,0.026999999999999913,3.46,cut,4886,4733,no
Zoltan,2D_54019_highK.mtx.hgr,no,1,16,0.03,0.03,3.21,cut,4991,4805,no
Zoltan,2D_54019_highK.mtx.hgr,no,2,16,0.03,0.03,3.1,cut,4978,4801,no
Zoltan,2D_54019_highK.mtx.hgr,no,3,16,0.03,0.028999999999999915,3.6,cut,4994,4813,no
Zoltan,2D_54019_highK.mtx.hgr,no,4,16,0.03,0.03,3.57,cut,4973,4775,no
Zoltan,2D_54019_highK.mtx.hgr,no,5,16,0.03,0.03,3.48,cut,4924,4681,no
Zoltan,2D_54019_highK.mtx.hgr,no,6,16,0.03,0.03,3.22,cut,5055,4854,no
Zoltan,2D_54019_highK.mtx.hgr,no,7,16,0.03,0.028999999999999915,3.78,cut,4942,4755,no
Zoltan,2D_54019_highK.mtx.hgr,no,8,16,0.03,0.028999999999999915,3.24,cut,5003,4819,no
Zoltan,2D_54019_highK.mtx.hgr,no,9,16,0.03,0.028000000000000025,3.03,cut,4906,4708,no
Zoltan,2D_54019_highK.mtx.hgr,no,0,2,0.03,0.03,0.96,cut,473,473,no
Zoltan,2D_54019_highK.mtx.hgr,no,1,2,0.03,0.008999999999999897,1.11,cut,470,470,no
Zoltan,2D_54019_highK.mtx.hgr,no,2,2,0.03,0.02299999999999991,1.2,cut,467,467,no
Zoltan,2D_54019_highK.mtx.hgr,no,3,2,0.03,0.03,1.0,cut,477,477,no
Zoltan,2D_54019_highK.mtx.hgr,no,4,2,0.03,0.018000000000000016,1.47,cut,468,468,no
Zoltan,2D_54019_highK.mtx.hgr,no,5,2,0.03,0.026999999999999913,1.09,cut,476,476,no
Zoltan,2D_54019_highK.mtx.hgr,no,6,2,0.03,0.028999999999999915,0.91,cut,471,471,no
Zoltan,2D_54019_highK.mtx.hgr,no,7,2,0.03,0.0009999999999998899,1.3,cut,469,469,no
Zoltan,2D_54019_highK.mtx.hgr,no,8,2,0.03,0.03,0.97,cut,474,474,no
Zoltan,2D_54019_highK.mtx.hgr,no,9,2,0.03,0.02299999999999991,1.59,cut,465,465,no
Zoltan,2D_54019_highK.mtx.hgr,no,0,32,0.03,0.028999999999999915,4.19,cut,7710,7236,no
Zoltan,2D_54019_highK.mtx.hgr,no,1,32,0.03,0.028999999999999915,3.83,cut,7661,7206,no
Zoltan,2D_54019_highK.mtx.hgr,no,2,32,0.03,0.03,3.78,cut,7874,7358,no
Zoltan,2D_54019_highK.mtx.hgr,no,3,32,0.03,0.03,4.03,cut,7836,7374,no
Zoltan,2D_54019_highK.mtx.hgr,no,4,32,0.03,0.028999999999999915,4.11,cut,7874,7376,no
Zoltan,2D_54019_highK.mtx.hgr,no,5,32,0.03,0.03,3.87,cut,7824,7310,no
Zoltan,2D_54019_highK.mtx.hgr,no,6,32,0.03,0.03,3.79,cut,7906,7350,no
Zoltan,2D_54019_highK.mtx.hgr,no,7,32,0.03,0.03,4.59,cut,7780,7266,no
Zoltan,2D_54019_highK.mtx.hgr,no,8,32,0.03,0.03,4.01,cut,7768,7344,no
Zoltan,2D_54019_highK.mtx.hgr,no,9,32,0.03,0.03,3.64,cut,7888,7327,no
Zoltan,2D_54019_highK.mtx.hgr,no,0,4,0.03,0.026999999999999913,2.17,cut,1265,1247,no
Zoltan,2D_54019_highK.mtx.hgr,no,1,4,0.03,0.026000000000000023,1.79,cut,1262,1244,no
Zoltan,2D_54019_highK.mtx.hgr,no,2,4,0.03,0.03,1.88,cut,1263,1245,no
Zoltan,2D_54019_highK.mtx.hgr,no,3,4,0.03,0.028999999999999915,2.11,cut,1320,1302,no
Zoltan,2D_54019_highK.mtx.hgr,no,4,4,0.03,0.03,2.07,cut,1259,1241,no
Zoltan,2D_54019_highK.mtx.hgr,no,5,4,0.03,0.020999999999999908,1.78,cut,1268,1250,no
Zoltan,2D_54019_highK.mtx.hgr,no,6,4,0.03,0.03,1.99,cut,1257,1236,no
Zoltan,2D_54019_highK.mtx.hgr,no,7,4,0.03,0.014000000000000012,2.49,cut,1282,1269,no
Zoltan,2D_54019_highK.mtx.hgr,no,8,4,0.03,0.03,1.96,cut,1278,1260,no
Zoltan,2D_54019_highK.mtx.hgr,no,9,4,0.03,0.03,1.9,cut,1265,1247,no
Zoltan,2D_54019_highK.mtx.hgr,no,0,64,0.03,0.03,4.54,cut,11886,10862,no
Zoltan,2D_54019_highK.mtx.hgr,no,1,64,0.03,0.03,4.42,cut,11794,10717,no
Zoltan,2D_54019_highK.mtx.hgr,no,2,64,0.03,0.03,4.18,cut,12356,11063,no
Zoltan,2D_54019_highK.mtx.hgr,no,3,64,0.03,0.03,4.56,cut,12183,10976,no
Zoltan,2D_54019_highK.mtx.hgr,no,4,64,0.03,0.03,4.54,cut,11945,10868,no
Zoltan,2D_54019_highK.mtx.hgr,no,5,64,0.03,0.03,4.35,cut,11981,10723,no
Zoltan,2D_54019_highK.mtx.hgr,no,6,64,0.03,0.03,4.34,cut,12317,10913,no
Zoltan,2D_54019_highK.mtx.hgr,no,7,64,0.03,0.03,5.0,cut,11802,10756,no
Zoltan,2D_54019_highK.mtx.hgr,no,8,64,0.03,0.03,4.52,cut,11896,10737,no
Zoltan,2D_54019_highK.mtx.hgr,no,9,64,0.03,0.03,4.18,cut,12181,10937,no
Zoltan,2D_54019_highK.mtx.hgr,no,0,8,0.03,0.028000000000000025,2.83,cut,2774,2699,no
Zoltan,2D_54019_highK.mtx.hgr,no,1,8,0.03,0.03,2.49,cut,2747,2678,no
Zoltan,2D_54019_highK.mtx.hgr,no,2,8,0.03,0.020999999999999908,2.62,cut,2711,2651,no
Zoltan,2D_54019_highK.mtx.hgr,no,3,8,0.03,0.03,2.77,cut,2896,2820,no
Zoltan,2D_54019_highK.mtx.hgr,no,4,8,0.03,0.028000000000000025,2.89,cut,2705,2639,no
Zoltan,2D_54019_highK.mtx.hgr,no,5,8,0.03,0.026999999999999913,2.6,cut,2770,2691,no
Zoltan,2D_54019_highK.mtx.hgr,no,6,8,0.03,0.028999999999999915,2.67,cut,2747,2666,no
Zoltan,2D_54019_highK.mtx.hgr,no,7,8,0.03,0.026000000000000023,3.1,cut,2756,2691,no
Zoltan,2D_54019_highK.mtx.hgr,no,8,8,0.03,0.03,2.66,cut,2747,2693,no
Zoltan,2D_54019_highK.mtx.hgr,no,9,8,0.03,0.03,2.39,cut,2742,2673,no
Zoltan,3Dspectralwave2.mtx.hgr,no,0,128,0.03,0.03,161.44,cut,322370,147028,no
Zoltan,3Dspectralwave2.mtx.hgr,no,1,128,0.03,0.03,148.44,cut,334895,147640,no
Zoltan,3Dspectralwave2.mtx.hgr,no,2,128,0.03,0.03,164.57,cut,328461,146938,no
Zoltan,3Dspectralwave2.mtx.hgr,no,3,128,0.03,0.03,154.5,cut,328906,146716,no
Zoltan,3Dspectralwave2.mtx.hgr,no,4,128,0.03,0.03,147.05,cut,328714,146850,no
Zoltan,3Dspectralwave2.mtx.hgr,no,5,128,0.03,0.03,153.97,cut,333545,147231,no
Zoltan,3Dspectralwave2.mtx.hgr,no,6,128,0.03,0.03,149.58,cut,330396,147247,no
Zoltan,3Dspectralwave2.mtx.hgr,no,7,128,0.03,0.03,157.77,cut,328935,146203,no
Zoltan,3Dspectralwave2.mtx.hgr,no,8,128,0.03,0.03,135.36,cut,320603,145710,no
Zoltan,3Dspectralwave2.mtx.hgr,no,9,128,0.03,0.03,140.86,cut,328472,146623,no
Zoltan,3Dspectralwave2.mtx.hgr,no,0,16,0.03,0.03,116.9,cut,83966,62930,no
Zoltan,3Dspectralwave2.mtx.hgr,no,1,16,0.03,0.03,106.72,cut,87118,63239,no
Zoltan,3Dspectralwave2.mtx.hgr,no,2,16,0.03,0.03,113.51,cut,83707,63468,no
Zoltan,3Dspectralwave2.mtx.hgr,no,3,16,0.03,0.03,117.53,cut,85861,62011,no
Zoltan,3Dspectralwave2.mtx.hgr,no,4,16,0.03,0.03,117.57,cut,86154,62951,no
Zoltan,3Dspectralwave2.mtx.hgr,no,5,16,0.03,0.03,106.47,cut,82109,64664,no
Zoltan,3Dspectralwave2.mtx.hgr,no,6,16,0.03,0.03,102.47,cut,86422,63430,no
Zoltan,3Dspectralwave2.mtx.hgr,no,7,16,0.03,0.03,108.04,cut,88899,65413,no
Zoltan,3Dspectralwave2.mtx.hgr,no,8,16,0.03,0.03,98.49,cut,83473,61809,no
Zoltan,3Dspectralwave2.mtx.hgr,no,9,16,0.03,0.03,92.76,cut,84340,62182,no
Zoltan,3Dspectralwave2.mtx.hgr,no,0,2,0.03,0.03,40.54,cut,7000,7000,no
Zoltan,3Dspectralwave2.mtx.hgr,no,1,2,0.03,0.03,33.49,cut,7130,7130,no
Zoltan,3Dspectralwave2.mtx.hgr,no,2,2,0.03,0.026000000000000023,24.75,cut,7361,7361,no
Zoltan,3Dspectralwave2.mtx.hgr,no,3,2,0.03,0.03,30.9,cut,7335,7335,no
Zoltan,3Dspectralwave2.mtx.hgr,no,4,2,0.03,0.03,33.73,cut,7246,7246,no
Zoltan,3Dspectralwave2.mtx.hgr,no,5,2,0.03,0.03,35.85,cut,7361,7361,no
Zoltan,3Dspectralwave2.mtx.hgr,no,6,2,0.03,0.03,45.15,cut,7007,7007,no
Zoltan,3Dspectralwave2.mtx.hgr,no,7,2,0.03,0.03,32.01,cut,7226,7226,no
Zoltan,3Dspectralwave2.mtx.hgr,no,8,2,0.03,0.03,38.16,cut,7232,7232,no
Zoltan,3Dspectralwave2.mtx.hgr,no,9,2,0.03,0.03,40.43,cut,7029,7029,no
Zoltan,3Dspectralwave2.mtx.hgr,no,0,32,0.03,0.03,138.9,cut,137921,87112,no
Zoltan,3Dspectralwave2.mtx.hgr,no,1,32,0.03,0.03,121.6,cut,140199,86251,no
Zoltan,3Dspectralwave2.mtx.hgr,no,2,32,0.03,0.03,131.11,cut,135572,87663,no
Zoltan,3Dspectralwave2.mtx.hgr,no,3,32,0.03,0.03,125.02,cut,148788,86600,no
Zoltan,3Dspectralwave2.mtx.hgr,no,4,32,0.03,0.03,130.13,cut,133659,84977,no
Zoltan,3Dspectralwave2.mtx.hgr,no,5,32,0.03,0.03,121.42,cut,137317,85607,no
Zoltan,3Dspectralwave2.mtx.hgr,no,6,32,0.03,0.03,122.18,cut,134043,85211,no
Zoltan,3Dspectralwave2.mtx.hgr,no,7,32,0.03,0.03,126.09,cut,138303,87018,no
Zoltan,3Dspectralwave2.mtx.hgr,no,8,32,0.03,0.03,117.46,cut,130248,84118,no
Zoltan,3Dspectralwave2.mtx.hgr,no,9,32,0.03,0.03,110.2,cut,134971,85341,no
Zoltan,3Dspectralwave2.mtx.hgr,no,0,4,0.03,0.03,72.08,cut,23709,22241,no
Zoltan,3Dspectralwave2.mtx.hgr,no,1,4,0.03,0.03,63.01,cut,21596,21596,no
Zoltan,3Dspectralwave2.mtx.hgr,no,2,4,0.03,0.03,64.84,cut,21537,21537,no
Zoltan,3Dspectralwave2.mtx.hgr,no,3,4,0.03,0.03,65.43,cut,22328,22328,no
Zoltan,3Dspectralwave2.mtx.hgr,no,4,4,0.03,0.03,74.93,cut,23157,21854,no
Zoltan,3Dspectralwave2.mtx.hgr,no,5,4,0.03,0.03,66.74,cut,21407,21407,no
Zoltan,3Dspectralwave2.mtx.hgr,no,6,4,0.03,0.03,56.17,cut,22894,21528,no
Zoltan,3Dspectralwave2.mtx.hgr,no,7,4,0.03,0.03,74.79,cut,22921,21472,no
Zoltan,3Dspectralwave2.mtx.hgr,no,8,4,0.03,0.03,54.76,cut,22139,21529,no
Zoltan,3Dspectralwave2.mtx.hgr,no,9,4,0.03,0.03,55.62,cut,22935,21970,no
Zoltan,3Dspectralwave2.mtx.hgr,no,0,64,0.03,0.03,142.74,cut,210767,114203,no
Zoltan,3Dspectralwave2.mtx.hgr,no,1,64,0.03,0.03,138.74,cut,221198,116904,no
Zoltan,3Dspectralwave2.mtx.hgr,no,2,64,0.03,0.03,140.35,cut,213063,116379,no
Zoltan,3Dspectralwave2.mtx.hgr,no,3,64,0.03,0.03,142.86,cut,215489,116338,no
Zoltan,3Dspectralwave2.mtx.hgr,no,4,64,0.03,0.03,146.0,cut,206288,115431,no
Zoltan,3Dspectralwave2.mtx.hgr,no,5,64,0.03,0.03,135.03,cut,210578,115705,no
