algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
hMetis-R,192bit.mtx.hgr,no,7,64,0.03,0.0,112.245,km1,58557,13691,no
hMetis-R,192bit.mtx.hgr,no,8,64,0.03,0.0,105.026,km1,58583,13691,no
hMetis-R,192bit.mtx.hgr,no,9,64,0.03,0.0,112.518,km1,58554,13691,no
hMetis-R,192bit.mtx.hgr,no,0,8,0.03,0.0,83.985,km1,26701,13562,no
hMetis-R,192bit.mtx.hgr,no,1,8,0.03,0.0,64.039,km1,26701,13562,no
hMetis-R,192bit.mtx.hgr,no,2,8,0.03,0.0,57.584,km1,26691,13565,no
hMetis-R,192bit.mtx.hgr,no,3,8,0.03,0.0,55.515,km1,26762,13558,no
hMetis-R,192bit.mtx.hgr,no,4,8,0.03,0.0,56.603,km1,26742,13569,no
hMetis-R,192bit.mtx.hgr,no,5,8,0.03,0.0,61.288,km1,26677,13561,no
hMetis-R,192bit.mtx.hgr,no,6,8,0.03,0.0,62.37,km1,26721,13558,no
hMetis-R,192bit.mtx.hgr,no,7,8,0.03,0.0,54.795,km1,26740,13569,no
hMetis-R,192bit.mtx.hgr,no,8,8,0.03,0.0,61.691,km1,26775,13565,no
hMetis-R,192bit.mtx.hgr,no,9,8,0.03,0.0,64.682,km1,26731,13569,no
hMetis-R,2cubes_sphere.mtx.hgr,no,0,128,0.03,0.022698612862547263,269.247,km1,73045,54323,no
hMetis-R,2cubes_sphere.mtx.hgr,no,1,128,0.03,0.022698612862547263,269.071,km1,73045,54323,no
hMetis-R,2cubes_sphere.mtx.hgr,no,2,128,0.03,0.02522068095838592,279.108,km1,73447,54648,no
hMetis-R,2cubes_sphere.mtx.hgr,no,3,128,0.03,0.02522068095838592,212.346,km1,73368,54590,no
hMetis-R,2cubes_sphere.mtx.hgr,no,4,128,0.03,0.021437578814627933,208.46,km1,73606,54872,no
hMetis-R,2cubes_sphere.mtx.hgr,no,5,128,0.03,0.015132408575031508,269.385,km1,72966,54277,no
hMetis-R,2cubes_sphere.mtx.hgr,no,6,128,0.03,0.020176544766708604,287.892,km1,73509,54735,no
hMetis-R,2cubes_sphere.mtx.hgr,no,7,128,0.03,0.021437578814627933,266.375,km1,73149,54482,no
hMetis-R,2cubes_sphere.mtx.hgr,no,8,128,0.03,0.021437578814627933,206.829,km1,73332,54688,no
hMetis-R,2cubes_sphere.mtx.hgr,no,9,128,0.03,0.020176544766708604,200.786,km1,73394,54713,no
hMetis-R,2cubes_sphere.mtx.hgr,no,0,16,0.03,0.01860025220680961,173.459,km1,29189,25779,no
hMetis-R,2cubes_sphere.mtx.hgr,no,1,16,0.03,0.01860025220680961,173.677,km1,29189,25779,no
