algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-S,192bit.mtx.hgr,no,3,64,0.03,0.019734,0.190603,km1,65315,13691,no
PaToH-S,192bit.mtx.hgr,no,4,64,0.03,0.0150563,0.176308,km1,64653,13691,no
PaToH-S,192bit.mtx.hgr,no,5,64,0.03,0.019734,0.184997,km1,64706,13691,no
PaToH-S,192bit.mtx.hgr,no,6,64,0.03,0.0150563,0.180561,km1,65621,13691,no
PaToH-S,192bit.mtx.hgr,no,7,64,0.03,0.0150563,0.177521,km1,66162,13690,no
PaToH-S,192bit.mtx.hgr,no,8,64,0.03,0.0150563,0.17647,km1,65226,13691,no
PaToH-S,192bit.mtx.hgr,no,9,64,0.03,0.0150563,0.200399,km1,64799,13691,no
PaToH-S,192bit.mtx.hgr,no,0,8,0.03,0.0285046,0.113136,km1,35207,13645,no
PaToH-S,192bit.mtx.hgr,no,1,8,0.03,0.0285046,0.112739,km1,35207,13645,no
PaToH-S,192bit.mtx.hgr,no,2,8,0.03,0.0267505,0.114183,km1,35942,13647,no
PaToH-S,192bit.mtx.hgr,no,3,8,0.03,0.0285046,0.11643,km1,34912,13658,no
PaToH-S,192bit.mtx.hgr,no,4,8,0.03,0.029674,0.11569,km1,35297,13661,no
PaToH-S,192bit.mtx.hgr,no,5,8,0.03,0.0267505,0.115116,km1,35234,13658,no
PaToH-S,192bit.mtx.hgr,no,6,8,0.03,0.0273352,0.117541,km1,35026,13650,no
PaToH-S,192bit.mtx.hgr,no,7,8,0.03,0.0279199,0.122592,km1,35433,13647,no
PaToH-S,192bit.mtx.hgr,no,8,8,0.03,0.0285046,0.123592,km1,35117,13648,no
PaToH-S,192bit.mtx.hgr,no,9,8,0.03,0.029674,0.122799,km1,35355,13647,no
PaToH-S,2cubes_sphere.mtx.hgr,no,0,128,0.03,0.00642415,2.55635,km1,76962,56901,no
PaToH-S,2cubes_sphere.mtx.hgr,no,1,128,0.03,0.00642415,2.42387,km1,76962,56901,no
PaToH-S,2cubes_sphere.mtx.hgr,no,2,128,0.03,0.00516297,2.4458,km1,76158,56444,no
PaToH-S,2cubes_sphere.mtx.hgr,no,3,128,0.03,0.00390179,2.4322,km1,77246,57046,no
PaToH-S,2cubes_sphere.mtx.hgr,no,4,128,0.03,0.00516297,2.42569,km1,76469,56706,no
PaToH-S,2cubes_sphere.mtx.hgr,no,5,128,0.03,0.00390179,2.49896,km1,76953,56987,no
PaToH-S,2cubes_sphere.mtx.hgr,no,6,128,0.03,0.0114689,2.43392,km1,77117,56998,no
PaToH-S,2cubes_sphere.mtx.hgr,no,7,128,0.03,0.00768533,2.52041,km1,77514,57294,no
PaToH-S,2cubes_sphere.mtx.hgr,no,8,128,0.03,0.00390179,2.57371,km1,76793,56559,no
PaToH-S,2cubes_sphere.mtx.hgr,no,9,128,0.03,0.0114689,2.41564,km1,77169,57012,no
PaToH-S,2cubes_sphere.mtx.hgr,no,0,16,0.03,0.00610886,1.48055,km1,30006,26371,no
PaToH-S,2cubes_sphere.mtx.hgr,no,1,16,0.03,0.00610886,1.4869,km1,30006,26371,no
PaToH-S,2cubes_sphere.mtx.hgr,no,2,16,0.03,0.00673945,1.48367,km1,29610,26056,no
PaToH-S,2cubes_sphere.mtx.hgr,no,3,16,0.03,0.000118236,1.48462,km1,30681,27063,no
PaToH-S,2cubes_sphere.mtx.hgr,no,4,16,0.03,0.00721239,1.47878,km1,30100,26445,no
PaToH-S,2cubes_sphere.mtx.hgr,no,5,16,0.03,0.00484767,1.49116,km1,29351,25818,no
PaToH-S,2cubes_sphere.mtx.hgr,no,6,16,0.03,0.000906475,1.47785,km1,29535,25978,no
PaToH-S,2cubes_sphere.mtx.hgr,no,7,16,0.03,0.00721239,1.47282,km1,30220,26704,no
PaToH-S,2cubes_sphere.mtx.hgr,no,8,16,0.03,0.00705474,1.4751,km1,30507,26919,no
PaToH-S,2cubes_sphere.mtx.hgr,no,9,16,0.03,0.00500532,1.47106,km1,30326,26757,no
PaToH-S,2cubes_sphere.mtx.hgr,no,0,2,0.03,0.0273913,0.480542,km1,4097,4097,no
PaToH-S,2cubes_sphere.mtx.hgr,no,1,2,0.03,0.0273913,0.4482,km1,4097,4097,no
PaToH-S,2cubes_sphere.mtx.hgr,no,2,2,0.03,0.0231742,0.449181,km1,4000,4000,no
PaToH-S,2cubes_sphere.mtx.hgr,no,3,2,0.03,0.0282781,0.451411,km1,4031,4031,no
PaToH-S,2cubes_sphere.mtx.hgr,no,4,2,0.03,0.0219131,0.467005,km1,4057,4057,no
PaToH-S,2cubes_sphere.mtx.hgr,no,5,2,0.03,0.0225831,0.438623,km1,4010,4010,no
PaToH-S,2cubes_sphere.mtx.hgr,no,6,2,0.03,0.0224845,0.446344,km1,3996,3996,no
PaToH-S,2cubes_sphere.mtx.hgr,no,7,2,0.03,0.0235684,0.454299,km1,3993,3993,no
PaToH-S,2cubes_sphere.mtx.hgr,no,8,2,0.03,0.0219525,0.444059,km1,4045,4045,no
PaToH-S,2cubes_sphere.mtx.hgr,no,9,2,0.03,0.0226422,0.441868,km1,4037,4037,no
PaToH-S,2cubes_sphere.mtx.hgr,no,0,32,0.03,0.00106412,2.02789,km1,42397,35691,no
PaToH-S,2cubes_sphere.mtx.hgr,no,1,32,0.03,0.00106412,1.85721,km1,42397,35691,no
PaToH-S,2cubes_sphere.mtx.hgr,no,2,32,0.03,0.00453238,1.78782,km1,42267,35476,no
PaToH-S,2cubes_sphere.mtx.hgr,no,3,32,0.03,0.00516297,1.81976,km1,41536,34923,no
PaToH-S,2cubes_sphere.mtx.hgr,no,4,32,0.03,0.00421708,1.79693,km1,41932,35289,no
