"algorithm","graph","timeout","seed","k","epsilon","num_threads","imbalance","totalPartitionTime","objective","km1","cut","failed"
hMetis-K,Andrews.mtx.hgr,no,5,2,0.03,1,0.030000000000000027,9857.326829910278,km1,4029,4029,no
hMetis-K,Andrews.mtx.hgr,no,1,32,0.03,1,0.029866666666666708,16659.997688293457,km1,40977,30368,no
hMetis-K,Andrews.mtx.hgr,no,2,32,0.03,1,0.029866666666666708,1968.6611711978912,km1,41185,30338,no
hMetis-K,Andrews.mtx.hgr,no,3,32,0.03,1,0.029866666666666708,23969.251927137375,km1,40998,30281,no
hMetis-K,Andrews.mtx.hgr,no,4,32,0.03,1,0.029866666666666708,13037.125588655472,km1,40880,30286,no
hMetis-K,Andrews.mtx.hgr,no,5,32,0.03,1,0.029866666666666708,15845.253914117813,km1,41079,30355,no
hMetis-K,Andrews.mtx.hgr,no,1,4,0.03,1,0.030000000000000027,20483.688725709915,km1,9175,8287,no
hMetis-K,Andrews.mtx.hgr,no,2,4,0.03,1,0.030000000000000027,9767.266899585724,km1,9171,8291,no
hMetis-K,Andrews.mtx.hgr,no,3,4,0.03,1,0.030000000000000027,6266.250456571579,km1,9171,8284,no
hMetis-K,Andrews.mtx.hgr,no,4,4,0.03,1,0.030000000000000027,4145.509144067764,km1,9175,8285,no
hMetis-K,Andrews.mtx.hgr,no,5,4,0.03,1,0.030000000000000027,21987.025907754898,km1,9180,8302,no
hMetis-K,Andrews.mtx.hgr,no,1,64,0.03,1,0.028784648187633266,27318.823506832123,km1,61701,40109,no
hMetis-K,Andrews.mtx.hgr,no,2,64,0.03,1,0.028784648187633266,26230.90865635872,km1,61741,40145,no
hMetis-K,Andrews.mtx.hgr,no,3,64,0.03,1,0.028784648187633266,5771.533591270447,km1,61300,40114,no
hMetis-K,Andrews.mtx.hgr,no,4,64,0.03,1,0.028784648187633266,1164.7676372528076,km1,61526,40208,no
hMetis-K,Andrews.mtx.hgr,no,5,64,0.03,1,0.028784648187633266,11184.01471233368,km1,61569,40180,no
hMetis-K,Andrews.mtx.hgr,no,1,8,0.03,1,0.030000000000000027,25970.223613023758,km1,16097,13383,no
hMetis-K,Andrews.mtx.hgr,no,2,8,0.03,1,0.030000000000000027,3503.9014327526093,km1,16014,13286,no
hMetis-K,Andrews.mtx.hgr,no,3,8,0.03,1,0.030000000000000027,8912.993178606033,km1,16114,13466,no
hMetis-K,Andrews.mtx.hgr,no,4,8,0.03,1,0.030000000000000027,11574.130755901337,km1,16110,13384,no
hMetis-K,Andrews.mtx.hgr,no,5,8,0.03,1,0.030000000000000027,16188.95692539215,km1,16085,13332,no
hMetis-K,as-caida.mtx.hgr,no,1,128,0.03,1,0.0,3966.699728012085,km1,12258,6754,no
hMetis-K,as-caida.mtx.hgr,no,2,128,0.03,1,0.0,26942.234220266342,km1,12246,6772,no
hMetis-K,as-caida.mtx.hgr,no,3,128,0.03,1,0.0,15230.811299324036,km1,12275,6656,no
hMetis-K,as-caida.mtx.hgr,no,4,128,0.03,1,0.0,13514.78391957283,km1,12261,6738,no
hMetis-K,as-caida.mtx.hgr,no,5,128,0.03,1,0.0,25465.884745836258,km1,12245,6742,no
hMetis-K,as-caida.mtx.hgr,no,1,16,0.03,1,0.0,18025.270093917847,km1,6155,4296,no
hMetis-K,as-caida.mtx.hgr,no,2,16,0.03,1,0.0,9976.595529317856,km1,6171,4274,no
hMetis-K,as-caida.mtx.hgr,no,3,16,0.03,1,0.0,5825.048366785049,km1,6191,4291,no
hMetis-K,as-caida.mtx.hgr,no,4,16,0.03,1,0.0,18546.612474918365,km1,6166,4250,no
hMetis-K,as-caida.mtx.hgr,no,5,16,0.03,1,0.0,7977.751504421234,km1,6201,4328,no
hMetis-K,as-caida.mtx.hgr,no,1,2,0.03,1,0.029955385595920925,5753.424204826355,km1,308,308,no
hMetis-K,as-caida.mtx.hgr,no,2,2,0.03,1,0.0,10646.683140277863,km1,308,308,no
hMetis-K,as-caida.mtx.hgr,no,3,2,0.03,1,0.0,27885.340336561203,km1,309,309,no
hMetis-K,as-caida.mtx.hgr,no,4,2,0.03,1,0.029955385595920925,27493.74013710022,km1,302,302,no
hMetis-K,as-caida.mtx.hgr,no,5,2,0.03,1,0.029955385595920925,6079.689975500107,km1,308,308,no
hMetis-K,as-caida.mtx.hgr,no,1,32,0.03,1,0.0,4105.226806163788,km1,7861,5371,no
hMetis-K,as-caida.mtx.hgr,no,2,32,0.03,1,0.0,9990.554982185364,km1,7768,5348,no
hMetis-K,as-caida.mtx.hgr,no,3,32,0.03,1,0.0,17303.379153728485,km1,7832,5375,no
hMetis-K,as-caida.mtx.hgr,no,4,32,0.03,1,0.0,15327.213548183441,km1,7803,5360,no
hMetis-K,as-caida.mtx.hgr,no,5,32,0.03,1,0.0,6821.748863458633,km1,7817,5364,no
hMetis-K,as-caida.mtx.hgr,no,1,4,0.03,1,0.0,6191.43732213974,km1,2081,1822,no
hMetis-K,as-caida.mtx.hgr,no,2,4,0.03,1,0.0,841.7781729698181,km1,2105,1842,no
hMetis-K,as-caida.mtx.hgr,no,3,4,0.03,1,0.0,17457.305504083633,km1,2114,1866,no
hMetis-K,as-caida.mtx.hgr,no,4,4,0.03,1,0.0,5326.1046850681305,km1,2097,1856,no
hMetis-K,as-caida.mtx.hgr,no,5,4,0.03,1,0.0,11023.938340902328,km1,2087,1824,no
hMetis-K,as-caida.mtx.hgr,no,1,64,0.03,1,0.0,9010.874679803848,km1,9488,6016,no
hMetis-K,as-caida.mtx.hgr,no,2,64,0.03,1,0.0,27759.95297241211,km1,9531,6015,no
hMetis-K,as-caida.mtx.hgr,no,3,64,0.03,1,0.0,7376.271999835968,km1,9507,6051,no
hMetis-K,as-caida.mtx.hgr,no,4,64,0.03,1,0.0,14630.410477876663,km1,9515,6020,no
hMetis-K,as-caida.mtx.hgr,no,5,64,0.03,1,0.0,11818.828954219818,km1,9503,5984,no
hMetis-K,as-caida.mtx.hgr,no,1,8,0.03,1,0.0,21307.803006887436,km1,4191,3387,no
hMetis-K,as-caida.mtx.hgr,no,2,8,0.03,1,0.0,21684.563544750214,km1,4271,3453,no
hMetis-K,as-caida.mtx.hgr,no,3,8,0.03,1,0.0,2118.9665188789368,km1,4290,3446,no
hMetis-K,as-caida.mtx.hgr,no,4,8,0.03,1,0.0,25879.21137237549,km1,4227,3457,no
hMetis-K,as-caida.mtx.hgr,no,5,8,0.03,1,0.0,18290.13107919693,km1,4253,3287,no
hMetis-K,av41092.mtx.hgr,no,1,128,0.03,1,0.037267080745341685,12046.201496839523,km1,34430,11384,no
hMetis-K,av41092.mtx.hgr,no,2,128,0.03,1,0.07763975155279512,2184.048164844513,km1,35132,11352,no
hMetis-K,av41092.mtx.hgr,no,3,128,0.03,1,0.05900621118012417,4574.891916751862,km1,34750,11188,no
hMetis-K,av41092.mtx.hgr,no,4,128,0.03,1,0.06211180124223592,4967.276706933975,km1,34934,11224,no
hMetis-K,av41092.mtx.hgr,no,5,128,0.03,1,0.03416149068322971,15957.756439685822,km1,34970,11250,no
hMetis-K,av41092.mtx.hgr,no,1,16,0.03,1,0.029583495523550107,24424.189296007156,km1,7340,4050,no
hMetis-K,av41092.mtx.hgr,no,2,16,0.03,1,0.029583495523550107,21376.46074986458,km1,7268,4066,no
hMetis-K,av41092.mtx.hgr,no,3,16,0.03,1,0.029583495523550107,10810.141143321991,km1,7348,3962,no
hMetis-K,av41092.mtx.hgr,no,4,16,0.03,1,0.04087193460490468,26382.344897270203,km1,7302,3986,no
hMetis-K,av41092.mtx.hgr,no,5,16,0.03,1,0.029583495523550107,26591.68999528885,km1,7352,4038,no
hMetis-K,av41092.mtx.hgr,no,1,2,0.03,1,0.0,10.431792974472046,km1,632,632,no
hMetis-K,av41092.mtx.hgr,no,2,2,0.03,1,0.0,154.83627319335938,km1,632,632,no
hMetis-K,av41092.mtx.hgr,no,3,2,0.03,1,0.0,131.51849007606506,km1,632,632,no
hMetis-K,av41092.mtx.hgr,no,4,2,0.03,1,0.0,97.88403177261353,km1,632,632,no
hMetis-K,av41092.mtx.hgr,no,5,2,0.03,1,0.0,164.7823929786682,km1,632,632,no
hMetis-K,av41092.mtx.hgr,no,1,32,0.03,1,0.052918287937743225,685.2289505004883,km1,13342,5846,no
