"algorithm","graph","timeout","seed","k","epsilon","num_threads","imbalance","totalPartitionTime","objective","km1","cut","failed"
hMetis-R,Andrews.mtx.hgr,no,3,2,0.03,1,0.030000000000000027,99.36926817893982,km1,4025,4025,no
hMetis-R,Andrews.mtx.hgr,no,4,2,0.03,1,0.029900000000000038,20604.920080661774,km1,4024,4024,no
hMetis-R,Andrews.mtx.hgr,no,5,2,0.03,1,0.029933333333333367,109.49795031547546,km1,4025,4025,no
hMetis-R,Andrews.mtx.hgr,no,1,32,0.03,1,0.026666666666666616,9629.840852975845,km1,41948,31119,no
hMetis-R,Andrews.mtx.hgr,no,2,32,0.03,1,0.021333333333333426,12600.262431621552,km1,42076,31149,no
hMetis-R,Andrews.mtx.hgr,no,3,32,0.03,1,0.02293333333333325,17489.19396185875,km1,41972,30934,no
hMetis-R,Andrews.mtx.hgr,no,4,32,0.03,1,0.025600000000000067,13244.215324163437,km1,41931,30957,no
hMetis-R,Andrews.mtx.hgr,no,5,32,0.03,1,0.0218666666666667,11322.580222845078,km1,42074,31090,no
hMetis-R,Andrews.mtx.hgr,no,1,4,0.03,1,0.029933333333333367,6146.587530136108,km1,9613,8688,no
hMetis-R,Andrews.mtx.hgr,no,2,4,0.03,1,0.029933333333333367,16070.152825832367,km1,9609,8698,no
hMetis-R,Andrews.mtx.hgr,no,3,4,0.03,1,0.029933333333333367,6093.981863498688,km1,9612,8693,no
hMetis-R,Andrews.mtx.hgr,no,4,4,0.03,1,0.029933333333333367,9699.712305545807,km1,9613,8703,no
hMetis-R,Andrews.mtx.hgr,no,5,4,0.03,1,0.029933333333333367,8137.099120140076,km1,9607,8685,no
hMetis-R,Andrews.mtx.hgr,no,1,64,0.03,1,0.02558635394456288,7490.440986156464,km1,62806,41034,no
hMetis-R,Andrews.mtx.hgr,no,2,64,0.03,1,0.02771855010660973,3013.465147256851,km1,62800,41031,no
hMetis-R,Andrews.mtx.hgr,no,3,64,0.03,1,0.028784648187633266,9139.153347730637,km1,62811,41062,no
hMetis-R,Andrews.mtx.hgr,no,4,64,0.03,1,0.02558635394456288,9727.053019285202,km1,62857,41094,no
hMetis-R,Andrews.mtx.hgr,no,5,64,0.03,1,0.02771855010660973,18564.354523420334,km1,62860,41126,no
hMetis-R,Andrews.mtx.hgr,no,1,8,0.03,1,0.029333333333333433,7789.784813404083,km1,17456,14568,no
hMetis-R,Andrews.mtx.hgr,no,2,8,0.03,1,0.029866666666666708,13848.521925926208,km1,17449,14565,no
hMetis-R,Andrews.mtx.hgr,no,3,8,0.03,1,0.02960000000000007,4466.720351934433,km1,17457,14577,no
hMetis-R,Andrews.mtx.hgr,no,4,8,0.03,1,0.029866666666666708,10115.257811784744,km1,17458,14573,no
hMetis-R,Andrews.mtx.hgr,no,5,8,0.03,1,0.029466666666666752,21161.475630283356,km1,17462,14575,no
hMetis-R,as-caida.mtx.hgr,no,1,128,0.03,1,0.012195121951219523,14257.699671506882,km1,12125,6185,no
hMetis-R,as-caida.mtx.hgr,no,2,128,0.03,1,0.012195121951219523,3593.986979484558,km1,12170,6137,no
hMetis-R,as-caida.mtx.hgr,no,3,128,0.03,1,0.012195121951219523,25657.77822995186,km1,12151,6202,no
hMetis-R,as-caida.mtx.hgr,no,4,128,0.03,1,0.016260162601626105,3099.210369348526,km1,12149,6185,no
hMetis-R,as-caida.mtx.hgr,no,5,128,0.03,1,0.012195121951219523,14794.546745300293,km1,12157,6190,no
hMetis-R,as-caida.mtx.hgr,no,1,16,0.03,1,0.007135575942915473,3122.2371006011963,km1,5033,3453,no
hMetis-R,as-caida.mtx.hgr,no,2,16,0.03,1,0.012232415902140747,15473.10693693161,km1,5064,3429,no
hMetis-R,as-caida.mtx.hgr,no,3,16,0.03,1,0.010703363914372988,8525.359469890594,km1,5088,3448,no
hMetis-R,as-caida.mtx.hgr,no,4,16,0.03,1,0.006625891946992812,12074.226285934448,km1,5072,3465,no
hMetis-R,as-caida.mtx.hgr,no,5,16,0.03,1,0.007135575942915473,22911.1453704834,km1,5097,3454,no
hMetis-R,as-caida.mtx.hgr,no,1,2,0.03,1,0.0,19575.96371436119,km1,253,253,no
hMetis-R,as-caida.mtx.hgr,no,2,2,0.03,1,0.0,12950.076472759247,km1,254,254,no
hMetis-R,as-caida.mtx.hgr,no,3,2,0.03,1,0.0,8134.415139436722,km1,253,253,no
hMetis-R,as-caida.mtx.hgr,no,4,2,0.03,1,0.0,1580.3064291477203,km1,253,253,no
hMetis-R,as-caida.mtx.hgr,no,5,2,0.03,1,0.0,3712.3233711719513,km1,253,253,no
hMetis-R,as-caida.mtx.hgr,no,1,32,0.03,1,0.00917431192660545,16116.603104829788,km1,7148,4413,no
hMetis-R,as-caida.mtx.hgr,no,2,32,0.03,1,0.010193679918450549,5472.123039960861,km1,7170,4454,no
hMetis-R,as-caida.mtx.hgr,no,3,32,0.03,1,0.011213047910295648,3717.68550825119,km1,7128,4457,no
hMetis-R,as-caida.mtx.hgr,no,4,32,0.03,1,0.016309887869520923,7514.754019975662,km1,7163,4479,no
hMetis-R,as-caida.mtx.hgr,no,5,32,0.03,1,0.011213047910295648,9231.09013080597,km1,7146,4470,no
hMetis-R,as-caida.mtx.hgr,no,1,4,0.03,1,0.0,21592.01337337494,km1,1290,1035,no
hMetis-R,as-caida.mtx.hgr,no,2,4,0.03,1,0.014913957934990396,2029.849633693695,km1,1269,1014,no
hMetis-R,as-caida.mtx.hgr,no,3,4,0.03,1,0.0,25494.356820344925,km1,1278,1027,no
hMetis-R,as-caida.mtx.hgr,no,4,4,0.03,1,0.014659018483110353,12392.143474340439,km1,1280,1034,no
hMetis-R,as-caida.mtx.hgr,no,5,4,0.03,1,0.014786488209050264,17020.83045887947,km1,1288,1034,no
hMetis-R,as-caida.mtx.hgr,no,1,64,0.03,1,0.012219959266802416,21489.82236480713,km1,9515,5303,no
hMetis-R,as-caida.mtx.hgr,no,2,64,0.03,1,0.012219959266802416,4788.231059074402,km1,9534,5310,no
hMetis-R,as-caida.mtx.hgr,no,3,64,0.03,1,0.012219959266802416,18514.955111265182,km1,9512,5375,no
hMetis-R,as-caida.mtx.hgr,no,4,64,0.03,1,0.014256619144602745,15059.051890850067,km1,9468,5290,no
hMetis-R,as-caida.mtx.hgr,no,5,64,0.03,1,0.010183299389002087,3549.728572368622,km1,9491,5316,no
hMetis-R,as-caida.mtx.hgr,no,1,8,0.03,1,0.00968646444047927,821.5115096569061,km1,2845,2092,no
hMetis-R,as-caida.mtx.hgr,no,2,8,0.03,1,0.00968646444047927,23578.5126080513,km1,2898,2147,no
hMetis-R,as-caida.mtx.hgr,no,3,8,0.03,1,0.009431557481519137,23418.007877111435,km1,2877,2156,no
hMetis-R,as-caida.mtx.hgr,no,4,8,0.03,1,0.009431557481519137,10023.28224658966,km1,2858,2174,no
hMetis-R,as-caida.mtx.hgr,no,5,8,0.03,1,0.00994137139943918,20882.594684123993,km1,2839,2160,no
hMetis-R,av41092.mtx.hgr,no,1,128,0.03,1,0.01863354037267073,16879.47048163414,km1,33942,11544,no
hMetis-R,av41092.mtx.hgr,no,2,128,0.03,1,0.01552795031055898,14430.115639686584,km1,33864,11444,no
hMetis-R,av41092.mtx.hgr,no,3,128,0.03,1,0.012422360248447228,8067.347888708115,km1,34262,11316,no
hMetis-R,av41092.mtx.hgr,no,4,128,0.03,1,0.01863354037267073,22113.682007312775,km1,34136,11460,no
hMetis-R,av41092.mtx.hgr,no,5,128,0.03,1,0.021739130434782705,3401.3720507621765,km1,33866,11472,no
hMetis-R,av41092.mtx.hgr,no,1,16,0.03,1,0.026080186843129516,25441.137901306152,km1,7236,4022,no
hMetis-R,av41092.mtx.hgr,no,2,16,0.03,1,0.02101985208252244,8872.358516216278,km1,7214,4026,no
hMetis-R,av41092.mtx.hgr,no,3,16,0.03,1,0.022576878162709146,17626.197243213654,km1,7220,4006,no
hMetis-R,av41092.mtx.hgr,no,4,16,0.03,1,0.02101985208252244,27425.925930976868,km1,7218,4034,no
hMetis-R,av41092.mtx.hgr,no,5,16,0.03,1,0.01946282600233551,1449.722360610962,km1,7230,4016,no
hMetis-R,av41092.mtx.hgr,no,1,2,0.03,1,0.005256497615107492,10.760217666625977,km1,632,632,no
hMetis-R,av41092.mtx.hgr,no,2,2,0.03,1,0.0017521658717025712,24.406296491622925,km1,632,632,no
hMetis-R,av41092.mtx.hgr,no,3,2,0.03,1,0.0040397157597587,52.86778545379639,km1,632,632,no
hMetis-R,av41092.mtx.hgr,no,4,2,0.03,1,0.0055485252603912905,39.8155357837677,km1,632,632,no
hMetis-R,av41092.mtx.hgr,no,5,2,0.03,1,0.0035043317434051424,13.024959325790405,km1,632,632,no
hMetis-R,av41092.mtx.hgr,no,1,32,0.03,1,0.021011673151750898,36.45166254043579,km1,13286,5688,no
hMetis-R,av41092.mtx.hgr,no,2,32,0.03,1,0.022568093385213928,23478.280718564987,km1,13206,5664,no
hMetis-R,av41092.mtx.hgr,no,3,32,0.03,1,0.021789883268482413,8103.813465595245,km1,13290,5624,no
hMetis-R,av41092.mtx.hgr,no,4,32,0.03,1,0.024124513618676957,25393.98535823822,km1,13150,5750,no
