"algorithm","graph","timeout","seed","k","epsilon","num_threads","imbalance","totalPartitionTime","objective","km1","cut","failed"
PaToH-D,Andrews.mtx.hgr,no,3,32,0.03,1,0.010133333333333328,23208.31664443016,km1,41767,2147483647,no
PaToH-D,Andrews.mtx.hgr,no,4,32,0.03,1,0.01333333333333342,16631.184822559357,km1,41747,2147483647,no
PaToH-D,Andrews.mtx.hgr,no,5,32,0.03,1,0.011200000000000099,21460.761071920395,km1,41718,2147483647,no
PaToH-D,Andrews.mtx.hgr,no,1,4,0.03,1,0.01859999999999995,3986.803644657135,km1,9728,2147483647,no
PaToH-D,Andrews.mtx.hgr,no,2,4,0.03,1,0.010733333333333261,21534.56035065651,km1,9728,2147483647,no
PaToH-D,Andrews.mtx.hgr,no,3,4,0.03,1,0.017933333333333357,10981.749240636826,km1,9726,2147483647,no
PaToH-D,Andrews.mtx.hgr,no,4,4,0.03,1,0.016599999999999948,12457.082693338394,km1,9726,2147483647,no
PaToH-D,Andrews.mtx.hgr,no,5,4,0.03,1,0.018999999999999906,15286.801611185074,km1,9728,2147483647,no
PaToH-D,Andrews.mtx.hgr,no,1,64,0.03,1,0.010660980810234477,16065.727195739746,km1,63032,2147483647,no
PaToH-D,Andrews.mtx.hgr,no,2,64,0.03,1,0.013859275053304865,16473.037760734558,km1,62797,2147483647,no
PaToH-D,Andrews.mtx.hgr,no,3,64,0.03,1,0.006396588486140775,8603.625190734863,km1,63115,2147483647,no
PaToH-D,Andrews.mtx.hgr,no,4,64,0.03,1,0.008528784648187626,17663.929573774338,km1,62917,2147483647,no
PaToH-D,Andrews.mtx.hgr,no,5,64,0.03,1,0.008528784648187626,14585.531267642975,km1,63121,2147483647,no
PaToH-D,Andrews.mtx.hgr,no,1,8,0.03,1,0.010399999999999965,24249.08032131195,km1,16827,2147483647,no
PaToH-D,Andrews.mtx.hgr,no,2,8,0.03,1,0.009066666666666556,12826.725162267685,km1,16831,2147483647,no
PaToH-D,Andrews.mtx.hgr,no,3,8,0.03,1,0.006000000000000005,21426.11854672432,km1,16836,2147483647,no
PaToH-D,Andrews.mtx.hgr,no,4,8,0.03,1,0.008399999999999963,7398.079328536987,km1,16828,2147483647,no
PaToH-D,Andrews.mtx.hgr,no,5,8,0.03,1,0.012399999999999967,7647.561557292938,km1,16846,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,1,128,0.03,1,0.004065040650406582,16088.325897455215,km1,12001,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,2,128,0.03,1,0.004065040650406582,13336.519494771957,km1,11954,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,3,128,0.03,1,0.004065040650406582,11823.00320482254,km1,12012,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,4,128,0.03,1,0.004065040650406582,7564.320553064346,km1,11968,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,5,128,0.03,1,0.004065040650406582,15490.95869421959,km1,11986,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,1,16,0.03,1,0.004077471967380175,5000.136430263519,km1,4592,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,2,16,0.03,1,0.004587155963302836,4610.619326353073,km1,4612,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,3,16,0.03,1,0.003058103975535076,23541.79408121109,km1,4611,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,4,16,0.03,1,0.004077471967380175,19652.964453458786,km1,4624,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,5,16,0.03,1,0.004587155963302836,5473.896596908569,km1,4626,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,1,2,0.03,1,0.0,5375.676578760147,km1,593,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,2,2,0.03,1,0.0,3216.254161834717,km1,603,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,3,2,0.03,1,0.0,554.9238791465759,km1,593,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,4,2,0.03,1,0.0,18122.442819833755,km1,587,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,5,2,0.03,1,0.0,25766.578627109528,km1,585,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,1,32,0.03,1,0.007135575942915473,24397.13766145706,km1,6676,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,2,32,0.03,1,0.006116207951070374,26372.23172020912,km1,6679,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,3,32,0.03,1,0.006116207951070374,14296.934406757355,km1,6701,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,4,32,0.03,1,0.006116207951070374,21650.655787706375,km1,6678,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,5,32,0.03,1,0.007135575942915473,23929.859685897827,km1,6644,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,1,4,0.03,1,0.0,15496.877646684647,km1,1745,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,2,4,0.03,1,0.0,28477.880979061127,km1,1788,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,3,4,0.03,1,0.0,14087.853830575943,km1,1802,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,4,4,0.03,1,0.0,7377.9302661418915,km1,1749,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,5,4,0.03,1,0.0,23570.84526991844,km1,1645,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,1,64,0.03,1,0.006109979633401208,4906.199435949326,km1,9101,2147483647,no
