"algorithm","graph","timeout","seed","k","epsilon","imbalance","totalPartitionTime","objective","km1","cut","failed"
"KaHyPar-R","as-caida.mtx.hgr","no",3,4,0.03,0.0298279,14496.6,"km1",950,870,"no"
"KaHyPar-R","as-caida.mtx.hgr","no",4,4,0.03,0.0298279,1455.38,"km1",941,856,"no"
"KaHyPar-R","as-caida.mtx.hgr","no",5,4,0.03,0.0297004,15814.5,"km1",931,844,"no"
"KaHyPar-R","as-caida.mtx.hgr","no",1,64,0.03,0.0285132,21681.2,"km1",8510,5353,"no"
"KaHyPar-R","as-caida.mtx.hgr","no",2,64,0.03,0.0285132,25431.9,"km1",8453,5387,"no"
"KaHyPar-R","as-caida.mtx.hgr","no",3,64,0.03,0.0285132,17272.7,"km1",8502,5396,"no"
"KaHyPar-R","as-caida.mtx.hgr","no",4,64,0.03,0.0285132,8069.73,"km1",8495,5254,"no"
"KaHyPar-R","as-caida.mtx.hgr","no",5,64,0.03,0.0285132,21432.4,"km1",8520,5316,"no"
"KaHyPar-R","as-caida.mtx.hgr","no",1,8,0.03,0.0298241,21559.4,"km1",2362,1959,"no"
"KaHyPar-R","as-caida.mtx.hgr","no",2,8,0.03,0.0295692,19278.9,"km1",2322,1921,"no"
"KaHyPar-R","as-caida.mtx.hgr","no",3,8,0.03,0.0298241,17972.4,"km1",2271,1900,"no"
"KaHyPar-R","as-caida.mtx.hgr","no",4,8,0.03,0.0298241,26578.4,"km1",2354,1960,"no"
"KaHyPar-R","as-caida.mtx.hgr","no",5,8,0.03,0.0298241,2487.71,"km1",2368,1950,"no"
"KaHyPar-R","av41092.mtx.hgr","no",1,128,0.03,0.0279503,11145.8,"km1",26808,14294,"no"
"KaHyPar-R","av41092.mtx.hgr","no",2,128,0.03,0.0279503,21819.6,"km1",26742,14542,"no"
"KaHyPar-R","av41092.mtx.hgr","no",3,128,0.03,0.0279503,4694.61,"km1",26712,14608,"no"
"KaHyPar-R","av41092.mtx.hgr","no",4,128,0.03,0.0279503,15622.3,"km1",26746,14670,"no"
"KaHyPar-R","av41092.mtx.hgr","no",5,128,0.03,0.0279503,3167.17,"km1",26684,15066,"no"
"KaHyPar-R","av41092.mtx.hgr","no",1,16,0.03,0.0256909,9409.58,"km1",7180,4022,"no"
"KaHyPar-R","av41092.mtx.hgr","no",2,16,0.03,0.0295835,4810.22,"km1",7134,4308,"no"
"KaHyPar-R","av41092.mtx.hgr","no",3,16,0.03,0.0299728,516.07,"km1",7166,4232,"no"
"KaHyPar-R","av41092.mtx.hgr","no",4,16,0.03,0.0280265,24850.1,"km1",7142,3992,"no"
