"graph","k","epsilon","seed","km1","imbalance","totalPartitionTime","objective","algorithm","failed","timeout","cut"
"bibd_49_3.mtx.hgr",64,0.03,10,13119,0.0173611111111,68.006,"km1","hMetis-R","no","no",0
"bibd_49_3.mtx.hgr",128,0.03,1,16249,0.0138888888889,66.775,"km1","hMetis-R","no","no",0
"bibd_49_3.mtx.hgr",128,0.03,2,16439,0.0208333333333,69.172,"km1","hMetis-R","no","no",0
"bibd_49_3.mtx.hgr",128,0.03,3,16204,0.0208333333333,71.861,"km1","hMetis-R","no","no",0
"bibd_49_3.mtx.hgr",128,0.03,4,16162,0.0208333333333,69.231,"km1","hMetis-R","no","no",0
"bibd_49_3.mtx.hgr",128,0.03,5,16110,0.0208333333333,71.91,"km1","hMetis-R","no","no",0
"bibd_49_3.mtx.hgr",128,0.03,6,16260,0.0208333333333,76.543,"km1","hMetis-R","no","no",0
"bibd_49_3.mtx.hgr",128,0.03,7,16307,0.0208333333333,70.276,"km1","hMetis-R","no","no",0
"bibd_49_3.mtx.hgr",128,0.03,8,16272,0.0208333333333,86.026,"km1","hMetis-R","no","no",0
"bibd_49_3.mtx.hgr",128,0.03,9,16489,0.0208333333333,71.179,"km1","hMetis-R","no","no",0
"bibd_49_3.mtx.hgr",128,0.03,10,16248,0.0208333333333,85.249,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",2,0.03,1,58,0,0.502,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",2,0.03,2,58,0,0.513,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",2,0.03,3,58,0.000132749236692,0.493,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",2,0.03,4,58,0,0.509,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",2,0.03,5,58,0,0.516,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",2,0.03,6,58,0,0.519,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",2,0.03,7,58,0,0.515,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",2,0.03,8,58,0.000398247710076,0.509,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",2,0.03,9,58,0,0.519,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",2,0.03,10,58,0,0.5,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",4,0.03,1,120,0.000530926466684,1.072,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",4,0.03,2,120,0,1.079,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",4,0.03,3,120,0,1.064,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",4,0.03,4,120,0,1.089,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",4,0.03,5,120,0,1.065,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",4,0.03,6,120,0,1.071,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",4,0.03,7,120,0,1.094,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",4,0.03,8,120,0.000265463233342,1.049,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",4,0.03,9,120,0.000265463233342,1.061,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",4,0.03,10,120,0.000265463233342,1.087,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",8,0.03,1,255,0,1.794,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",8,0.03,2,245,0,1.802,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",8,0.03,3,251,0.000530785562633,1.79,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",8,0.03,4,248,0.000530785562633,1.82,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",8,0.03,5,246,0,1.793,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",8,0.03,6,248,0.00265392781316,1.78,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",8,0.03,7,247,0.000530785562633,1.795,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",8,0.03,8,249,0.00106157112527,1.763,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",8,0.03,9,248,0,1.809,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",8,0.03,10,245,0.000530785562633,1.766,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",16,0.03,1,424,0.00106157112527,2.702,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",16,0.03,2,425,0.00849256900212,2.703,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",16,0.03,3,424,0.00530785562633,2.712,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",16,0.03,4,424,0.00106157112527,2.661,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",16,0.03,5,421,0.00212314225053,2.732,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",16,0.03,6,423,0.00106157112527,2.708,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",16,0.03,7,423,0.0031847133758,2.695,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",16,0.03,8,419,0.00636942675159,2.697,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",16,0.03,9,423,0.00743099787686,2.681,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",16,0.03,10,424,0,2.712,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",32,0.03,1,710,0.00636942675159,3.882,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",32,0.03,2,691,0.00636942675159,3.881,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",32,0.03,3,690,0.00424628450106,3.885,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",32,0.03,4,704,0.00636942675159,3.801,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",32,0.03,5,702,0.00636942675159,3.942,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",32,0.03,6,684,0.00849256900212,3.874,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",32,0.03,7,698,0.00636942675159,3.864,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",32,0.03,8,681,0.00636942675159,3.912,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",32,0.03,9,699,0.00424628450106,3.94,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",32,0.03,10,687,0.00424628450106,3.895,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",64,0.03,1,1076,0.00423728813559,5.92,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",64,0.03,2,1040,0.00847457627119,5.799,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",64,0.03,3,1044,0.00423728813559,5.845,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",64,0.03,4,1066,0.00847457627119,5.796,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",64,0.03,5,1051,0.00847457627119,5.785,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",64,0.03,6,1055,0.00423728813559,5.867,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",64,0.03,7,1055,0.00423728813559,5.807,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",64,0.03,8,1049,0.00847457627119,5.823,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",64,0.03,9,1066,0.00847457627119,5.811,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",64,0.03,10,1045,0.00423728813559,5.82,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",128,0.03,1,1658,0.00847457627119,8.433,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",128,0.03,2,1667,0.00847457627119,8.46,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",128,0.03,3,1635,0.00847457627119,8.556,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",128,0.03,4,1668,0.00847457627119,8.483,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",128,0.03,5,1656,0.00847457627119,8.577,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",128,0.03,6,1660,0.00847457627119,8.437,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",128,0.03,7,1649,0.00847457627119,8.478,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",128,0.03,8,1668,0.00847457627119,8.491,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",128,0.03,9,1655,0.00847457627119,8.486,"km1","hMetis-R","no","no",0
"bips07_1998.mtx.hgr",128,0.03,10,1655,0.00847457627119,8.517,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",2,0.03,1,4855,0.0298626849753,1.282,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",2,0.03,2,4857,0.0299960005333,1.201,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",2,0.03,3,4855,0.0299293427543,1.187,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",2,0.03,4,4855,0.0299293427543,1.176,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",2,0.03,5,4855,0.0299960005333,1.257,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",2,0.03,6,4855,0.0299293427543,1.175,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",2,0.03,7,4855,0.0298626849753,1.224,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",2,0.03,8,4855,0.0298626849753,1.312,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",2,0.03,9,4855,0.0299960005333,1.208,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",2,0.03,10,4855,0.0298626849753,1.208,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",4,0.03,1,7447,0.0297293694174,2.316,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",4,0.03,2,7439,0.0298626849753,2.32,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",4,0.03,3,7440,0.0297293694174,2.3,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",4,0.03,4,7439,0.0298626849753,2.306,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",4,0.03,5,7439,0.0298626849753,2.272,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",4,0.03,6,7440,0.0298626849753,2.345,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",4,0.03,7,7439,0.0298626849753,2.235,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",4,0.03,8,7439,0.0297293694174,2.228,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",4,0.03,9,7439,0.0297293694174,2.204,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",4,0.03,10,7440,0.0297293694174,2.369,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",8,0.03,1,8746,0.0298587043455,3.486,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",8,0.03,2,8747,0.029592108771,3.349,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",8,0.03,3,8746,0.0298587043455,3.337,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",8,0.03,4,8746,0.0298587043455,3.412,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",8,0.03,5,8747,0.029592108771,3.312,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",8,0.03,6,8747,0.029058917622,3.289,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",8,0.03,7,8747,0.0293255131965,3.328,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",8,0.03,8,8747,0.029592108771,3.229,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",8,0.03,9,8746,0.0298587043455,3.383,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",8,0.03,10,8747,0.029058917622,3.379,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",16,0.03,1,9431,0.0293176972281,4.748,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",16,0.03,2,9431,0.0282515991471,4.502,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",16,0.03,3,9430,0.0293176972281,4.522,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",16,0.03,4,9430,0.0293176972281,4.848,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",16,0.03,5,9431,0.0282515991471,4.549,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",16,0.03,6,9431,0.0282515991471,4.642,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",16,0.03,7,9430,0.0293176972281,4.629,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",16,0.03,8,9431,0.0287846481876,4.495,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",16,0.03,9,9431,0.0287846481876,4.8,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",16,0.03,10,9431,0.0282515991471,4.7,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",32,0.03,1,9832,0.0287846481876,6.223,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",32,0.03,2,9836,0.0287846481876,6.242,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",32,0.03,3,9834,0.0266524520256,6.12,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",32,0.03,4,9833,0.0277185501066,6.1,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",32,0.03,5,9832,0.0287846481876,6.176,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",32,0.03,6,9832,0.0287846481876,6.105,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",32,0.03,7,9832,0.0287846481876,6.108,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",32,0.03,8,9833,0.0266524520256,6.142,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",32,0.03,9,9838,0.0277185501066,6.119,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",32,0.03,10,9833,0.0255863539446,6.16,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",64,0.03,1,10154,0.0234541577825,8.234,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",64,0.03,2,10154,0.0234541577825,8.319,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",64,0.03,3,10154,0.0234541577825,8.244,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",64,0.03,4,10154,0.0234541577825,8.232,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",64,0.03,5,10154,0.0234541577825,8.202,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",64,0.03,6,10155,0.0255863539446,8.104,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",64,0.03,7,10154,0.0234541577825,8.285,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",64,0.03,8,10154,0.0234541577825,8.133,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",64,0.03,9,10154,0.0234541577825,8.284,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",64,0.03,10,10154,0.0234541577825,8.264,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",128,0.03,1,10560,0.0170212765957,11.362,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",128,0.03,2,10554,0.0212765957447,11.45,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",128,0.03,3,10554,0.0212765957447,11.2,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",128,0.03,4,10554,0.0212765957447,11.343,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",128,0.03,5,10554,0.0212765957447,11.231,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",128,0.03,6,10554,0.0212765957447,11.232,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",128,0.03,7,10554,0.0212765957447,11.292,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",128,0.03,8,10560,0.0212765957447,11.271,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",128,0.03,9,10554,0.0212765957447,11.198,"km1","hMetis-R","no","no",0
"bloweya.mtx.hgr",128,0.03,10,10554,0.0255319148936,11.206,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",2,0.03,1,1292,0.029673029673,4.269,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",2,0.03,2,1327,0.029673029673,3.39,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",2,0.03,3,1292,0.029862029862,3.564,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",2,0.03,4,1292,0.028728028728,3.558,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",2,0.03,5,1299,0.029862029862,3.726,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",2,0.03,6,1299,0.029673029673,3.957,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",2,0.03,7,1327,0.029484029484,3.509,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",2,0.03,8,1299,0.029862029862,3.492,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",2,0.03,9,1327,0.029673029673,3.644,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",2,0.03,10,1292,0.029673029673,3.763,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",4,0.03,1,3524,0.0283446712018,6.551,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",4,0.03,2,3545,0.0294784580499,6.826,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",4,0.03,3,3538,0.0298563869992,6.571,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",4,0.03,4,3573,0.0279667422525,6.453,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",4,0.03,5,3545,0.0298563869992,6.638,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",4,0.03,6,3538,0.0291005291005,7.19,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",4,0.03,7,3552,0.0283446712018,7.17,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",4,0.03,8,3538,0.0298563869992,6.455,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",4,0.03,9,3538,0.0294784580499,6.913,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",4,0.03,10,3545,0.0291005291005,6.698,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",8,0.03,1,7521,0.0272108843537,9.796,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",8,0.03,2,7514,0.0294784580499,9.605,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",8,0.03,3,7535,0.0294784580499,9.413,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",8,0.03,4,7528,0.0287226001512,9.406,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",8,0.03,5,7528,0.0294784580499,9.486,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",8,0.03,6,7535,0.0272108843537,9.301,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",8,0.03,7,7612,0.0256991685563,9.223,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",8,0.03,8,7549,0.0279667422525,9.162,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",8,0.03,9,7542,0.026455026455,9.316,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",8,0.03,10,7580,0.0188964474679,9.546,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",16,0.03,1,13368,0.0256797583082,12.31,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",16,0.03,2,13437,0.0287009063444,12.049,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",16,0.03,3,13394,0.0287009063444,12.339,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",16,0.03,4,13364,0.02416918429,11.787,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",16,0.03,5,13692,0.02416918429,12.428,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",16,0.03,6,13421,0.0271903323263,12.366,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",16,0.03,7,13406,0.0226586102719,12.445,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",16,0.03,8,13364,0.0271903323263,11.867,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",16,0.03,9,13420,0.02416918429,12.023,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",16,0.03,10,13606,0.0256797583082,11.924,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",32,0.03,1,17542,0.0271903323263,13.699,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",32,0.03,2,17563,0.02416918429,13.317,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",32,0.03,3,17849,0.0271903323263,13.633,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",32,0.03,4,17613,0.02416918429,13.836,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",32,0.03,5,17784,0.0271903323263,13.479,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",32,0.03,6,17545,0.02416918429,13.987,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",32,0.03,7,17559,0.0211480362538,13.666,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",32,0.03,8,17688,0.0271903323263,13.736,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",32,0.03,9,17617,0.0271903323263,13.751,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",32,0.03,10,18028,0.0211480362538,14.047,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",64,0.03,1,22245,0.0180722891566,15.127,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",64,0.03,2,22351,0.0180722891566,15.211,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",64,0.03,3,22723,0.0240963855422,15.27,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",64,0.03,4,22805,0.0180722891566,14.775,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",64,0.03,5,22857,0.0240963855422,14.996,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",64,0.03,6,22827,0.0180722891566,14.968,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",64,0.03,7,22221,0.0180722891566,15.363,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",64,0.03,8,23043,0.0180722891566,15.36,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",64,0.03,9,22041,0.0240963855422,14.728,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",64,0.03,10,22094,0.0120481927711,15.098,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",128,0.03,1,27626,0.0120481927711,15.896,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",128,0.03,2,28543,0.0120481927711,15.932,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",128,0.03,3,27549,0.0120481927711,17.215,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",128,0.03,4,27707,0.0240963855422,16.427,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",128,0.03,5,28559,0.0120481927711,16.386,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",128,0.03,6,27910,0.0120481927711,16.684,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",128,0.03,7,27756,0.0120481927711,16.301,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",128,0.03,8,28164,0.0120481927711,16.582,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",128,0.03,9,28989,0.0120481927711,16.971,"km1","hMetis-R","no","no",0
"bundle1.mtx.hgr",128,0.03,10,28842,0.0120481927711,16.542,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",2,0.03,1,3594,0.0298962782184,10.681,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",2,0.03,2,3588,0.0298352654057,10.247,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",2,0.03,3,3581,0.0294691885296,9.596,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",2,0.03,4,3586,0.0299572910311,12.412,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",2,0.03,5,3595,0.0299572910311,11.898,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",2,0.03,6,3541,0.0298352654057,9.748,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",2,0.03,7,3568,0.0298962782184,10.576,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",2,0.03,8,3577,0.0299572910311,11.823,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",2,0.03,9,3557,0.029774252593,12.401,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",2,0.03,10,3555,0.0299572910311,12.45,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",4,0.03,1,7391,0.0292861500915,20.163,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",4,0.03,2,7287,0.0198901769372,20.608,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",4,0.03,3,7341,0.029774252593,17.299,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",4,0.03,4,7395,0.0286760219646,19.563,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",4,0.03,5,7377,0.029774252593,20.768,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",4,0.03,6,6912,0.0122025625381,17.816,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",4,0.03,7,7309,0.029774252593,18.871,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",4,0.03,8,7305,0.0154972544234,19.532,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",4,0.03,9,7249,0.0156192800488,17.795,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",4,0.03,10,7335,0.0161073825503,21.249,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",8,0.03,1,12523,0.0163494387506,29.672,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",8,0.03,2,12187,0.0148853099073,28.428,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",8,0.03,3,12448,0.0246461688629,27.787,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",8,0.03,4,12488,0.0219619326501,28.357,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",8,0.03,5,12377,0.0173255246462,28.455,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",8,0.03,6,12471,0.0263543191801,26.084,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",8,0.03,7,12714,0.0256222547584,24.498,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",8,0.03,8,12482,0.0290385553929,29.449,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",8,0.03,9,12241,0.0224499755979,26.09,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",8,0.03,10,12324,0.0204978038067,26.809,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",16,0.03,1,17943,0.0204978038067,36.08,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",16,0.03,2,17885,0.0219619326501,34.255,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",16,0.03,3,17914,0.0273304050756,35.317,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",16,0.03,4,17672,0.0253782332845,36.29,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",16,0.03,5,17928,0.0219619326501,34.138,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",16,0.03,6,17786,0.0234260614934,36.733,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",16,0.03,7,17570,0.0195217179112,33.866,"km1","hMetis-R","no","no",0
"c-55.mtx.hgr",16,0.03,8,17902,0.0219619326501,34.718,"km1","hMetis-R","no","no",0
