algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-HFC*,sat14_gss-19-s100.cnf.primal.hgr,no,6,4,0.03,0.0184502,1.8991799999999999,km1,2236,2195,no
KaHyPar-HFC*,sat14_UR-20-5p0.cnf.hgr,no,8,32,0.03,0.029994299999999998,98.1182,km1,39336,33728,no
KaHyPar-HFC*,G2_circuit.mtx.hgr,no,9,16,0.03,0.0286719,24.4137,km1,5727,5706,no
KaHyPar-HFC*,Dubcova2.mtx.hgr,no,3,8,0.03,0.00381351,17.8301,km1,2979,2925,no
KaHyPar-HFC*,sat14_atco_enc1_opt1_05_21.cnf.primal.hgr,no,5,4,0.03,0.00887097,11.8919,km1,2679,2670,no
KaHyPar-HFC*,appu.mtx.hgr,no,1,8,0.03,0.029142900000000003,258.99,km1,95782,13999,no
KaHyPar-HFC*,bayer04.mtx.hgr,no,5,16,0.03,0.028793799999999998,2.48544,km1,571,540,no
KaHyPar-HFC*,ecology1.mtx.hgr,no,7,16,0.03,0.00088,884.035,km1,9826,9788,no
KaHyPar-HFC*,sat14_AProVE07-27.cnf.dual.hgr,no,6,4,0.03,0.0217838,1.96996,km1,266,193,no
KaHyPar-HFC*,sat14_countbitssrl032.cnf.primal.hgr,no,0,32,0.03,0.0292096,5.23956,km1,7546,7524,no
KaHyPar-HFC*,poli3.mtx.hgr,no,7,2,0.03,0.0,0.348912,km1,106,106,no
KaHyPar-HFC*,IMDB.mtx.hgr,no,4,8,0.03,0.029962799999999998,14162.4,km1,84546,60890,no
KaHyPar-HFC*,sat14_q_query_3_L150_coli.sat.cnf.primal.hgr,yes,4,4,0.03,1.0,28800.0,km1,2147483647,2147483647,no
KaHyPar-HFC*,sat14_q_query_3_L80_coli.sat.cnf.primal.hgr,no,3,4,0.03,0.029995799999999996,3478.83,km1,135291,127742,no
KaHyPar-HFC*,sat14_gss-19-s100.cnf.hgr,no,6,128,0.03,0.0284553,15.8262,km1,5616,4938,no
KaHyPar-HFC*,sat14_gss-20-s100.cnf.hgr,no,5,16,0.03,0.0251397,7.6429,km1,4005,3601,no
KaHyPar-HFC*,trans4.mtx.hgr,no,8,16,0.03,0.029987700000000003,492.514,km1,108428,107625,no
KaHyPar-HFC*,Trefethen_20000.mtx.hgr,no,0,4,0.03,0.0156,42.0743,km1,32481,17478,no
KaHyPar-HFC*,lung2.mtx.hgr,no,9,128,0.03,0.028037400000000004,7.81062,km1,956,878,no
KaHyPar-HFC*,sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr,no,1,8,0.03,0.029994099999999996,3765.53,km1,123346,123346,no
KaHyPar-HFC*,sat14_MD5-29-4.cnf.hgr,no,2,32,0.03,0.0297952,10.9571,km1,15650,13123,no
KaHyPar-HFC*,ISPD98_ibm15.hgr,no,5,16,0.03,0.029804900000000002,37.2944,km1,10567,9534,no
KaHyPar-HFC*,poli3.mtx.hgr,no,4,128,0.03,0.0225564,3.81489,km1,1224,573,no
KaHyPar-HFC*,sat14_MD5-28-1.cnf.primal.hgr,no,8,2,0.03,0.0299445,0.751237,km1,3523,3523,no
KaHyPar-HFC*,RM07R.mtx.hgr,no,4,64,0.03,0.029510400000000003,101.926,km1,211703,149746,no
KaHyPar-HFC*,ISPD98_ibm10.hgr,no,7,64,0.03,0.0285714,28.7448,km1,14819,12939,no
KaHyPar-HFC*,sat14_q_query_3_L150_coli.sat.cnf.hgr,no,3,8,0.03,2.46411e-05,18785.0,km1,426906,377602,no
KaHyPar-HFC*,sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.primal.hgr,no,6,2,0.03,0.0294139,6.696219999999999,km1,2465,2465,no
KaHyPar-HFC*,sat14_6s153.cnf.hgr,no,7,64,0.03,0.0298842,41.4803,km1,21183,20966,no
KaHyPar-HFC*,sat14_SAT_dat.k90.debugged.cnf.dual.hgr,no,9,16,0.03,0.029910900000000004,261.769,km1,8986,8986,no
