"graph","k","epsilon","seed","km1","imbalance","totalPartitionTime","objective","algorithm","failed","timeout","cut"
"dac2012_superblue6.hgr",2,0.03,2,6423,0.00420298,11.276452,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",2,0.03,3,6763,0.00222011,10.342576,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",2,0.03,4,4257,0.00657927,10.607477,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",2,0.03,5,8078,0.0298301,11.16037,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",2,0.03,6,6444,0.0054109,10.582217,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",2,0.03,7,3643,0.0298954,11.445096,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",2,0.03,8,5960,0.0299547,10.66389,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",2,0.03,9,8213,0.0299349,10.709347,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",2,0.03,10,6220,0.0299903,11.292739,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",4,0.03,1,11136,0.0299467,20.414718,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",4,0.03,2,12844,0.0299625,21.313734,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",4,0.03,3,12499,0.0298597,20.337212,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",4,0.03,4,10592,0.0298202,20.672785,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",4,0.03,5,15568,0.0299507,21.008797,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",4,0.03,6,9063,0.0299507,20.572511,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",4,0.03,7,12139,0.0298755,20.968101,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",4,0.03,8,17892,0.0298795,21.123309,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",4,0.03,9,16573,0.0299744,20.809916,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",4,0.03,10,14395,0.0299783,20.499106,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",8,0.03,1,22911,0.0299072,28.443578,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",8,0.03,2,27863,0.0299388,30.457112,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",8,0.03,3,22196,0.0299783,29.704717,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",8,0.03,4,24676,0.0297885,29.6408,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",8,0.03,5,25159,0.0299862,28.67207,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",8,0.03,6,23695,0.0297569,29.535067,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",8,0.03,7,20800,0.0298281,28.606912,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",8,0.03,8,23167,0.0298676,30.049001,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",8,0.03,9,22203,0.0298834,28.638254,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",8,0.03,10,26642,0.0299941,29.732873,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",16,0.03,1,37728,0.029923,37.544985,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",16,0.03,2,35830,0.0299704,36.215464,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",16,0.03,3,36089,0.0298281,37.565908,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",16,0.03,4,35300,0.0299704,37.669253,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",16,0.03,5,34884,0.0298597,35.729428,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",16,0.03,6,34228,0.029923,37.018668,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",16,0.03,7,34097,0.0297806,38.511659,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",16,0.03,8,37600,0.0298913,38.024232,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",16,0.03,9,32908,0.0299704,37.876627,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",16,0.03,10,37021,0.0298439,35.936188,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",32,0.03,1,48370,0.0299541,44.208069,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",32,0.03,2,52912,0.0299541,44.488241,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",32,0.03,3,49955,0.0298909,43.639455,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",32,0.03,4,51137,0.0299541,44.202379,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",32,0.03,5,48611,0.0299541,43.887377,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",32,0.03,6,48198,0.0299541,44.953453,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",32,0.03,7,52147,0.0299225,44.005419,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",32,0.03,8,48840,0.0299541,42.455997,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",32,0.03,9,45038,0.0299541,45.392805,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",32,0.03,10,52545,0.0299541,44.367378,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",64,0.03,1,62952,0.0299216,50.056111,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",64,0.03,2,68377,0.0299216,50.344448,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",64,0.03,3,66915,0.0299216,49.820155,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",64,0.03,4,68142,0.0299216,50.095502,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",64,0.03,5,68297,0.0299216,50.363491,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",64,0.03,6,66858,0.0299216,50.790273,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",64,0.03,7,71195,0.0299216,50.809987,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",64,0.03,8,67934,0.0299216,51.608045,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",64,0.03,9,64485,0.0299216,51.992217,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",64,0.03,10,70654,0.0299216,50.309023,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",128,0.03,1,93659,0.0298583,57.438851,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",128,0.03,2,90792,0.0298583,56.396872,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",128,0.03,3,89982,0.0298583,56.186194,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",128,0.03,4,89699,0.0298583,57.425001,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",128,0.03,5,92345,0.0298583,55.588056,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",128,0.03,6,89559,0.0298583,57.54201,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",128,0.03,7,91510,0.0298583,55.330915,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",128,0.03,8,89549,0.0298583,58.023486,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",128,0.03,9,88436,0.0298583,55.759094,"km1","Mondriaan","no","no",0
"dac2012_superblue6.hgr",128,0.03,10,93226,0.0298583,57.492188,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",2,0.03,1,6862,0.029982,17.340466,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",2,0.03,2,8259,0.029929,17.672795,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",2,0.03,3,5123,0.0299408,17.679035,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",2,0.03,4,6212,0.0279367,17.604814,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",2,0.03,5,5533,0.0262899,17.329548,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",2,0.03,6,6159,0.00639456,17.494471,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",2,0.03,7,3452,0.0299614,17.634942,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",2,0.03,8,6210,0.0299599,17.842394,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",2,0.03,9,3952,0.0264766,17.952877,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",2,0.03,10,2219,0.0298511,17.707073,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",4,0.03,1,9495,0.0299951,33.110155,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",4,0.03,2,13636,0.0294893,33.237513,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",4,0.03,3,15743,0.0290335,33.350001,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",4,0.03,4,10828,0.0299334,33.445694,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",4,0.03,5,6991,0.029757,33.560145,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",4,0.03,6,22170,0.0298687,32.466877,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",4,0.03,7,15654,0.0296834,33.710693,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",4,0.03,8,22176,0.0293805,33.353014,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",4,0.03,9,14014,0.0299804,33.875392,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",4,0.03,10,7687,0.0299834,33.62153,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",8,0.03,1,23721,0.0299421,48.21291,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",8,0.03,2,30361,0.0299657,48.185977,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",8,0.03,3,22384,0.0299833,49.550718,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",8,0.03,4,30091,0.0299833,48.198178,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",8,0.03,5,23346,0.029901,48.068355,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",8,0.03,6,20734,0.0298598,48.851016,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",8,0.03,7,19917,0.0281248,49.282048,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",8,0.03,8,32978,0.0299539,46.139454,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",8,0.03,9,27355,0.0296775,48.650189,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",8,0.03,10,33162,0.0299421,47.37097,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",16,0.03,1,39230,0.029948,61.11232,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",16,0.03,2,42638,0.0296422,60.407767,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",16,0.03,3,49577,0.0298069,60.650019,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",16,0.03,4,49265,0.0298774,58.056273,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",16,0.03,5,53168,0.0299833,56.731877,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",16,0.03,6,40840,0.0299598,60.083539,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",16,0.03,7,38596,0.029901,61.565176,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",16,0.03,8,42783,0.0299833,59.509821,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",16,0.03,9,37954,0.0299715,61.969402,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",16,0.03,10,47023,0.0299715,60.63627,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",32,0.03,1,58795,0.0299715,73.812212,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",32,0.03,2,62438,0.0299715,73.760988,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",32,0.03,3,60534,0.0299715,74.898328,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",32,0.03,4,66732,0.0299715,72.725057,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",32,0.03,5,62733,0.0299715,72.070561,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",32,0.03,6,69166,0.0299715,70.8568,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",32,0.03,7,59434,0.0299715,72.755273,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",32,0.03,8,54111,0.0299715,73.778574,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",32,0.03,9,64378,0.0299715,73.218909,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",32,0.03,10,65799,0.0299715,72.488844,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",64,0.03,1,92533,0.0299238,84.357787,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",64,0.03,2,93950,0.0299238,86.75081,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",64,0.03,3,89215,0.0299238,86.961003,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",64,0.03,4,96153,0.441705,83.85944,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",64,0.03,5,92446,0.0299238,85.634059,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",64,0.03,6,95605,0.0299238,84.100758,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",64,0.03,7,95075,0.0299238,85.521085,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",64,0.03,8,92315,0.0299238,84.079985,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",64,0.03,9,92070,0.0299238,85.66467,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",64,0.03,10,95447,0.0299238,83.664745,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",128,0.03,1,127479,0.0299238,97.416951,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",128,0.03,2,127881,0.0299238,92.660832,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",128,0.03,3,127571,0.0299238,98.389289,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",128,0.03,4,131033,0.0299238,95.792638,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",128,0.03,5,126130,0.0299238,96.035454,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",128,0.03,6,128888,0.0299238,96.00116,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",128,0.03,7,125238,0.0299238,99.10428,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",128,0.03,8,126731,0.0559895,92.641315,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",128,0.03,9,126769,0.0299238,96.107292,"km1","Mondriaan","no","no",0
"dac2012_superblue7.hgr",128,0.03,10,128085,0.0299238,97.985411,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",2,0.03,1,6140,0.0290715,14.509046,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",2,0.03,2,4643,0.0292278,14.337941,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",2,0.03,3,3251,0.0283088,14.312015,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",2,0.03,4,3425,0.0298224,14.230117,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",2,0.03,5,4241,0.0106285,14.286941,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",2,0.03,6,3291,0.029974,14.294695,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",2,0.03,7,4726,0.0291331,14.632256,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",2,0.03,8,3801,0.0143616,14.510227,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",2,0.03,9,4448,0.0234505,14.351629,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",2,0.03,10,4216,0.0223396,14.345902,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",4,0.03,1,12078,0.0298177,27.893164,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",4,0.03,2,8513,0.029775,28.145555,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",4,0.03,3,8429,0.0299408,28.054318,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",4,0.03,4,12459,0.0299693,27.732551,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",4,0.03,5,6883,0.0297182,27.671012,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",4,0.03,6,8414,0.029775,27.99219,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",4,0.03,7,7666,0.0299598,27.955393,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",4,0.03,8,6920,0.0299456,27.65147,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",4,0.03,9,10502,0.029865,28.214299,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",4,0.03,10,9078,0.0290739,27.78066,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",8,0.03,1,15351,0.0297322,40.671993,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",8,0.03,2,12441,0.0296754,40.883222,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",8,0.03,3,14567,0.0299123,39.900156,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",8,0.03,4,16614,0.0297228,40.583795,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",8,0.03,5,16940,0.0299881,40.854041,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",8,0.03,6,15373,0.029827,38.709294,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",8,0.03,7,10777,0.0299881,40.830654,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",8,0.03,8,17924,0.0299881,40.067935,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",8,0.03,9,13724,0.0297038,40.751796,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",8,0.03,10,14140,0.0299881,41.494303,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",16,0.03,1,27812,0.0299786,52.786284,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",16,0.03,2,28456,0.0299786,52.869197,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",16,0.03,3,28081,0.0299786,52.303727,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",16,0.03,4,25979,0.0299786,52.643006,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",16,0.03,5,27704,0.0299786,53.283842,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",16,0.03,6,28009,0.0299786,52.616069,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",16,0.03,7,26006,0.0299786,52.774425,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",16,0.03,8,24437,0.0299786,51.87068,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",16,0.03,9,26888,0.0299786,52.449266,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",16,0.03,10,24953,0.0299786,53.521425,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",32,0.03,1,41109,0.0299401,64.005868,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",32,0.03,2,42101,0.0299401,62.708726,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",32,0.03,3,41871,0.0299401,62.40639,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",32,0.03,4,44760,0.0299401,60.322225,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",32,0.03,5,41317,0.0299401,61.855876,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",32,0.03,6,41819,0.0299401,62.239135,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",32,0.03,7,41240,0.0299401,59.097699,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",32,0.03,8,42500,0.0299401,61.930913,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",32,0.03,9,47923,0.0299401,61.022413,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",32,0.03,10,39860,0.0299401,59.895776,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",64,0.03,1,61452,0.0299401,69.209637,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",64,0.03,2,65357,0.0299401,69.87198,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",64,0.03,3,64804,0.0299401,69.561105,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",64,0.03,4,65617,0.0299401,68.086085,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",64,0.03,5,65757,0.0299401,72.889667,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",64,0.03,6,66330,0.0299401,71.162711,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",64,0.03,7,63697,0.0299401,68.591293,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",64,0.03,8,63945,0.0299401,70.191907,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",64,0.03,9,65704,0.0299401,69.651029,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",64,0.03,10,63752,0.0299401,72.597479,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",128,0.03,1,93709,0.0298621,77.41544,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",128,0.03,2,91804,0.0298621,72.323714,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",128,0.03,3,89833,0.0298621,79.453469,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",128,0.03,4,96531,0.0298621,74.943535,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",128,0.03,5,92352,0.0298621,76.827507,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",128,0.03,6,91607,0.0298621,76.589264,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",128,0.03,7,93251,0.0298621,75.949432,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",128,0.03,8,92889,0.0298621,75.989708,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",128,0.03,9,92372,0.0298621,77.113158,"km1","Mondriaan","no","no",0
"dac2012_superblue9.hgr",128,0.03,10,92076,0.0298621,77.887113,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",2,0.03,1,620,0.00482652,0.431305,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",2,0.03,2,625,0.00965304,0.407282,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",2,0.03,3,622,0.00710318,0.429435,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",2,0.03,4,621,0.00719424,0.429147,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",2,0.03,5,616,0.00145706,0.417121,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",2,0.03,6,623,0.00774064,0.407482,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",2,0.03,7,618,0.00391585,0.419352,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",2,0.03,8,621,0.00682998,0.420763,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",2,0.03,9,621,0.00701211,0.438119,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",2,0.03,10,620,0.00655678,0.429636,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",4,0.03,1,4966,0.0289565,0.966472,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",4,0.03,2,5008,0.0293207,0.970554,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",4,0.03,3,5019,0.0116554,0.897028,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",4,0.03,4,5170,0.0249499,1.007213,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",4,0.03,5,4964,0.0218539,0.932502,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",4,0.03,6,5198,0.012566,0.8838,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",4,0.03,7,4992,0.0176653,0.896696,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",4,0.03,8,5090,0.028228,0.901545,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",4,0.03,9,4978,0.0296849,0.922502,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",4,0.03,10,4990,0.0193043,0.888165,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",8,0.03,1,10335,0.0294975,1.305312,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",8,0.03,2,10461,0.0294975,1.363633,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",8,0.03,3,10329,0.0294975,1.353516,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",8,0.03,4,10315,0.0294975,1.410159,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",8,0.03,5,10404,0.0265841,1.404077,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",8,0.03,6,10367,0.0280408,1.297433,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",8,0.03,7,10324,0.0294975,1.349977,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",8,0.03,8,10329,0.0294975,1.368677,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",8,0.03,9,10351,0.0294975,1.371001,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",8,0.03,10,10315,0.0294975,1.361633,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",16,0.03,1,20003,0.0291333,1.659136,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",16,0.03,2,20188,0.0291333,1.673065,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",16,0.03,3,19950,0.0291333,1.71547,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",16,0.03,4,19880,0.0291333,1.637727,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",16,0.03,5,20000,0.028405,1.643496,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",16,0.03,6,19972,0.0291333,1.668621,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",16,0.03,7,20034,0.0291333,1.748413,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",16,0.03,8,19921,0.0291333,1.726126,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",16,0.03,9,19990,0.0291333,1.705887,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",16,0.03,10,20129,0.0291333,1.670764,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",32,0.03,1,28770,0.0276565,1.935136,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",32,0.03,2,28718,0.0276565,1.815621,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",32,0.03,3,28847,0.0276565,1.864909,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",32,0.03,4,29004,0.0276565,1.850334,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",32,0.03,5,28882,0.0276565,1.828692,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",32,0.03,6,28906,0.0276565,1.821375,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",32,0.03,7,28857,0.0276565,1.819985,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",32,0.03,8,28674,0.0276565,1.89659,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",32,0.03,9,28758,0.0276565,1.899349,"km1","Mondriaan","no","no",0
"deltaX.mtx.hgr",32,0.03,10,28831,0.0276565,1.908779,"km1","Mondriaan","no","no",0
