"graph","k","epsilon","seed","objective","km1","imbalance","totalPartitionTime","algorithm","failed","timeout","cut"
"sat14_11pipe_k.cnf.dual.hgr",16,0.03,4,"kMinusOne",28298,0.00361890080544,59.729,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",16,0.03,5,"kMinusOne",27035,0.0110486789436,60.361,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",16,0.03,6,"kMinusOne",28283,0.00101145841989,62.032,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",16,0.03,7,"kMinusOne",26998,0.00725785886,61.893,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",16,0.03,8,"kMinusOne",27387,0.00968478600348,62.05,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",16,0.03,9,"kMinusOne",27443,0.0130085587147,58.901,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",16,0.03,10,"kMinusOne",28526,0.00844696720067,59.825,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",32,0.03,1,"kMinusOne",47739,0.00354725760884,83.946,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",32,0.03,2,"kMinusOne",47203,0.00604007999954,83.87,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",32,0.03,3,"kMinusOne",49363,0.010068710208,83.471,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",32,0.03,4,"kMinusOne",47561,0.00881370307333,81.937,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",32,0.03,5,"kMinusOne",48415,0.00500283665996,83.941,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",32,0.03,6,"kMinusOne",48568,0.00854436364262,80.986,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",32,0.03,7,"kMinusOne",49615,0.0101489389746,82.014,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",32,0.03,8,"kMinusOne",49517,0.0041547039845,83.486,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",32,0.03,9,"kMinusOne",48210,0.00723205024613,80.017,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",32,0.03,10,"kMinusOne",48114,0.00496845290285,82.919,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",64,0.03,1,"kMinusOne",76792,0.0057764380924,108.493,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",64,0.03,2,"kMinusOne",76639,0.0065672599741,110.233,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",64,0.03,3,"kMinusOne",75779,0.00691109557484,108.242,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",64,0.03,4,"kMinusOne",75064,0.00402287652864,109.525,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",64,0.03,5,"kMinusOne",75161,0.00668187184101,109.858,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",64,0.03,6,"kMinusOne",75355,0.00323205464694,110.989,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",64,0.03,7,"kMinusOne",77945,0.00968470275412,109.838,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",64,0.03,8,"kMinusOne",76222,0.00479077603695,108.165,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",64,0.03,9,"kMinusOne",77116,0.00846981696485,109.651,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",64,0.03,10,"kMinusOne",76500,0.00324351583363,107.611,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",128,0.03,1,"kMinusOne",111573,0.00204006784945,142.063,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",128,0.03,2,"kMinusOne",112835,0.00215467840279,140.837,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",128,0.03,3,"kMinusOne",112863,0.00346123871086,138.685,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",128,0.03,4,"kMinusOne",111850,0.0018566909641,141.077,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",128,0.03,5,"kMinusOne",113755,0.00561591711365,138.397,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",128,0.03,6,"kMinusOne",114167,0.00330078393618,140.58,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",128,0.03,7,"kMinusOne",111278,0.00744968596708,136.957,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",128,0.03,8,"kMinusOne",113356,0.000985650758722,142.773,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",128,0.03,9,"kMinusOne",111765,0.00378214826021,136.311,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.dual.hgr",128,0.03,10,"kMinusOne",112609,0.00738091963508,140.575,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",2,0.03,1,"kMinusOne",53520,0.000481442086995,10.033,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",2,0.03,2,"kMinusOne",53413,0,10.9,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",2,0.03,3,"kMinusOne",53554,0.000806135587527,9.18,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",2,0.03,4,"kMinusOne",54618,0,11,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",2,0.03,5,"kMinusOne",54288,0,10.472,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",2,0.03,6,"kMinusOne",54853,0,10.29,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",2,0.03,7,"kMinusOne",53774,0,13.046,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",2,0.03,8,"kMinusOne",53150,0.0034372725746,9.748,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",2,0.03,9,"kMinusOne",53483,0.00287745619437,10.438,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",2,0.03,10,"kMinusOne",54296,0,10.458,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",4,0.03,1,"kMinusOne",325521,0.0148461641811,23.221,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",4,0.03,2,"kMinusOne",318796,0.0148461641811,19.865,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",4,0.03,3,"kMinusOne",316418,0.0148685565856,19.332,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",4,0.03,4,"kMinusOne",323759,0.0148461641811,19.433,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",4,0.03,5,"kMinusOne",323633,0.0148461641811,20.314,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",4,0.03,6,"kMinusOne",299719,0.0148461641811,22.065,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",4,0.03,7,"kMinusOne",327199,0.0148461641811,20.802,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",4,0.03,8,"kMinusOne",313870,0.0148461641811,20.209,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",4,0.03,9,"kMinusOne",317455,0.0148461641811,19.539,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",4,0.03,10,"kMinusOne",324443,0.0148461641811,21.36,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",8,0.03,1,"kMinusOne",686047,0.0198844551928,43.039,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",8,0.03,2,"kMinusOne",670354,0.0198396703838,45.321,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",8,0.03,3,"kMinusOne",679067,0.0198396703838,44.463,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",8,0.03,4,"kMinusOne",683293,0.0198844551928,37.744,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",8,0.03,5,"kMinusOne",696002,0.0198844551928,28.143,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",8,0.03,6,"kMinusOne",691786,0.0198396703838,28.695,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",8,0.03,7,"kMinusOne",685401,0.0198844551928,27.961,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",8,0.03,8,"kMinusOne",667824,0.0198844551928,28.032,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",8,0.03,9,"kMinusOne",669076,0.0198396703838,48.577,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",8,0.03,10,"kMinusOne",686074,0.0198844551928,41.132,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",16,0.03,1,"kMinusOne",2012086,0.0223914017017,49.019,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",16,0.03,2,"kMinusOne",2005132,0.0223018360949,138.674,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",16,0.03,3,"kMinusOne",1997682,0.0223018360949,91.503,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",16,0.03,4,"kMinusOne",2002490,0.0223018360949,38.148,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",16,0.03,5,"kMinusOne",2051827,0.0223018360949,234.312,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",16,0.03,6,"kMinusOne",2021693,0.0223018360949,69.657,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",16,0.03,7,"kMinusOne",2108696,0.0223018360949,336.202,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",16,0.03,8,"kMinusOne",2007393,0.0223018360949,37.638,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",16,0.03,9,"kMinusOne",1989711,0.0222122704881,54.852,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",16,0.03,10,"kMinusOne",1966269,0.0223018360949,91.702,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",32,0.03,1,"kMinusOne",3275523,0.0236432025793,446.184,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",32,0.03,2,"kMinusOne",3146216,0.0234640874082,119.837,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",32,0.03,3,"kMinusOne",3145788,0.0234640874082,122.824,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",32,0.03,4,"kMinusOne",3219451,0.0236432025793,355.246,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",32,0.03,5,"kMinusOne",3125551,0.0236432025793,51.401,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",32,0.03,6,"kMinusOne",3280649,0.0234640874082,166.99,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",32,0.03,7,"kMinusOne",3263318,0.0236432025793,198.405,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",32,0.03,8,"kMinusOne",3156907,0.0234640874082,65.191,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",32,0.03,9,"kMinusOne",3124080,0.0236432025793,64.411,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",32,0.03,10,"kMinusOne",3216139,0.0234640874082,821.247,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",64,0.03,1,"kMinusOne",3841854,0.0243553008596,153.915,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",64,0.03,2,"kMinusOne",3865356,0.0243553008596,554.328,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",64,0.03,3,"kMinusOne",3850441,0.0243553008596,194.593,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",64,0.03,4,"kMinusOne",3829047,0.0243553008596,86.147,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",64,0.03,5,"kMinusOne",3871245,0.0243553008596,77.493,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",64,0.03,6,"kMinusOne",3933167,0.0243553008596,267.797,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",64,0.03,7,"kMinusOne",4014611,0.0243553008596,452.316,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",64,0.03,8,"kMinusOne",3984486,0.0243553008596,380.416,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",64,0.03,9,"kMinusOne",3834501,0.0243553008596,51.552,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",64,0.03,10,"kMinusOne",3961759,0.0243553008596,421.377,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",128,0.03,1,"kMinusOne",4331438,0.0250716332378,280.622,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",128,0.03,2,"kMinusOne",4420044,0.0250716332378,285.697,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",128,0.03,3,"kMinusOne",4271407,0.0250716332378,90.154,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",128,0.03,4,"kMinusOne",4350364,0.0207736389685,202.832,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",128,0.03,5,"kMinusOne",4287289,0.0250716332378,151.023,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",128,0.03,6,"kMinusOne",4284474,0.0250716332378,160.213,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",128,0.03,7,"kMinusOne",4414891,0.0250716332378,448.193,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",128,0.03,8,"kMinusOne",4294208,0.0250716332378,156.221,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",128,0.03,9,"kMinusOne",4265672,0.0250716332378,207.563,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.hgr",128,0.03,10,"kMinusOne",4301138,0.0250716332378,84.426,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",2,0.03,1,"kMinusOne",275740,0.0299610372162,12.261,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",2,0.03,2,"kMinusOne",326503,0.0299834296207,19.039,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",2,0.03,3,"kMinusOne",259378,0.0299610372162,11.302,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",2,0.03,4,"kMinusOne",282015,0.0299610372162,10.213,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",2,0.03,5,"kMinusOne",284154,0.024945138609,11.687,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",2,0.03,6,"kMinusOne",267779,0.0299610372162,11.049,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",2,0.03,7,"kMinusOne",276922,0.0299610372162,10.949,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",2,0.03,8,"kMinusOne",283219,0.0299610372162,10.668,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",2,0.03,9,"kMinusOne",289990,0.0299834296207,10.392,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",2,0.03,10,"kMinusOne",275552,0.0299610372162,10.971,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",4,0.03,1,"kMinusOne",601244,0.0299162524072,21.967,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",4,0.03,2,"kMinusOne",608705,0.0299162524072,21.507,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",4,0.03,3,"kMinusOne",611440,0.0299162524072,21.237,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",4,0.03,4,"kMinusOne",603758,0.0299162524072,22.004,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",4,0.03,5,"kMinusOne",743016,0.0200635944288,20.358,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",4,0.03,6,"kMinusOne",599288,0.0299610372162,21.639,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",4,0.03,7,"kMinusOne",603006,0.0299162524072,20.371,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",4,0.03,8,"kMinusOne",620548,0.0299162524072,22.107,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",4,0.03,9,"kMinusOne",624101,0.0299610372162,20.473,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",4,0.03,10,"kMinusOne",595175,0.0299162524072,24.636,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",8,0.03,1,"kMinusOne",1945296,0.0298253470667,30.929,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",8,0.03,2,"kMinusOne",1942150,0.0298253470667,35.75,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",8,0.03,3,"kMinusOne",1948283,0.0298253470667,43.554,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",8,0.03,4,"kMinusOne",1947627,0.0298253470667,30.849,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",8,0.03,5,"kMinusOne",1962247,0.0299149126735,31.301,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",8,0.03,6,"kMinusOne",1947404,0.0298253470667,31.647,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",8,0.03,7,"kMinusOne",1933598,0.0298253470667,36.719,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",8,0.03,8,"kMinusOne",1957496,0.0298253470667,31.178,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",8,0.03,9,"kMinusOne",1938133,0.0299149126735,28.353,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",8,0.03,10,"kMinusOne",1933269,0.0298253470667,41.532,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",16,0.03,1,"kMinusOne",3121038,0.0297331183951,108.844,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",16,0.03,2,"kMinusOne",3154723,0.0297331183951,69.816,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",16,0.03,3,"kMinusOne",3341522,0.0297331183951,468.003,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",16,0.03,4,"kMinusOne",3242675,0.0297331183951,506.796,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",16,0.03,5,"kMinusOne",3168779,0.0297331183951,486.863,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",16,0.03,6,"kMinusOne",3108788,0.0297331183951,110.717,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",16,0.03,7,"kMinusOne",3118162,0.0297331183951,70.386,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",16,0.03,8,"kMinusOne",3145584,0.0297331183951,72.021,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",16,0.03,9,"kMinusOne",3144313,0.0297331183951,503.482,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",16,0.03,10,"kMinusOne",3114589,0.0297331183951,146.109,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",32,0.03,1,"kMinusOne",3932691,0.0290114613181,364.162,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",32,0.03,2,"kMinusOne",3796748,0.0272206303725,207.69,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",32,0.03,3,"kMinusOne",3982624,0.0290114613181,1093.459,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",32,0.03,4,"kMinusOne",3859705,0.0290114613181,176.783,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",32,0.03,5,"kMinusOne",3953247,0.0290114613181,856.638,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",32,0.03,6,"kMinusOne",3858687,0.0290114613181,76.424,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",32,0.03,7,"kMinusOne",3916863,0.0290114613181,209.21,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",32,0.03,8,"kMinusOne",3941028,0.0290114613181,770.991,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",32,0.03,9,"kMinusOne",3844560,0.0290114613181,118.477,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",32,0.03,10,"kMinusOne",3852190,0.0290114613181,83.171,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",64,0.03,1,"kMinusOne",4279699,0.0279369627507,131.404,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",64,0.03,2,"kMinusOne",4295582,0.0243553008596,794.735,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",64,0.03,3,"kMinusOne",4374927,0.0293696275072,634.693,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",64,0.03,4,"kMinusOne",4319795,0.0293696275072,241.118,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",64,0.03,5,"kMinusOne",4373033,0.0293696275072,560.194,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",64,0.03,6,"kMinusOne",4248539,0.0293696275072,101.702,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",64,0.03,7,"kMinusOne",4373804,0.0293696275072,1285.757,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",64,0.03,8,"kMinusOne",4369738,0.0286532951289,395.937,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",64,0.03,9,"kMinusOne",4278777,0.0286532951289,233.341,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",64,0.03,10,"kMinusOne",4435638,0.0286532951289,889.953,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",128,0.03,1,"kMinusOne",4826488,0.0272206303725,126.213,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",128,0.03,2,"kMinusOne",4792916,0.0286532951289,1934.189,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",128,0.03,3,"kMinusOne",4928912,0.0300859598854,331.89,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",128,0.03,4,"kMinusOne",4782504,0.0286532951289,220.649,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",128,0.03,5,"kMinusOne",4916465,0.025787965616,344.096,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",128,0.03,6,"kMinusOne",4904330,0.0286532951289,1180.126,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",128,0.03,7,"kMinusOne",4791736,0.0300859598854,198.517,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",128,0.03,8,"kMinusOne",4853208,0.0300859598854,387.97,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",128,0.03,9,"kMinusOne",4817397,0.0286532951289,280.422,"PaToH-D","no","no",0
"sat14_11pipe_k.cnf.primal.hgr",128,0.03,10,"kMinusOne",4896771,0.0272206303725,214.99,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",2,0.03,1,"kMinusOne",2535,0.00806081617509,9.439,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",2,0.03,2,"kMinusOne",2720,0,9.426,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",2,0.03,3,"kMinusOne",2657,0,9.449,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",2,0.03,4,"kMinusOne",2389,0.0161987629842,9.501,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",2,0.03,5,"kMinusOne",2604,0,9.432,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",2,0.03,6,"kMinusOne",2692,0,9.435,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",2,0.03,7,"kMinusOne",2616,0,9.478,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",2,0.03,8,"kMinusOne",2506,0.00824034437498,9.448,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",2,0.03,9,"kMinusOne",2794,0,9.509,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",2,0.03,10,"kMinusOne",2551,0.0157778690934,9.389,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",4,0.03,1,"kMinusOne",8957,0,18.36,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",4,0.03,2,"kMinusOne",8908,0,18.159,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",4,0.03,3,"kMinusOne",8968,0,18.19,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",4,0.03,4,"kMinusOne",8954,0,18.486,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",4,0.03,5,"kMinusOne",9263,0,18.532,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",4,0.03,6,"kMinusOne",9214,0,18.306,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",4,0.03,7,"kMinusOne",9431,0,18.56,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",4,0.03,8,"kMinusOne",9005,0,18.301,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",4,0.03,9,"kMinusOne",9092,0,18.366,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",4,0.03,10,"kMinusOne",8792,0,18.658,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",8,0.03,1,"kMinusOne",17800,0.00392301841026,30.207,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",8,0.03,2,"kMinusOne",18529,0.00423154053608,29.999,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",8,0.03,3,"kMinusOne",18332,0,30.472,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",8,0.03,4,"kMinusOne",17844,0.00765454032863,29.652,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",8,0.03,5,"kMinusOne",18039,0.000651620007128,30.041,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",8,0.03,6,"kMinusOne",17967,0.00469166405132,30.119,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",8,0.03,7,"kMinusOne",17985,0,29.854,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",8,0.03,8,"kMinusOne",17643,0,29.68,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",8,0.03,9,"kMinusOne",19206,0,30.426,"PaToH-D","no","no",0
"sat14_11pipe_q0_k.cnf.dual.hgr",8,0.03,10,"kMinusOne",18433,0,30.248,"PaToH-D","no","no",0
