"graph","k","epsilon","seed","objective","km1","imbalance","totalPartitionTime","algorithm","failed","timeout","cut"
"Emilia_923.mtx.hgr",128,0.03,2,"km1",382206,0.03,10944.28,"Zoltan-AlgD","no","no",0
"Emilia_923.mtx.hgr",128,0.03,3,"km1",385683,0.03,10844.25,"Zoltan-AlgD","no","no",0
"Emilia_923.mtx.hgr",128,0.03,4,"km1",389799,0.03,11212.24,"Zoltan-AlgD","no","no",0
"Emilia_923.mtx.hgr",128,0.03,5,"km1",387462,0.03,11421.31,"Zoltan-AlgD","no","no",0
"Emilia_923.mtx.hgr",128,0.03,6,"km1",384993,0.03,10781.67,"Zoltan-AlgD","no","no",0
"Emilia_923.mtx.hgr",128,0.03,7,"km1",382173,0.03,11328.62,"Zoltan-AlgD","no","no",0
"Emilia_923.mtx.hgr",128,0.03,8,"km1",385314,0.03,11461.18,"Zoltan-AlgD","no","no",0
"Emilia_923.mtx.hgr",128,0.03,9,"km1",381567,0.03,10963.35,"Zoltan-AlgD","no","no",0
"Emilia_923.mtx.hgr",128,0.03,10,"km1",382530,0.03,10916.04,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",2,0.03,1,"km1",216,0.03,4.31,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",2,0.03,2,"km1",212,0.0289999999999999,5.48,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",2,0.03,3,"km1",217,0.024,4.46,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",2,0.03,4,"km1",213,0.0189999999999999,4.37,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",2,0.03,5,"km1",212,0.03,4.4,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",2,0.03,6,"km1",222,0.03,4.23,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",2,0.03,7,"km1",228,0.024,4.03,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",2,0.03,8,"km1",262,0.012,4.15,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",2,0.03,9,"km1",219,0.024,4.03,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",2,0.03,10,"km1",223,0.0209999999999999,3.97,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",4,0.03,1,"km1",545,0.0289999999999999,8.16,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",4,0.03,2,"km1",591,0.028,8.15,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",4,0.03,3,"km1",536,0.0289999999999999,8.27,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",4,0.03,4,"km1",600,0.03,8.3,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",4,0.03,5,"km1",552,0.03,8.3,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",4,0.03,6,"km1",553,0.03,8.62,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",4,0.03,7,"km1",541,0.03,8.55,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",4,0.03,8,"km1",590,0.0289999999999999,7.9,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",4,0.03,9,"km1",544,0.026,8.31,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",4,0.03,10,"km1",556,0.03,8.01,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",8,0.03,1,"km1",965,0.0289999999999999,12.16,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",8,0.03,2,"km1",1007,0.03,11.88,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",8,0.03,3,"km1",985,0.028,11.99,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",8,0.03,4,"km1",989,0.03,12.07,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",8,0.03,5,"km1",1021,0.0289999999999999,11.98,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",8,0.03,6,"km1",998,0.03,12.54,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",8,0.03,7,"km1",983,0.03,12.15,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",8,0.03,8,"km1",1008,0.0289999999999999,11.82,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",8,0.03,9,"km1",978,0.0269999999999999,12.37,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",8,0.03,10,"km1",997,0.03,11.83,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",16,0.03,1,"km1",1650,0.0289999999999999,15.81,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",16,0.03,2,"km1",1679,0.028,15.4,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",16,0.03,3,"km1",1647,0.0289999999999999,15.93,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",16,0.03,4,"km1",1657,0.0289999999999999,15.62,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",16,0.03,5,"km1",1662,0.0289999999999999,15.59,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",16,0.03,6,"km1",1646,0.0289999999999999,16.18,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",16,0.03,7,"km1",1645,0.0289999999999999,15.91,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",16,0.03,8,"km1",1641,0.0289999999999999,15.67,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",16,0.03,9,"km1",1687,0.028,15.93,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",16,0.03,10,"km1",1641,0.0289999999999999,15.98,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",32,0.03,1,"km1",2539,0.0289999999999999,18.96,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",32,0.03,2,"km1",2546,0.0289999999999999,19.18,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",32,0.03,3,"km1",2525,0.0289999999999999,19.25,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",32,0.03,4,"km1",2515,0.0289999999999999,19.01,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",32,0.03,5,"km1",2558,0.0289999999999999,19.41,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",32,0.03,6,"km1",2560,0.0289999999999999,19.34,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",32,0.03,7,"km1",2526,0.0289999999999999,19.07,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",32,0.03,8,"km1",2546,0.0289999999999999,18.86,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",32,0.03,9,"km1",2582,0.0289999999999999,18.94,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",32,0.03,10,"km1",2541,0.0289999999999999,19.87,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",64,0.03,1,"km1",3886,0.0289999999999999,21.94,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",64,0.03,2,"km1",3845,0.0289999999999999,21.8,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",64,0.03,3,"km1",3818,0.0289999999999999,22.35,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",64,0.03,4,"km1",3821,0.0289999999999999,22.03,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",64,0.03,5,"km1",3847,0.0289999999999999,22.39,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",64,0.03,6,"km1",3845,0.0289999999999999,21.91,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",64,0.03,7,"km1",3832,0.0289999999999999,22.07,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",64,0.03,8,"km1",3832,0.0289999999999999,21.69,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",64,0.03,9,"km1",3866,0.0289999999999999,22.3,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",64,0.03,10,"km1",3820,0.0289999999999999,23.08,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",128,0.03,1,"km1",5679,0.034,23.07,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",128,0.03,2,"km1",5661,0.034,23.33,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",128,0.03,3,"km1",5682,0.034,23.21,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",128,0.03,4,"km1",5668,0.034,23.66,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",128,0.03,5,"km1",5683,0.034,23.27,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",128,0.03,6,"km1",5706,0.034,22.77,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",128,0.03,7,"km1",5676,0.034,22.95,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",128,0.03,8,"km1",5669,0.034,23.55,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",128,0.03,9,"km1",5688,0.034,23.75,"Zoltan-AlgD","no","no",0
"epb1.mtx.hgr",128,0.03,10,"km1",5687,0.034,23.12,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",2,0.03,1,"km1",155782,0.026,29.02,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",2,0.03,2,"km1",158642,0,29.78,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",2,0.03,3,"km1",155676,0.03,29.08,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",2,0.03,4,"km1",159428,0,28.49,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",2,0.03,5,"km1",160254,0.02,29.04,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",2,0.03,6,"km1",161080,0.018,29.9,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",2,0.03,7,"km1",155996,0.0149999999999999,28.36,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",2,0.03,8,"km1",158670,0,28.94,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",2,0.03,9,"km1",158456,0.016,27.43,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",2,0.03,10,"km1",155808,0.0249999999999999,29.11,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",4,0.03,1,"km1",238854,0.024,72.15,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",4,0.03,2,"km1",239436,0.024,70.64,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",4,0.03,3,"km1",237760,0.03,69,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",4,0.03,4,"km1",237532,0.0209999999999999,65.53,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",4,0.03,5,"km1",238934,0.024,70.18,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",4,0.03,6,"km1",239048,0.018,69.79,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",4,0.03,7,"km1",236556,0.0169999999999999,65.96,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",4,0.03,8,"km1",238666,0.01,69.04,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",4,0.03,9,"km1",237366,0.024,75.04,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",4,0.03,10,"km1",237930,0.014,68.99,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",8,0.03,1,"km1",280232,0.0289999999999999,188.71,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",8,0.03,2,"km1",280600,0.028,192.78,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",8,0.03,3,"km1",280448,0.03,201.84,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",8,0.03,4,"km1",280982,0.03,195.44,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",8,0.03,5,"km1",281760,0.03,195.76,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",8,0.03,6,"km1",280420,0.03,200.05,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",8,0.03,7,"km1",280886,0.0269999999999999,186.84,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",8,0.03,8,"km1",281344,0.028,185.81,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",8,0.03,9,"km1",281064,0.028,187.43,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",8,0.03,10,"km1",280698,0.0289999999999999,196.56,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",16,0.03,1,"km1",305874,0.03,230.08,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",16,0.03,2,"km1",307506,0.03,215.25,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",16,0.03,3,"km1",305932,0.03,222.51,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",16,0.03,4,"km1",314360,0.03,228.3,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",16,0.03,5,"km1",308720,0.028,216.36,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",16,0.03,6,"km1",306174,0.03,230.9,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",16,0.03,7,"km1",306618,0.03,226.95,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",16,0.03,8,"km1",310168,0.03,244.23,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",16,0.03,9,"km1",308034,0.03,235.73,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",16,0.03,10,"km1",315272,0.0289999999999999,229.3,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",32,0.03,1,"km1",326247,0.0289999999999999,129.03,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",32,0.03,2,"km1",329265,0.0289999999999999,127.57,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",32,0.03,3,"km1",340504,0.0289999999999999,125.97,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",32,0.03,4,"km1",355192,0.0289999999999999,123.43,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",32,0.03,5,"km1",356863,0.0289999999999999,118.1,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",32,0.03,6,"km1",359351,0.0289999999999999,129.04,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",32,0.03,7,"km1",331931,0.0289999999999999,127.87,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",32,0.03,8,"km1",355121,0.0289999999999999,120.42,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",32,0.03,9,"km1",344421,0.0289999999999999,117.59,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",32,0.03,10,"km1",336861,0.0289999999999999,120.45,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",64,0.03,1,"km1",429410,0.03,143.33,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",64,0.03,2,"km1",422415,0.0289999999999999,147.2,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",64,0.03,3,"km1",408958,0.0289999999999999,145.59,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",64,0.03,4,"km1",425552,0.03,141.59,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",64,0.03,5,"km1",413495,0.0289999999999999,145.55,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",64,0.03,6,"km1",431171,0.03,150.14,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",64,0.03,7,"km1",483772,0.03,140.15,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",64,0.03,8,"km1",396781,0.0289999999999999,142.01,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",64,0.03,9,"km1",441278,0.0289999999999999,142.8,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",64,0.03,10,"km1",418818,0.0289999999999999,145.9,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",128,0.03,1,"km1",499238,0.0289999999999999,177.06,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",128,0.03,2,"km1",584679,0.032,164.84,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",128,0.03,3,"km1",530056,0.0289999999999999,167.22,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",128,0.03,4,"km1",525134,0.032,157.48,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",128,0.03,5,"km1",525352,0.0289999999999999,160.51,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",128,0.03,6,"km1",505615,0.0289999999999999,167.55,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",128,0.03,7,"km1",553815,0.0289999999999999,172.17,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",128,0.03,8,"km1",523203,0.032,170.56,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",128,0.03,9,"km1",522955,0.0289999999999999,166.15,"Zoltan-AlgD","no","no",0
"ESOC.mtx.hgr",128,0.03,10,"km1",626232,0.032,151.03,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",2,0.03,1,"km1",514,0.00499999999999989,131.87,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",2,0.03,2,"km1",481,0.0269999999999999,133.74,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",2,0.03,3,"km1",517,0.0269999999999999,131.77,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",2,0.03,4,"km1",499,0.00499999999999989,131.66,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",2,0.03,5,"km1",500,0.0249999999999999,131.13,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",2,0.03,6,"km1",593,0.028,132.7,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",2,0.03,7,"km1",591,0.0169999999999999,130.66,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",2,0.03,8,"km1",513,0.0269999999999999,133.42,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",2,0.03,9,"km1",533,0.0269999999999999,130.64,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",2,0.03,10,"km1",534,0.004,131.09,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",4,0.03,1,"km1",1377,0.028,240.78,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",4,0.03,2,"km1",1247,0.028,238.45,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",4,0.03,3,"km1",1397,0.024,237.41,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",4,0.03,4,"km1",1280,0.0269999999999999,236.56,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",4,0.03,5,"km1",1326,0.0189999999999999,237.99,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",4,0.03,6,"km1",1453,0.0249999999999999,241.97,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",4,0.03,7,"km1",1402,0.028,237.41,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",4,0.03,8,"km1",1259,0.0269999999999999,239.44,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",4,0.03,9,"km1",1296,0.0209999999999999,237.11,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",4,0.03,10,"km1",1396,0.0229999999999999,236.37,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",8,0.03,1,"km1",2740,0.0209999999999999,330.12,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",8,0.03,2,"km1",2733,0.0289999999999999,326.57,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",8,0.03,3,"km1",2877,0.03,328.59,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",8,0.03,4,"km1",2736,0.024,324.77,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",8,0.03,5,"km1",2710,0.022,328.65,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",8,0.03,6,"km1",2879,0.03,333.22,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",8,0.03,7,"km1",2881,0.026,327.33,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",8,0.03,8,"km1",2774,0.03,330.76,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",8,0.03,9,"km1",2775,0.026,324.51,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",8,0.03,10,"km1",2770,0.0249999999999999,326.93,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",16,0.03,1,"km1",5299,0.03,413.93,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",16,0.03,2,"km1",5345,0.03,403.14,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",16,0.03,3,"km1",5348,0.03,408.45,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",16,0.03,4,"km1",5224,0.03,407.43,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",16,0.03,5,"km1",5421,0.03,406.81,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",16,0.03,6,"km1",5309,0.0289999999999999,404.42,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",16,0.03,7,"km1",5367,0.0289999999999999,404.85,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",16,0.03,8,"km1",5474,0.03,411.51,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",16,0.03,9,"km1",5440,0.03,405.13,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",16,0.03,10,"km1",5167,0.03,405.52,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",32,0.03,1,"km1",9974,0.03,477.16,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",32,0.03,2,"km1",9837,0.03,471.95,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",32,0.03,3,"km1",9964,0.03,472.66,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",32,0.03,4,"km1",9675,0.03,472.64,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",32,0.03,5,"km1",9731,0.03,473.81,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",32,0.03,6,"km1",9712,0.03,473.02,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",32,0.03,7,"km1",9651,0.03,469.53,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",32,0.03,8,"km1",9796,0.03,472.63,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",32,0.03,9,"km1",10059,0.03,471.19,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",32,0.03,10,"km1",9802,0.03,468.21,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",64,0.03,1,"km1",19271,0.03,534.58,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",64,0.03,2,"km1",19438,0.03,531.91,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",64,0.03,3,"km1",19076,0.03,530.67,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",64,0.03,4,"km1",19334,0.03,528.8,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",64,0.03,5,"km1",18920,0.03,535.66,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",64,0.03,6,"km1",19502,0.03,536.3,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",64,0.03,7,"km1",19611,0.03,527.75,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",64,0.03,8,"km1",19483,0.03,533.93,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",64,0.03,9,"km1",19442,0.03,530.86,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",64,0.03,10,"km1",19109,0.03,529.33,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",128,0.03,1,"km1",30785,0.03,580.05,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",128,0.03,2,"km1",31574,0.03,582.52,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",128,0.03,3,"km1",30613,0.03,571.59,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",128,0.03,4,"km1",29692,0.03,577.1,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",128,0.03,5,"km1",30024,0.03,574.85,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",128,0.03,6,"km1",29954,0.03,574.26,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",128,0.03,7,"km1",31125,0.03,577.3,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",128,0.03,8,"km1",30248,0.03,579.76,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",128,0.03,9,"km1",30739,0.03,579.35,"Zoltan-AlgD","no","no",0
"EternityII_A.mtx.hgr",128,0.03,10,"km1",30198,0.03,581.19,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",2,0.03,1,"km1",0,0,4.62,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",2,0.03,2,"km1",0,0,4.6,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",2,0.03,3,"km1",0,0,4.59,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",2,0.03,4,"km1",0,0,4.6,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",2,0.03,5,"km1",0,0,4.66,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",2,0.03,6,"km1",0,0,4.64,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",2,0.03,7,"km1",0,0,4.65,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",2,0.03,8,"km1",0,0,4.61,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",2,0.03,9,"km1",0,0,4.6,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",2,0.03,10,"km1",0,0,4.7,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",4,0.03,1,"km1",159,0.03,9.19,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",4,0.03,2,"km1",168,0.03,9.23,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",4,0.03,3,"km1",165,0.0289999999999999,9.04,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",4,0.03,4,"km1",159,0.0289999999999999,9.06,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",4,0.03,5,"km1",159,0.03,9.4,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",4,0.03,6,"km1",162,0.03,9.12,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",4,0.03,7,"km1",159,0.0289999999999999,9.1,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",4,0.03,8,"km1",159,0.03,9.17,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",4,0.03,9,"km1",174,0.0269999999999999,9.12,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",4,0.03,10,"km1",159,0.0289999999999999,9.14,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",8,0.03,1,"km1",519,0.014,14.13,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",8,0.03,2,"km1",534,0.024,14.34,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",8,0.03,3,"km1",549,0.028,14.17,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",8,0.03,4,"km1",531,0.028,13.59,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",8,0.03,5,"km1",537,0.026,13.88,"Zoltan-AlgD","no","no",0
"ex19.mtx.hgr",8,0.03,6,"km1",516,0.022,14.4,"Zoltan-AlgD","no","no",0
