algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-R,asia.osm.graph.hgr,no,5,16,0.03,1,0.0278302,1600.69,km1,124,124,no
KaHyPar-R,asia.osm.graph.hgr,no,6,16,0.03,1,0.0278302,1585.15,km1,124,124,no
KaHyPar-R,asia.osm.graph.hgr,no,7,16,0.03,1,0.0278302,1584.45,km1,124,124,no
KaHyPar-R,asia.osm.graph.hgr,no,8,16,0.03,1,0.0278302,1590.33,km1,124,124,no
KaHyPar-R,asia.osm.graph.hgr,no,9,16,0.03,1,0.0278302,1585.19,km1,124,124,no
KaHyPar-R,asia.osm.graph.hgr,no,10,2,0.03,1,0.0,321.663,km1,7,7,no
KaHyPar-R,asia.osm.graph.hgr,no,1,2,0.03,1,0.0,333.823,km1,7,7,no
KaHyPar-R,asia.osm.graph.hgr,no,2,2,0.03,1,0.0,318.584,km1,7,7,no
KaHyPar-R,asia.osm.graph.hgr,no,3,2,0.03,1,0.0,318.404,km1,7,7,no
KaHyPar-R,asia.osm.graph.hgr,no,4,2,0.03,1,0.0,319.061,km1,7,7,no
KaHyPar-R,asia.osm.graph.hgr,no,5,2,0.03,1,0.0,319.866,km1,7,7,no
KaHyPar-R,asia.osm.graph.hgr,no,6,2,0.03,1,0.0,321.532,km1,7,7,no
KaHyPar-R,asia.osm.graph.hgr,no,7,2,0.03,1,0.0,321.704,km1,7,7,no
KaHyPar-R,asia.osm.graph.hgr,no,8,2,0.03,1,0.0,321.43,km1,7,7,no
KaHyPar-R,asia.osm.graph.hgr,no,9,2,0.03,1,0.0,320.242,km1,7,7,no
KaHyPar-R,asia.osm.graph.hgr,no,10,32,0.03,1,0.0295077,1866.44,km1,281,281,no
KaHyPar-R,asia.osm.graph.hgr,no,1,32,0.03,1,0.0295077,1337.19,km1,281,281,no
KaHyPar-R,asia.osm.graph.hgr,no,2,32,0.03,1,0.0295077,1334.88,km1,281,281,no
KaHyPar-R,asia.osm.graph.hgr,no,3,32,0.03,1,0.0295077,1333.06,km1,281,281,no
KaHyPar-R,asia.osm.graph.hgr,no,4,32,0.03,1,0.0295077,1344.72,km1,281,281,no
KaHyPar-R,asia.osm.graph.hgr,no,5,32,0.03,1,0.0295077,1335.65,km1,281,281,no
KaHyPar-R,asia.osm.graph.hgr,no,6,32,0.03,1,0.0295077,1340.38,km1,281,281,no
KaHyPar-R,asia.osm.graph.hgr,no,7,32,0.03,1,0.0295077,1870.5,km1,281,281,no
KaHyPar-R,asia.osm.graph.hgr,no,8,32,0.03,1,0.0295077,1876.74,km1,281,281,no
KaHyPar-R,asia.osm.graph.hgr,no,9,32,0.03,1,0.0295077,1865.83,km1,281,281,no
KaHyPar-R,asia.osm.graph.hgr,no,10,4,0.03,1,0.0166426,871.511,km1,19,19,no
KaHyPar-R,asia.osm.graph.hgr,no,1,4,0.03,1,0.0166426,619.147,km1,19,19,no
KaHyPar-R,asia.osm.graph.hgr,no,2,4,0.03,1,0.0166426,619.509,km1,19,19,no
KaHyPar-R,asia.osm.graph.hgr,no,3,4,0.03,1,0.0166426,627.179,km1,19,19,no
KaHyPar-R,asia.osm.graph.hgr,no,4,4,0.03,1,0.0166426,617.683,km1,19,19,no
KaHyPar-R,asia.osm.graph.hgr,no,5,4,0.03,1,0.0166426,619.199,km1,19,19,no
KaHyPar-R,asia.osm.graph.hgr,no,6,4,0.03,1,0.0166426,622.178,km1,19,19,no
KaHyPar-R,asia.osm.graph.hgr,no,7,4,0.03,1,0.0166426,866.105,km1,19,19,no
KaHyPar-R,asia.osm.graph.hgr,no,8,4,0.03,1,0.0166426,878.295,km1,19,19,no
KaHyPar-R,asia.osm.graph.hgr,no,9,4,0.03,1,0.0166426,866.57,km1,19,19,no
KaHyPar-R,asia.osm.graph.hgr,no,10,64,0.03,1,0.0283724,2082.53,km1,487,487,no
KaHyPar-R,asia.osm.graph.hgr,no,1,64,0.03,1,0.0283724,2103.83,km1,487,487,no
KaHyPar-R,asia.osm.graph.hgr,no,2,64,0.03,1,0.0283724,2093.38,km1,487,487,no
KaHyPar-R,asia.osm.graph.hgr,no,3,64,0.03,1,0.0283724,1499.31,km1,487,487,no
KaHyPar-R,asia.osm.graph.hgr,no,4,64,0.03,1,0.0283724,1508.39,km1,487,487,no
KaHyPar-R,asia.osm.graph.hgr,no,5,64,0.03,1,0.0283724,1503.65,km1,487,487,no
KaHyPar-R,asia.osm.graph.hgr,no,6,64,0.03,1,0.0283724,1499.5,km1,487,487,no
KaHyPar-R,asia.osm.graph.hgr,no,7,64,0.03,1,0.0283724,1511.38,km1,487,487,no
KaHyPar-R,asia.osm.graph.hgr,no,8,64,0.03,1,0.0283724,1503.89,km1,487,487,no
KaHyPar-R,asia.osm.graph.hgr,no,9,64,0.03,1,0.0283724,2085.45,km1,487,487,no
KaHyPar-R,asia.osm.graph.hgr,no,10,8,0.03,1,0.0169649,900.121,km1,54,54,no
KaHyPar-R,asia.osm.graph.hgr,no,1,8,0.03,1,0.0169649,1277.32,km1,54,54,no
KaHyPar-R,asia.osm.graph.hgr,no,2,8,0.03,1,0.0169649,1256.44,km1,54,54,no
KaHyPar-R,asia.osm.graph.hgr,no,3,8,0.03,1,0.0169649,1263.0,km1,54,54,no
KaHyPar-R,asia.osm.graph.hgr,no,4,8,0.03,1,0.0169649,1260.63,km1,54,54,no
KaHyPar-R,asia.osm.graph.hgr,no,5,8,0.03,1,0.0169649,1260.21,km1,54,54,no
KaHyPar-R,asia.osm.graph.hgr,no,6,8,0.03,1,0.0169649,1263.57,km1,54,54,no
