algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaFFPa-StrongS,asia.osm.graph,no,7,16,0.03,1,0.029360000000000053,1043.4,km1,124,124,no
KaFFPa-StrongS,asia.osm.graph,no,8,16,0.03,1,0.030000000000000027,1133.4,km1,119,119,no
KaFFPa-StrongS,asia.osm.graph,no,9,16,0.03,1,0.02719999999999989,1458.35,km1,126,126,no
KaFFPa-StrongS,asia.osm.graph,no,10,2,0.03,1,0.0006900000000000794,4588.8,km1,7,7,no
KaFFPa-StrongS,asia.osm.graph,no,1,2,0.03,1,0.0019700000000000273,5986.84,km1,7,7,no
KaFFPa-StrongS,asia.osm.graph,no,2,2,0.03,1,0.0033799999999999386,6038.23,km1,7,7,no
KaFFPa-StrongS,asia.osm.graph,no,3,2,0.03,1,0.0010200000000000209,6148.92,km1,7,7,no
KaFFPa-StrongS,asia.osm.graph,no,4,2,0.03,1,0.0007099999999999884,6106.05,km1,7,7,no
KaFFPa-StrongS,asia.osm.graph,no,5,2,0.03,1,0.002529999999999921,6174.07,km1,7,7,no
KaFFPa-StrongS,asia.osm.graph,no,6,2,0.03,1,0.0006900000000000794,6160.69,km1,7,7,no
KaFFPa-StrongS,asia.osm.graph,no,7,2,0.03,1,0.00038999999999989043,6083.72,km1,7,7,no
KaFFPa-StrongS,asia.osm.graph,no,8,2,0.03,1,0.005130000000000079,6179.92,km1,7,7,no
KaFFPa-StrongS,asia.osm.graph,no,9,2,0.03,1,0.00019999999999997797,4591.06,km1,7,7,no
KaFFPa-StrongS,asia.osm.graph,no,10,32,0.03,1,0.030000000000000027,313.361,km1,271,271,no
KaFFPa-StrongS,asia.osm.graph,no,1,32,0.03,1,0.030000000000000027,406.009,km1,275,275,no
KaFFPa-StrongS,asia.osm.graph,no,2,32,0.03,1,0.030000000000000027,475.886,km1,274,274,no
KaFFPa-StrongS,asia.osm.graph,no,3,32,0.03,1,0.030000000000000027,368.586,km1,277,277,no
KaFFPa-StrongS,asia.osm.graph,no,4,32,0.03,1,0.029819999999999958,343.91,km1,265,265,no
KaFFPa-StrongS,asia.osm.graph,no,5,32,0.03,1,0.02967999999999993,358.931,km1,267,267,no
KaFFPa-StrongS,asia.osm.graph,no,6,32,0.03,1,0.030000000000000027,286.161,km1,277,277,no
KaFFPa-StrongS,asia.osm.graph,no,7,32,0.03,1,0.02998999999999996,264.732,km1,271,271,no
KaFFPa-StrongS,asia.osm.graph,no,8,32,0.03,1,0.02998999999999996,262.823,km1,269,269,no
KaFFPa-StrongS,asia.osm.graph,no,9,32,0.03,1,0.02998999999999996,292.703,km1,261,261,no
KaFFPa-StrongS,asia.osm.graph,no,10,4,0.03,1,0.02096000000000009,9456.54,km1,19,19,no
KaFFPa-StrongS,asia.osm.graph,no,1,4,0.03,1,0.016510000000000025,9159.53,km1,19,19,no
KaFFPa-StrongS,asia.osm.graph,no,2,4,0.03,1,0.02679000000000009,9623.71,km1,19,19,no
