algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaFFPa-StrongS*,amazon-2008.graph,no,6,4,0.03,1,0.02998999999999996,409.339,km1,127234,127234,no
KaFFPa-StrongS*,amazon-2008.graph,no,7,4,0.03,1,0.02998999999999996,307.802,km1,133604,133604,no
KaFFPa-StrongS*,amazon-2008.graph,no,8,4,0.03,1,0.027740000000000098,298.121,km1,133793,133793,no
KaFFPa-StrongS*,amazon-2008.graph,no,9,4,0.03,1,0.029970000000000052,438.871,km1,130491,130491,no
KaFFPa-StrongS*,amazon-2008.graph,no,10,64,0.03,1,0.029849999999999932,14353.9,km1,348062,348062,no
KaFFPa-StrongS*,amazon-2008.graph,no,1,64,0.03,1,0.029849999999999932,10594.6,km1,348203,348203,no
KaFFPa-StrongS*,amazon-2008.graph,no,2,64,0.03,1,0.029849999999999932,14002.6,km1,344951,344951,no
KaFFPa-StrongS*,amazon-2008.graph,no,3,64,0.03,1,0.029849999999999932,9644.08,km1,345137,345137,no
KaFFPa-StrongS*,amazon-2008.graph,no,4,64,0.03,1,0.029849999999999932,8501.05,km1,347390,347390,no
KaFFPa-StrongS*,amazon-2008.graph,no,5,64,0.03,1,0.029849999999999932,11747.4,km1,347350,347350,no
KaFFPa-StrongS*,amazon-2008.graph,no,6,64,0.03,1,0.029849999999999932,12827.0,km1,346379,346379,no
KaFFPa-StrongS*,amazon-2008.graph,no,7,64,0.03,1,0.029849999999999932,13160.6,km1,346362,346362,no
KaFFPa-StrongS*,amazon-2008.graph,no,8,64,0.03,1,0.029849999999999932,12300.1,km1,345573,345573,no
KaFFPa-StrongS*,amazon-2008.graph,no,9,64,0.03,1,0.029849999999999932,6086.3,km1,348035,348035,no
KaFFPa-StrongS*,amazon-2008.graph,no,10,8,0.03,1,0.029979999999999896,706.587,km1,180745,180745,no
KaFFPa-StrongS*,amazon-2008.graph,no,1,8,0.03,1,0.029959999999999987,623.223,km1,180545,180545,no
KaFFPa-StrongS*,amazon-2008.graph,no,2,8,0.03,1,0.029979999999999896,626.507,km1,181042,181042,no
KaFFPa-StrongS*,amazon-2008.graph,no,3,8,0.03,1,0.029979999999999896,737.824,km1,179539,179539,no
KaFFPa-StrongS*,amazon-2008.graph,no,4,8,0.03,1,0.029979999999999896,657.617,km1,184191,184191,no
KaFFPa-StrongS*,amazon-2008.graph,no,5,8,0.03,1,0.029979999999999896,920.224,km1,187618,187618,no
KaFFPa-StrongS*,amazon-2008.graph,no,6,8,0.03,1,0.029979999999999896,673.281,km1,177653,177653,no
KaFFPa-StrongS*,amazon-2008.graph,no,7,8,0.03,1,0.02994999999999992,601.342,km1,185100,185100,no
KaFFPa-StrongS*,amazon-2008.graph,no,8,8,0.03,1,0.029919999999999947,883.438,km1,182923,182923,no
KaFFPa-StrongS*,amazon-2008.graph,no,9,8,0.03,1,0.029979999999999896,688.411,km1,181347,181347,no
KaFFPa-StrongS*,as-22july06.graph,no,10,128,0.03,1,0.022219999999999906,248.118,km1,23054,23054,no
KaFFPa-StrongS*,as-22july06.graph,no,1,128,0.03,1,0.027779999999999916,182.418,km1,23166,23166,no
KaFFPa-StrongS*,as-22july06.graph,no,2,128,0.03,1,0.027779999999999916,232.788,km1,23098,23098,no
KaFFPa-StrongS*,as-22july06.graph,no,3,128,0.03,1,0.022219999999999906,234.141,km1,23166,23166,no
