algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-K,AS365.graph.hgr,no,1,64,0.03,1,0.0298497,1121.82,km1,46687,46687,no
KaHyPar-K,AS365.graph.hgr,no,2,64,0.03,1,0.0298497,1113.41,km1,46687,46687,no
KaHyPar-K,AS365.graph.hgr,no,3,64,0.03,1,0.0298497,1116.92,km1,46687,46687,no
KaHyPar-K,AS365.graph.hgr,no,4,64,0.03,1,0.0298497,1122.78,km1,46687,46687,no
KaHyPar-K,AS365.graph.hgr,no,5,64,0.03,1,0.0298497,1110.48,km1,46687,46687,no
KaHyPar-K,AS365.graph.hgr,no,6,64,0.03,1,0.0298497,1115.46,km1,46687,46687,no
KaHyPar-K,AS365.graph.hgr,no,7,64,0.03,1,0.0298497,1118.12,km1,46687,46687,no
KaHyPar-K,AS365.graph.hgr,no,8,64,0.03,1,0.0298497,1128.02,km1,46687,46687,no
KaHyPar-K,AS365.graph.hgr,no,9,64,0.03,1,0.0298497,1118.17,km1,46687,46687,no
KaHyPar-K,AS365.graph.hgr,no,10,8,0.03,1,0.0295151,2579.25,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,1,8,0.03,1,0.0295151,2575.19,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,2,8,0.03,1,0.0295151,2572.18,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,3,8,0.03,1,0.0295151,2568.79,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,4,8,0.03,1,0.0295151,2567.27,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,5,8,0.03,1,0.0295151,2573.47,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,6,8,0.03,1,0.0295151,2570.81,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,7,8,0.03,1,0.0295151,2574.62,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,8,8,0.03,1,0.0295151,2583.72,km1,11921,11921,no
KaHyPar-K,AS365.graph.hgr,no,9,8,0.03,1,0.0295151,2574.82,km1,11921,11921,no
KaHyPar-K,asia.osm.graph.hgr,no,10,128,0.03,1,0.0243129,523.622,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,1,128,0.03,1,0.0243129,520.153,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,2,128,0.03,1,0.0243129,519.822,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,3,128,0.03,1,0.0243129,522.375,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,4,128,0.03,1,0.0243129,519.821,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,5,128,0.03,1,0.0243129,518.529,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,6,128,0.03,1,0.0243129,519.004,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,7,128,0.03,1,0.0243129,387.436,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,8,128,0.03,1,0.0243129,518.543,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,9,128,0.03,1,0.0243129,389.248,km1,942,942,no
KaHyPar-K,asia.osm.graph.hgr,no,10,16,0.03,1,0.0141527,443.215,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,1,16,0.03,1,0.0141527,443.086,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,2,16,0.03,1,0.0141527,445.46,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,3,16,0.03,1,0.0141527,443.319,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,4,16,0.03,1,0.0141527,443.856,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,5,16,0.03,1,0.0141527,443.728,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,6,16,0.03,1,0.0141527,443.679,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,7,16,0.03,1,0.0141527,452.682,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,8,16,0.03,1,0.0141527,442.062,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,9,16,0.03,1,0.0141527,443.706,km1,129,129,no
KaHyPar-K,asia.osm.graph.hgr,no,10,2,0.03,1,0.0,412.371,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,1,2,0.03,1,0.0,425.126,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,2,2,0.03,1,0.0,426.319,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,3,2,0.03,1,0.0,425.148,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,4,2,0.03,1,0.0,426.871,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,5,2,0.03,1,0.0,427.587,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,6,2,0.03,1,0.0,426.913,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,7,2,0.03,1,0.0,413.01,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,8,2,0.03,1,0.0,413.562,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,9,2,0.03,1,0.0,412.906,km1,7,7,no
KaHyPar-K,asia.osm.graph.hgr,no,10,32,0.03,1,0.0214319,462.732,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,1,32,0.03,1,0.0214319,464.017,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,2,32,0.03,1,0.0214319,462.32,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,3,32,0.03,1,0.0214319,477.95,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,4,32,0.03,1,0.0214319,477.253,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,5,32,0.03,1,0.0214319,478.74,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,6,32,0.03,1,0.0214319,477.922,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,7,32,0.03,1,0.0214319,477.774,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,8,32,0.03,1,0.0214319,477.663,km1,264,264,no
KaHyPar-K,asia.osm.graph.hgr,no,9,32,0.03,1,0.0214319,462.498,km1,264,264,no
